Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
1891,1500 Block STATE ST,15OR02975,OREM,,,01/25/2015 09:03:53 AM,Thursday,19,01/22/2015 07:01:10 PM,Description: Citizen Assist,672832695,CITIZEN ASSIST,40.2689,"{'type': 'Point', 'coordinates': [-111.683, 40.2689]}",-111.683,Community Policing,UT,01/25/2015 09:05:11 AM,
1892,1200 Block W 1130 SOUTH,15OR02972,OREM,,,01/25/2015 09:03:52 AM,Thursday,19,01/22/2015 07:01:12 PM,Description: Traffic Accident-Non Reportabl,672832539,TRAFFIC ACCIDENT-NON REPORTABL,40.277,"{'type': 'Point', 'coordinates': [-111.726, 40.277]}",-111.726,Traffic,UT,01/25/2015 09:05:14 AM,
1893,1 Block STATE ST,15OR02979,OREM,,,01/25/2015 09:03:53 AM,Thursday,19,01/22/2015 07:01:14 PM,Description: Citizen Assist,672832702,CITIZEN ASSIST,40.2962,"{'type': 'Point', 'coordinates': [-111.695, 40.2962]}",-111.695,Community Policing,UT,01/25/2015 09:05:11 AM,
1894,200 Block STATE ST,15OR02983,OREM,,,01/25/2015 09:03:50 AM,Thursday,20,01/22/2015 08:01:26 PM,Description: Assault-Simple,672832248,ASSAULT-SIMPLE,40.2925,"{'type': 'Point', 'coordinates': [-111.693, 40.2925]}",-111.693,Assault,UT,01/25/2015 09:05:07 AM,
1895,1600 Block S 620 EAST,15OR02985,OREM,,,01/25/2015 09:03:50 AM,Thursday,20,01/22/2015 08:01:36 PM,Description: Criminal Mischief,672832242,CRIMINAL MISCHIEF,40.2675,"{'type': 'Point', 'coordinates': [-111.68, 40.2675]}",-111.68,Other,UT,01/25/2015 09:05:06 AM,
1896,800 Block N 1400 EAST,15OR02987,OREM,,,01/25/2015 09:03:53 AM,Thursday,21,01/22/2015 09:01:09 PM,Description: Traffic Offense,672832698,TRAFFIC OFFENSE,40.312,"{'type': 'Point', 'coordinates': [-111.662, 40.312]}",-111.662,Traffic,UT,01/25/2015 09:05:10 AM,
1897,500 Block UNIVERSITY PKWY,15OR02991,OREM,,,01/25/2015 09:03:52 AM,Thursday,22,01/22/2015 10:01:16 PM,Description: Traffic Offense,672832541,TRAFFIC OFFENSE,40.2734,"{'type': 'Point', 'coordinates': [-111.683, 40.2734]}",-111.683,Traffic,UT,01/25/2015 09:05:13 AM,
1898,1 Block E 800 NORTH,15OR02990,OREM,,,01/25/2015 09:03:44 AM,Thursday,22,01/22/2015 10:01:30 PM,Description: Theft-Property-From Motor Vehi,672831110,THEFT-PROPERTY-FROM MOTOR VEHI,40.312,"{'type': 'Point', 'coordinates': [-111.695, 40.312]}",-111.695,Theft,UT,01/25/2015 09:05:00 AM,
1899,1500 Block S 450 EAST,15OR02993,OREM,,,01/25/2015 09:03:52 AM,Thursday,22,01/22/2015 10:01:42 PM,Description: Family Problem-No Violence,672832538,FAMILY PROBLEM-NO VIOLENCE,40.2691,"{'type': 'Point', 'coordinates': [-111.684, 40.2691]}",-111.684,Family Offense,UT,01/25/2015 09:05:14 AM,
1900,1700 Block N 1015 WEST,15OR03003,OREM,,,01/25/2015 09:03:50 AM,Thursday,23,01/22/2015 11:01:04 PM,Description: Family Problem-No Violence,672832252,FAMILY PROBLEM-NO VIOLENCE,40.3286,"{'type': 'Point', 'coordinates': [-111.72, 40.3286]}",-111.72,Family Offense,UT,01/25/2015 09:05:07 AM,
1901,1500 Block S 400 EAST,15OR02998,OREM,,,01/25/2015 09:03:50 AM,Thursday,23,01/22/2015 11:01:04 PM,Description: Citizen Assist,672832256,CITIZEN ASSIST,40.2684,"{'type': 'Point', 'coordinates': [-111.685, 40.2684]}",-111.685,Community Policing,UT,01/25/2015 09:05:07 AM,
1902,200 Block S 260 WEST,15OR02996,OREM,,,01/25/2015 09:03:50 AM,Thursday,23,01/22/2015 11:01:19 PM,Description: Citizen Assist,672832258,CITIZEN ASSIST,40.2935,"{'type': 'Point', 'coordinates': [-111.702, 40.2935]}",-111.702,Community Policing,UT,01/25/2015 09:05:08 AM,
1903,1200 Block N 500 WEST,15OR03001,OREM,,,01/25/2015 09:03:46 AM,Thursday,23,01/22/2015 11:01:30 PM,Description: Traffic Offense,672831220,TRAFFIC OFFENSE,40.3192,"{'type': 'Point', 'coordinates': [-111.708, 40.3192]}",-111.708,Traffic,UT,01/25/2015 09:05:00 AM,
1904,1500 Block E 800 NORTH,15OR03040,OREM,,,02/04/2015 09:04:22 AM,Friday,9,01/23/2015 09:01:13 AM,Description: Theft-Property-Other,682818176,THEFT-PROPERTY-OTHER,40.3131,"{'type': 'Point', 'coordinates': [-111.659, 40.3131]}",-111.659,Theft,UT,02/05/2015 03:18:12 AM,
1905,26900 Block I15NB,15OR03044,OREM,,,02/04/2015 09:04:22 AM,Friday,9,01/23/2015 09:01:27 AM,Description: Agency Assist,682818194,AGENCY ASSIST,40.2753,"{'type': 'Point', 'coordinates': [-111.719, 40.2753]}",-111.719,Community Policing,UT,02/05/2015 03:18:13 AM,
1906,1000 Block OREM BLVD,15OR03041,OREM,,,02/04/2015 09:04:22 AM,Friday,9,01/23/2015 09:01:53 AM,Description: Traffic Accident-Non Reportabl,682818193,TRAFFIC ACCIDENT-NON REPORTABL,40.2781,"{'type': 'Point', 'coordinates': [-111.689, 40.2781]}",-111.689,Traffic,UT,02/05/2015 03:18:13 AM,
1907,100 Block GENEVA RD,15OR03042,OREM,,,02/04/2015 09:04:22 AM,Friday,9,01/23/2015 09:01:58 AM,Description: Alarm,682818196,ALARM,40.2953,"{'type': 'Point', 'coordinates': [-111.734, 40.2953]}",-111.734,Alarm,UT,02/05/2015 03:17:42 AM,
1908,700 Block E 150 NORTH,15OR03058,OREM,,,02/04/2015 09:04:22 AM,Friday,10,01/23/2015 10:01:23 AM,Description: Theft-Property-Other,682818178,THEFT-PROPERTY-OTHER,40.2999,"{'type': 'Point', 'coordinates': [-111.678, 40.2999]}",-111.678,Theft,UT,02/05/2015 03:18:12 AM,
1909,300 Block UNIVERSITY PKWY,15OR03092,OREM,,,02/04/2015 09:04:22 AM,Friday,13,01/23/2015 01:01:10 PM,Description: Citizen Assist,682818174,CITIZEN ASSIST,40.2736,"{'type': 'Point', 'coordinates': [-111.703, 40.2736]}",-111.703,Community Policing,UT,02/05/2015 03:18:11 AM,
1910,400 Block W 800 NORTH,15OR03114,OREM,,,02/04/2015 09:04:22 AM,Friday,15,01/23/2015 03:01:09 PM,Description: Traffic Accident-Non Reportabl,682818191,TRAFFIC ACCIDENT-NON REPORTABL,40.3121,"{'type': 'Point', 'coordinates': [-111.706, 40.3121]}",-111.706,Traffic,UT,02/05/2015 03:18:13 AM,
1911,1 Block GARDEN PARK DR,15OR03113,OREM,,,02/04/2015 09:04:22 AM,Friday,15,01/23/2015 03:01:20 PM,Description: Child Abuse or Neglect,682818187,CHILD ABUSE OR NEGLECT,40.2984,"{'type': 'Point', 'coordinates': [-111.701, 40.2984]}",-111.701,Family Offense,UT,02/05/2015 03:18:13 AM,
1912,800 Block N 980 WEST,15OR03123,OREM,,,02/04/2015 09:04:24 AM,Friday,16,01/23/2015 04:01:57 PM,Description: Citizen Assist,682818327,CITIZEN ASSIST,40.3138,"{'type': 'Point', 'coordinates': [-111.72, 40.3138]}",-111.72,Community Policing,UT,02/05/2015 03:18:02 AM,
1913,100 Block STATE ST,15OR03137,OREM,,,02/04/2015 09:04:24 AM,Friday,17,01/23/2015 05:01:12 PM,Description: Theft-Property-Shoplifting,682818320,THEFT-PROPERTY-SHOPLIFTING,40.2948,"{'type': 'Point', 'coordinates': [-111.694, 40.2948]}",-111.694,Theft,UT,02/04/2015 11:16:22 PM,
1914,200 Block S 1120 WEST,15OR03141,OREM,,,02/04/2015 09:04:24 AM,Friday,17,01/23/2015 05:01:52 PM,Description: Citizen Assist,682818315,CITIZEN ASSIST,40.2928,"{'type': 'Point', 'coordinates': [-111.722, 40.2928]}",-111.722,Community Policing,UT,02/05/2015 03:18:00 AM,
1915,300 Block UNIVERSITY PKWY,15OR03136,OREM,,,02/04/2015 09:04:24 AM,Friday,17,01/23/2015 05:01:58 PM,Description: Traffic Accident-Hit & Run,682818317,TRAFFIC ACCIDENT-HIT & RUN,40.2735,"{'type': 'Point', 'coordinates': [-111.687, 40.2735]}",-111.687,Traffic,UT,02/05/2015 03:18:00 AM,
1916,1600 Block STATE ST,15OR03139,OREM,,,02/04/2015 09:04:24 AM,Friday,17,01/23/2015 05:01:59 PM,Description: Citizen Assist,682818312,CITIZEN ASSIST,40.3265,"{'type': 'Point', 'coordinates': [-111.708, 40.3265]}",-111.708,Community Policing,UT,02/05/2015 03:18:00 AM,
1917,400 Block S 600 WEST,15OR03145,OREM,,,02/04/2015 09:04:24 AM,Friday,18,01/23/2015 06:01:10 PM,Description: Traffic Offense,682818299,TRAFFIC OFFENSE,40.29,"{'type': 'Point', 'coordinates': [-111.71, 40.29]}",-111.71,Traffic,UT,02/05/2015 03:17:58 AM,
1918,800 Block E 700 NORTH,15OR03143,OREM,,,02/04/2015 09:04:24 AM,Friday,18,01/23/2015 06:01:25 PM,Description: Citizen Assist,682818303,CITIZEN ASSIST,40.3099,"{'type': 'Point', 'coordinates': [-111.677, 40.3099]}",-111.677,Community Policing,UT,02/05/2015 03:17:59 AM,
1919,500 Block E 1050 NORTH,15OR03151,OREM,,,02/04/2015 09:04:24 AM,Friday,18,01/23/2015 06:01:32 PM,Description: Fraud,682818297,FRAUD,40.3166,"{'type': 'Point', 'coordinates': [-111.683, 40.3166]}",-111.683,Theft,UT,02/05/2015 03:17:57 AM,
1920,1000 Block S 800 EAST,15OR03146,OREM,,,02/04/2015 09:04:24 AM,Friday,18,01/23/2015 06:01:37 PM,Description: Citizen Assist,682818291,CITIZEN ASSIST,40.2785,"{'type': 'Point', 'coordinates': [-111.676, 40.2785]}",-111.676,Community Policing,UT,02/05/2015 03:17:55 AM,
1921,700 Block STATE ST,15OR03158,OREM,,,02/04/2015 09:04:24 AM,Friday,19,01/23/2015 07:01:29 PM,Description: Vehicle-Abandoned,682818257,VEHICLE-ABANDONED,40.3113,"{'type': 'Point', 'coordinates': [-111.701, 40.3113]}",-111.701,Community Policing,UT,02/05/2015 03:17:51 AM,
1922,1100 Block MARROTT DR,15OR03156,OREM,,,02/04/2015 09:04:24 AM,Friday,19,01/23/2015 07:01:30 PM,Description: Missing Person,682818266,MISSING PERSON,40.3178,"{'type': 'Point', 'coordinates': [-111.714, 40.3178]}",-111.714,Missing Person,UT,02/05/2015 03:17:52 AM,
1923,600 Block W 1200 SOUTH,15OR03170,OREM,,,02/04/2015 09:04:24 AM,Friday,20,01/23/2015 08:01:11 PM,Description: Citizen Assist,682818229,CITIZEN ASSIST,40.2754,"{'type': 'Point', 'coordinates': [-111.71, 40.2754]}",-111.71,Community Policing,UT,02/05/2015 03:17:47 AM,
1924,1300 Block E 750 NORTH,15OR03166,OREM,,,02/04/2015 09:04:24 AM,Friday,20,01/23/2015 08:01:26 PM,Description: Citizen Assist,682818237,CITIZEN ASSIST,40.3112,"{'type': 'Point', 'coordinates': [-111.664, 40.3112]}",-111.664,Community Policing,UT,02/05/2015 03:17:47 AM,
1925,700 Block STATE ST,15OR03165,OREM,,,02/04/2015 09:04:24 AM,Friday,20,01/23/2015 08:01:35 PM,Description: Traffic Offense,682818241,TRAFFIC OFFENSE,40.2843,"{'type': 'Point', 'coordinates': [-111.689, 40.2843]}",-111.689,Traffic,UT,02/05/2015 03:17:48 AM,
1926,1200 Block UNIVERSITY PKWY,15OR03176,OREM,,,02/04/2015 09:04:22 AM,Friday,22,01/23/2015 10:01:26 PM,Description: Traffic Offense,682818199,TRAFFIC OFFENSE,40.2752,"{'type': 'Point', 'coordinates': [-111.724, 40.2752]}",-111.724,Traffic,UT,02/05/2015 03:17:43 AM,
1927,800 Block E 800 NORTH,15OR03189,OREM,,,02/04/2015 09:04:22 AM,Saturday,1,01/24/2015 01:01:39 AM,Description: Citizen Assist,682818148,CITIZEN ASSIST,40.312,"{'type': 'Point', 'coordinates': [-111.677, 40.312]}",-111.677,Community Policing,UT,02/05/2015 09:03:55 AM,
1928,1100 Block STATE ST,15OR03199,OREM,,,02/04/2015 09:04:22 AM,Saturday,5,01/24/2015 05:01:19 AM,Description: CS-Poss-Hallucinogen,682818130,CS-POSS-HALLUCINOGEN,40.2759,"{'type': 'Point', 'coordinates': [-111.686, 40.2759]}",-111.686,Drugs,UT,02/05/2015 09:03:49 AM,
1929,100 Block E 1200 SOUTH,15OR03202,OREM,,,02/04/2015 09:04:22 AM,Saturday,8,01/24/2015 08:01:09 AM,Description: Citizen Assist,682818120,CITIZEN ASSIST,40.2752,"{'type': 'Point', 'coordinates': [-111.692, 40.2752]}",-111.692,Community Policing,UT,02/05/2015 09:03:56 AM,
1930,900 Block W 170 SOUTH,15OR03206,OREM,,,02/04/2015 09:04:22 AM,Saturday,10,01/24/2015 10:01:21 AM,Description: Alarm,682818103,ALARM,40.2942,"{'type': 'Point', 'coordinates': [-111.719, 40.294200000000004]}",-111.719,Alarm,UT,02/05/2015 09:04:03 AM,
1931,600 Block E 100 NORTH,15OR03208,OREM,,,02/04/2015 09:04:22 AM,Saturday,10,01/24/2015 10:01:51 AM,Description: CS-Poss-Meth,682818100,CS-POSS-METH,40.2991,"{'type': 'Point', 'coordinates': [-111.681, 40.2991]}",-111.681,Drugs,UT,02/05/2015 09:03:55 AM,
1933,400 Block W 1430 SOUTH,15OR03211,OREM,,,02/04/2015 09:04:22 AM,Saturday,11,01/24/2015 11:01:56 AM,Description: Alarm,682818092,ALARM,40.2713,"{'type': 'Point', 'coordinates': [-111.706, 40.2713]}",-111.706,Alarm,UT,02/05/2015 09:04:03 AM,
1934,600 Block N 300 EAST,15OR03213,OREM,,,02/04/2015 09:04:22 AM,Saturday,11,01/24/2015 11:01:59 AM,Description: Animal Problem,682818089,ANIMAL PROBLEM,40.3082,"{'type': 'Point', 'coordinates': [-111.689, 40.3082]}",-111.689,Community Policing,UT,02/05/2015 09:04:04 AM,
1935,300 Block E 1550 SOUTH,15OR03228,OREM,,,02/04/2015 09:04:22 AM,Saturday,13,01/24/2015 01:01:28 PM,Description: Citizen Assist,682818056,CITIZEN ASSIST,40.2687,"{'type': 'Point', 'coordinates': [-111.687, 40.2687]}",-111.687,Community Policing,UT,02/05/2015 09:03:51 AM,
1936,1 Block CENTER ST,15OR03235,OREM,,,02/04/2015 09:04:20 AM,Saturday,14,01/24/2015 02:01:10 PM,Description: Citizen Assist,682817910,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,02/05/2015 09:03:50 AM,
1937,400 Block STATE ST,15OR03231,OREM,,,02/04/2015 09:04:22 AM,Saturday,14,01/24/2015 02:01:12 PM,Description: Traffic Accident-Reportable,682818037,TRAFFIC ACCIDENT-REPORTABLE,40.3054,"{'type': 'Point', 'coordinates': [-111.699, 40.3054]}",-111.699,Traffic,UT,02/05/2015 09:03:59 AM,
1938,1400 Block RESEARCH WAY,15OR03236,OREM,,,02/04/2015 09:04:20 AM,Saturday,14,01/24/2015 02:01:27 PM,Description: Citizen Assist,682817916,CITIZEN ASSIST,40.3224,"{'type': 'Point', 'coordinates': [-111.68, 40.3224]}",-111.68,Community Policing,UT,02/05/2015 09:03:48 AM,
1939,1 Block E 1500 SOUTH,15OR03230,OREM,,,02/04/2015 09:04:22 AM,Saturday,14,01/24/2015 02:01:27 PM,Description: Family Problem-No Violence,682818046,FAMILY PROBLEM-NO VIOLENCE,40.2697,"{'type': 'Point', 'coordinates': [-111.694, 40.2697]}",-111.694,Family Offense,UT,02/05/2015 09:03:57 AM,
1940,100 Block W 1480 SOUTH,15OR03243,OREM,,,02/04/2015 09:04:20 AM,Saturday,14,01/24/2015 02:01:30 PM,Description: Agency Assist,682817899,AGENCY ASSIST,40.2701,"{'type': 'Point', 'coordinates': [-111.7, 40.2701]}",-111.7,Community Policing,UT,02/05/2015 09:03:53 AM,
1941,600 Block E 800 SOUTH,15OR03232,OREM,,,02/04/2015 09:04:22 AM,Saturday,14,01/24/2015 02:01:35 PM,Description: Traffic Accident-Hit & Run,682818039,TRAFFIC ACCIDENT-HIT & RUN,40.2823,"{'type': 'Point', 'coordinates': [-111.68, 40.2823]}",-111.68,Traffic,UT,02/05/2015 09:03:59 AM,
1942,1400 Block CENTER ST,15OR03233,OREM,,,02/04/2015 09:04:22 AM,Saturday,14,01/24/2015 02:01:58 PM,Description: Agency Assist,682818031,AGENCY ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.73, 40.2971]}",-111.73,Community Policing,UT,02/05/2015 09:04:00 AM,
1943,1100 Block N 100 WEST,15OR03237,OREM,,,02/04/2015 09:04:20 AM,Saturday,14,01/24/2015 02:01:59 PM,Description: Citizen Assist,682817908,CITIZEN ASSIST,40.3188,"{'type': 'Point', 'coordinates': [-111.698, 40.3188]}",-111.698,Community Policing,UT,02/05/2015 09:03:51 AM,
1944,1100 Block GENEVA RD,15OR03240,OREM,,,02/04/2015 09:04:20 AM,Saturday,15,01/24/2015 03:01:04 PM,Description: Traffic Offense,682817897,TRAFFIC OFFENSE,40.277,"{'type': 'Point', 'coordinates': [-111.729, 40.277]}",-111.729,Traffic,UT,02/05/2015 09:04:03 AM,
1945,1 Block CENTER ST,15OR03260,OREM,,,02/04/2015 09:04:20 AM,Saturday,17,01/24/2015 05:01:55 PM,Description: Citizen Assist,682817844,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.696, 40.2971]}",-111.696,Community Policing,UT,02/05/2015 09:04:11 AM,
1946,700 Block N 25 WEST,15OR03276,OREM,,,02/04/2015 09:04:20 AM,Saturday,18,01/24/2015 06:01:46 PM,Description: Family Problem-No Violence,682817799,FAMILY PROBLEM-NO VIOLENCE,40.3104,"{'type': 'Point', 'coordinates': [-111.696, 40.3104]}",-111.696,Family Offense,UT,02/05/2015 09:03:39 AM,
1947,1 Block W 400 NORTH,15OR03275,OREM,,,02/04/2015 09:04:20 AM,Saturday,18,01/24/2015 06:01:59 PM,Description: Citizen Assist,682817811,CITIZEN ASSIST,40.3045,"{'type': 'Point', 'coordinates': [-111.697, 40.3045]}",-111.697,Community Policing,UT,02/05/2015 09:04:01 AM,
1948,1300 Block SANDHILL RD,15OR03278,OREM,,,02/04/2015 09:04:20 AM,Saturday,19,01/24/2015 07:01:55 PM,Description: Theft-Property-Other,682817788,THEFT-PROPERTY-OTHER,40.2721,"{'type': 'Point', 'coordinates': [-111.712, 40.2721]}",-111.712,Theft,UT,02/05/2015 09:03:40 AM,
1949,200 Block UNIVERSITY PKWY,15OR03290,OREM,,,02/04/2015 09:04:24 AM,Saturday,21,01/24/2015 09:01:00 PM,Description: Citizen Assist,682818314,CITIZEN ASSIST,40.2736,"{'type': 'Point', 'coordinates': [-111.702, 40.2736]}",-111.702,Community Policing,UT,02/05/2015 09:03:54 AM,
1950,1300 Block SANDHILL RD,15OR03288,OREM,,,02/04/2015 09:04:24 AM,Saturday,21,01/24/2015 09:01:03 PM,Description: Citizen Assist,682818325,CITIZEN ASSIST,40.2721,"{'type': 'Point', 'coordinates': [-111.712, 40.2721]}",-111.712,Community Policing,UT,02/05/2015 09:03:53 AM,
1951,400 Block EMERY AVE,15OR03294,OREM,,,02/04/2015 09:04:24 AM,Saturday,21,01/24/2015 09:01:21 PM,Description: Assault-Simple,682818293,ASSAULT-SIMPLE,40.3054,"{'type': 'Point', 'coordinates': [-111.713, 40.3054]}",-111.713,Assault,UT,02/05/2015 09:04:01 AM,
1952,800 Block E 800 NORTH,15OR03289,OREM,,,02/04/2015 09:04:24 AM,Saturday,21,01/24/2015 09:01:39 PM,Description: Traffic Accident-Reportable,682818330,TRAFFIC ACCIDENT-REPORTABLE,40.312,"{'type': 'Point', 'coordinates': [-111.675, 40.312]}",-111.675,Traffic,UT,02/05/2015 09:04:01 AM,
1953,100 Block N 400 WEST ST,15OR03291,OREM,,,02/04/2015 09:04:24 AM,Saturday,21,01/24/2015 09:01:58 PM,Description: Alarm,682818307,ALARM,40.3003,"{'type': 'Point', 'coordinates': [-111.705, 40.3003]}",-111.705,Alarm,UT,02/05/2015 09:03:54 AM,
1954,1200 Block S 1145 WEST,15OR03298,OREM,,,02/04/2015 09:04:24 AM,Saturday,23,01/24/2015 11:01:46 PM,Description: Animal Problem,682818247,ANIMAL PROBLEM,40.2739,"{'type': 'Point', 'coordinates': [-111.723, 40.2739]}",-111.723,Community Policing,UT,02/05/2015 09:03:46 AM,
1955,800 Block N 1200 WEST,15OR03310,OREM,,,02/04/2015 09:04:22 AM,Sunday,0,01/25/2015 12:01:23 AM,Description: Traffic Offense,682818159,TRAFFIC OFFENSE,40.3119,"{'type': 'Point', 'coordinates': [-111.723, 40.3119]}",-111.723,Traffic,UT,02/05/2015 09:03:51 AM,
1956,700 Block STATE ST,15OR03313,OREM,,,02/04/2015 09:04:22 AM,Sunday,1,01/25/2015 01:01:30 AM,Description: Citizen Assist,682818153,CITIZEN ASSIST,40.2824,"{'type': 'Point', 'coordinates': [-111.689, 40.2824]}",-111.689,Community Policing,UT,02/05/2015 09:03:52 AM,
1957,1200 Block W 1130 SOUTH,15OR03315,OREM,,,02/04/2015 09:04:22 AM,Sunday,1,01/25/2015 01:01:44 AM,Description: Alcohol Offense,682818138,ALCOHOL OFFENSE,40.277,"{'type': 'Point', 'coordinates': [-111.726, 40.277]}",-111.726,Liquor,UT,02/05/2015 09:03:53 AM,
1958,1000 Block STATE ST,15OR03320,OREM,,,02/04/2015 09:04:22 AM,Sunday,4,01/25/2015 04:01:55 AM,Description: Alarm,682818091,ALARM,40.2774,"{'type': 'Point', 'coordinates': [-111.686, 40.2774]}",-111.686,Alarm,UT,02/05/2015 09:03:55 AM,
1959,900 Block N 700 EAST,15OR03326,OREM,,,02/04/2015 09:04:22 AM,Sunday,9,01/25/2015 09:01:38 AM,Description: Citizen Assist,682818026,CITIZEN ASSIST,40.3143,"{'type': 'Point', 'coordinates': [-111.679, 40.3143]}",-111.679,Community Policing,UT,02/05/2015 09:03:57 AM,
1960,1 Block E 300 NORTH,15OR03325,OREM,,,02/04/2015 09:04:22 AM,Sunday,9,01/25/2015 09:01:38 AM,Description: Criminal Mischief,682818036,CRIMINAL MISCHIEF,40.3027,"{'type': 'Point', 'coordinates': [-111.694, 40.3027]}",-111.694,Other,UT,02/05/2015 09:03:57 AM,
1961,1700 Block N 1015 WEST,15OR03324,OREM,,,02/04/2015 09:04:22 AM,Sunday,9,01/25/2015 09:01:44 AM,Description: Family Problem-No Violence,682818041,FAMILY PROBLEM-NO VIOLENCE,40.3286,"{'type': 'Point', 'coordinates': [-111.72, 40.3286]}",-111.72,Family Offense,UT,02/05/2015 09:03:57 AM,
1962,600 Block ORCHARD DR,15OR03323,OREM,,,02/04/2015 09:04:22 AM,Sunday,9,01/25/2015 09:01:46 AM,Description: Traffic Offense,682818043,TRAFFIC OFFENSE,40.3088,"{'type': 'Point', 'coordinates': [-111.69, 40.3088]}",-111.69,Traffic,UT,02/05/2015 09:03:56 AM,
1963,1500 Block STATE ST,15OR03333,OREM,,,02/04/2015 09:04:20 AM,Sunday,10,01/25/2015 10:01:30 AM,Description: Property-Lost,682817866,PROPERTY-LOST,40.2694,"{'type': 'Point', 'coordinates': [-111.683, 40.2694]}",-111.683,Property Crime,UT,02/05/2015 09:04:00 AM,
1964,400 Block STATE ST,15OR03329,OREM,,,02/04/2015 09:04:20 AM,Sunday,10,01/25/2015 10:01:53 AM,Description: Alarm,682817898,ALARM,40.3048,"{'type': 'Point', 'coordinates': [-111.698, 40.3048]}",-111.698,Alarm,UT,02/05/2015 09:03:58 AM,
1965,100 Block S 1200 WEST,15OR03343,OREM,,,02/04/2015 09:04:24 AM,Sunday,12,01/25/2015 12:01:12 PM,Description: Citizen Assist,682818287,CITIZEN ASSIST,40.2944,"{'type': 'Point', 'coordinates': [-111.724, 40.2944]}",-111.724,Community Policing,UT,02/05/2015 09:04:09 AM,
1966,1400 Block STATE ST,15OR03339,OREM,,,02/04/2015 09:04:20 AM,Sunday,12,01/25/2015 12:01:14 PM,Description: Alarm,682817794,ALARM,40.2707,"{'type': 'Point', 'coordinates': [-111.683, 40.2707]}",-111.683,Alarm,UT,02/05/2015 09:04:06 AM,
1967,1 Block W 800 NORTH,15OR03342,OREM,,,02/04/2015 09:04:24 AM,Sunday,12,01/25/2015 12:01:51 PM,Description: Citizen Assist,682818298,CITIZEN ASSIST,40.312,"{'type': 'Point', 'coordinates': [-111.698, 40.312]}",-111.698,Community Policing,UT,02/05/2015 09:04:09 AM,
1968,200 Block S 1200 WEST,15OR03345,OREM,,,02/04/2015 09:04:24 AM,Sunday,13,01/25/2015 01:01:41 PM,Description: Citizen Assist,682818277,CITIZEN ASSIST,40.2928,"{'type': 'Point', 'coordinates': [-111.724, 40.2928]}",-111.724,Community Policing,UT,02/05/2015 09:04:09 AM,
1969,900 Block N 250 EAST,15OR03356,OREM,,,02/04/2015 09:04:22 AM,Sunday,14,01/25/2015 02:01:14 PM,Description: Citizen Assist,682818197,CITIZEN ASSIST,40.3154,"{'type': 'Point', 'coordinates': [-111.69, 40.3154]}",-111.69,Community Policing,UT,02/05/2015 09:04:13 AM,
1970,100 Block UNIVERSITY PKWY,15OR03355,OREM,,,02/04/2015 09:04:22 AM,Sunday,14,01/25/2015 02:01:48 PM,Description: Citizen Assist,682818182,CITIZEN ASSIST,40.2735,"{'type': 'Point', 'coordinates': [-111.693, 40.2735]}",-111.693,Community Policing,UT,02/05/2015 09:04:14 AM,
1971,1700 Block N 1015 WEST,15OR03360,OREM,,,02/04/2015 09:04:22 AM,Sunday,15,01/25/2015 03:01:32 PM,Description: Citizen Assist,682818108,CITIZEN ASSIST,40.3286,"{'type': 'Point', 'coordinates': [-111.72, 40.3286]}",-111.72,Community Policing,UT,02/05/2015 09:04:14 AM,
1972,500 Block UNIVERSITY PKWY,15OR03363,OREM,,,02/04/2015 09:04:22 AM,Sunday,15,01/25/2015 03:01:46 PM,Description: Traffic Accident-Non Reportabl,682818045,TRAFFIC ACCIDENT-NON REPORTABL,40.2734,"{'type': 'Point', 'coordinates': [-111.681, 40.2734]}",-111.681,Traffic,UT,02/05/2015 09:04:12 AM,
1973,100 Block STATE ST,15OR03364,OREM,,,02/04/2015 09:04:20 AM,Sunday,15,01/25/2015 03:01:49 PM,Description: Citizen Assist,682817907,CITIZEN ASSIST,40.2998,"{'type': 'Point', 'coordinates': [-111.696, 40.2998]}",-111.696,Community Policing,UT,02/05/2015 09:04:12 AM,
1974,400 Block E 2000 NORTH,15OR03376,OREM,,,02/04/2015 09:04:24 AM,Sunday,17,01/25/2015 05:01:41 PM,Description: Citizen Assist,682818268,CITIZEN ASSIST,40.3338,"{'type': 'Point', 'coordinates': [-111.687, 40.3338]}",-111.687,Community Policing,UT,02/05/2015 09:04:08 AM,
1975,1400 Block S 465 WEST,15OR03377,OREM,,,02/04/2015 09:04:24 AM,Sunday,18,01/25/2015 06:01:37 PM,Description: Citizen Assist,682818260,CITIZEN ASSIST,40.2708,"{'type': 'Point', 'coordinates': [-111.706, 40.2708]}",-111.706,Community Policing,UT,02/05/2015 09:04:08 AM,
1976,1400 Block S 680 EAST,15OR03381,OREM,,,02/04/2015 09:04:20 AM,Sunday,19,01/25/2015 07:01:25 PM,Description: Animal Problem,682817905,ANIMAL PROBLEM,40.2715,"{'type': 'Point', 'coordinates': [-111.679, 40.2715]}",-111.679,Community Policing,UT,02/05/2015 09:04:06 AM,
