column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
8654,7800 Block S US 89 & 91,12-C5856,WELLSVILLE,,,07/13/2012 12:02:17 PM,Thursday,17,07/12/2012 05:07:03 PM,Harassment,118626461,[CCSO] HARASSMENT,41.589834,"{'type': 'Point', 'coordinates': [-111.961359, 41.589834]}",-111.961359,Disorder,UT,08/22/2012 12:02:18 PM,
8655,500 Block W 2775 S,12-C5857,NIBLEY,,,07/13/2012 12:02:17 PM,Thursday,17,07/12/2012 05:07:52 PM,Animal Problem,118626462,[CCSO] ANIMAL PROBLEM,41.682584,"{'type': 'Point', 'coordinates': [-111.84624, 41.682584]}",-111.84624,Community Policing,UT,08/21/2012 12:02:44 PM,
8656,100 Block N 300 E,12-C5841,MILLVILLE,,,07/13/2012 12:02:17 PM,Thursday,9,07/12/2012 09:07:55 AM,Crim Mischief,118626465,[CCSO] CRIM MISCHIEF,41.683942,"{'type': 'Point', 'coordinates': [-111.815585, 41.683942]}",-111.815585,Property Crime,UT,08/10/2012 12:02:23 PM,
8657,1200 Block W 200 N,12-C5843,LOGAN,,,07/13/2012 12:02:17 PM,Thursday,9,07/12/2012 09:07:00 AM,"""Assist,Citizen""",118626467,"""[CCSO] ASSIST,CITIZEN""",41.735735,"{'type': 'Point', 'coordinates': [-111.865139, 41.735735]}",-111.865139,Community Policing,UT,08/22/2012 12:02:18 PM,
8658,1 Block N SR 165,12-C5844,PROVIDENCE,,,07/13/2012 12:02:17 PM,Thursday,9,07/12/2012 09:07:00 AM,Animal Problem,118626468,[CCSO] ANIMAL PROBLEM,41.70928,"{'type': 'Point', 'coordinates': [-111.834633, 41.70928]}",-111.834633,Community Policing,UT,09/06/2012 12:02:08 PM,
8659,300 Block N 300 E,12-C5845,PROVIDENCE,,,07/13/2012 12:02:17 PM,Thursday,10,07/12/2012 10:07:36 AM,VIN Inspection,118626469,[CCSO] VIN INSPECTION,41.716742,"{'type': 'Point', 'coordinates': [-111.810118, 41.716741999999996]}",-111.810118,Traffic,UT,07/30/2012 12:02:29 PM,
8660,1 Block S 100 W,12-C5846,CLARKSTON,,,07/13/2012 12:02:17 PM,Thursday,10,07/12/2012 10:07:00 AM,VIN Inspection,118626470,[CCSO] VIN INSPECTION,41.919809,"{'type': 'Point', 'coordinates': [-112.053386, 41.919809]}",-112.053386,Traffic,UT,07/31/2012 12:02:28 PM,
8661,200 Block N 200 W,12-C5847,HYRUM,,,07/13/2012 12:02:17 PM,Thursday,10,07/12/2012 10:07:35 AM,"""Assist,Agency""",118626471,"""[CCSO] ASSIST,AGENCY""",41.638567,"{'type': 'Point', 'coordinates': [-111.860546, 41.638567]}",-111.860546,Community Policing,UT,07/30/2012 12:02:29 PM,
8662,1 Block N 200 E,12-C5849,HYRUM,,,07/13/2012 12:02:17 PM,Thursday,12,07/12/2012 12:07:00 PM,Threats,118626473,[CCSO] THREATS,41.634832,"{'type': 'Point', 'coordinates': [-111.849624, 41.634832]}",-111.849624,Disorder,UT,09/23/2012 12:02:31 PM,
8663,1 Block N SR 165,12-C5890,PROVIDENCE,,,07/14/2012 12:02:19 PM,Friday,16,07/13/2012 04:07:00 PM,"""Theft,Retail""",118722521,"""[CCSO] THEFT,RETAIL""",41.70928,"{'type': 'Point', 'coordinates': [-111.834633, 41.70928]}",-111.834633,Theft,UT,07/30/2012 12:02:29 PM,
8664,300 Block W MAIN ST,12-C5891,HYRUM,,,07/14/2012 12:02:19 PM,Friday,16,07/13/2012 04:07:00 PM,Theft,118722522,[CCSO] THEFT,41.634231,"{'type': 'Point', 'coordinates': [-111.864257, 41.634231]}",-111.864257,Theft,UT,07/31/2012 12:02:28 PM,
8665,100 Block N CENTER ST,12-C5892,HYRUM,,,07/14/2012 12:02:19 PM,Friday,17,07/13/2012 05:07:42 PM,Traffic Offense,118722523,[CCSO] TRAFFIC OFFENSE,41.636835,"{'type': 'Point', 'coordinates': [-111.855084, 41.636835]}",-111.855084,Traffic,UT,09/06/2012 12:02:08 PM,
8666,1300 Block E 150 S,12-C5893,HYRUM,,,07/14/2012 12:02:19 PM,Friday,19,07/13/2012 07:07:00 PM,Susp Incident,118722524,[CCSO] SUSP INCIDENT,41.630944,"{'type': 'Point', 'coordinates': [-111.816552, 41.630944]}",-111.816552,Community Policing,UT,07/31/2012 12:02:28 PM,
8667,400 Block BRINGHURST CIR,12-C5894,PROVIDENCE,,,07/14/2012 12:02:19 PM,Friday,19,07/13/2012 07:07:00 PM,Animal Problem,118722525,[CCSO] ANIMAL PROBLEM,41.698553,"{'type': 'Point', 'coordinates': [-111.806258, 41.698553]}",-111.806258,Community Policing,UT,09/06/2012 12:02:08 PM,
8668,500 Block E 100 S,12-C5869,HYRUM,,,07/14/2012 12:02:19 PM,Friday,0,07/13/2012 12:07:35 AM,Susp Incident,118722526,[CCSO] SUSP INCIDENT,41.631617,"{'type': 'Point', 'coordinates': [-111.838949, 41.631617]}",-111.838949,Community Policing,UT,08/01/2012 12:02:17 PM,
8669,5000 Block E US 89,12-C5895,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Friday,19,07/13/2012 07:07:36 PM,"""Assist,Citizen""",118722527,"""[CCSO] ASSIST,CITIZEN""",41.750333,"{'type': 'Point', 'coordinates': [-111.733703, 41.750333]}",-111.733703,Community Policing,UT,08/22/2012 12:02:18 PM,
8670,3300 Block S 1600 W,12-C5901,NIBLEY,,,07/14/2012 12:02:19 PM,Friday,23,07/13/2012 11:07:00 PM,Noise Problem,118722532,[CCSO] NOISE PROBLEM,41.673128,"{'type': 'Point', 'coordinates': [-111.87109, 41.673128]}",-111.87109,Disorder,UT,08/28/2012 12:02:37 PM,
8671,3700 Block S US 89 & 91,12-C5902,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Friday,23,07/13/2012 11:07:00 PM,Traffic Offense,118722533,[CCSO] TRAFFIC OFFENSE,41.665449,"{'type': 'Point', 'coordinates': [-111.892988, 41.665449]}",-111.892988,Traffic,UT,08/20/2012 12:02:31 PM,
8672,2500 Block E CANYON RD,12-C5880,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Friday,12,07/13/2012 12:07:00 PM,Animal Problem,118722534,[CCSO] ANIMAL PROBLEM,41.519924,"{'type': 'Point', 'coordinates': [-111.747139, 41.519924]}",-111.747139,Community Policing,UT,09/06/2012 12:02:08 PM,
8673,400 Block W 200 S,12-C5884,HYRUM,,,07/14/2012 12:02:19 PM,Friday,14,07/13/2012 02:07:21 PM,Susp Incident,118722537,[CCSO] SUSP INCIDENT,41.629708,"{'type': 'Point', 'coordinates': [-111.869936, 41.629708]}",-111.869936,Community Policing,UT,08/13/2012 12:02:07 PM,
8674,600 Block SUMMERWILD AVE,12-C5886,RIVER HEIGHTS,,,07/14/2012 12:02:19 PM,Friday,15,07/13/2012 03:07:50 PM,Animal Problem,118722539,[CCSO] ANIMAL PROBLEM,41.719555,"{'type': 'Point', 'coordinates': [-111.829, 41.719555]}",-111.829,Community Policing,UT,09/06/2012 12:02:08 PM,
8675,4700 Block W 4600 S,12-C5888,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Sunday,16,06/10/2012 04:06:30 PM,Susp Incident,118722540,[CCSO] SUSP INCIDENT,41.646993,"{'type': 'Point', 'coordinates': [-111.952582, 41.646993]}",-111.952582,Community Policing,UT,08/23/2012 12:02:28 PM,
8676,8700 Block S 300 W,12-C5889,PARADISE,,,07/14/2012 12:02:19 PM,Friday,16,07/13/2012 04:07:42 PM,Noise Problem,118722541,[CCSO] NOISE PROBLEM,41.574441,"{'type': 'Point', 'coordinates': [-111.841009, 41.574441]}",-111.841009,Disorder,UT,08/13/2012 12:02:07 PM,
8677,8200 Block N US 91,12-C5870,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Friday,0,07/13/2012 12:07:00 AM,"""Assist,Agency""",118722542,"""[CCSO] ASSIST,AGENCY""",41.882654,"{'type': 'Point', 'coordinates': [-111.819856, 41.882654]}",-111.819856,Community Policing,UT,08/01/2012 12:02:17 PM,
8678,100 Block N STATE ST,12-C5871,RICHMOND,,,07/14/2012 12:02:19 PM,Friday,2,07/13/2012 02:07:00 AM,Traffic Offense,118722543,[CCSO] TRAFFIC OFFENSE,41.924705,"{'type': 'Point', 'coordinates': [-111.808605, 41.924705]}",-111.808605,Traffic,UT,08/01/2012 12:02:17 PM,
8679,8300 Block N US 91,12-C5872,CACHE COUNTY,,,07/14/2012 12:02:19 PM,Friday,8,07/13/2012 08:07:00 AM,"""Assist,Agency""",118722544,"""[CCSO] ASSIST,AGENCY""",41.885577,"{'type': 'Point', 'coordinates': [-111.817923, 41.885577]}",-111.817923,Community Policing,UT,09/21/2012 12:02:24 PM,
8680,2400 Block S 1350 W,12-C5873,NIBLEY,,,07/14/2012 12:02:19 PM,Friday,9,07/13/2012 09:07:11 AM,"""Assist,Citizen""",118722545,"""[CCSO] ASSIST,CITIZEN""",41.687996,"{'type': 'Point', 'coordinates': [-111.865621, 41.687996]}",-111.865621,Community Policing,UT,07/30/2012 12:02:29 PM,
8681,100 Block W 3450 S,12-C5874,NIBLEY,,,07/14/2012 12:02:19 PM,Friday,9,07/13/2012 09:07:09 AM,VIN Inspection,118722546,[CCSO] VIN INSPECTION,41.670087,"{'type': 'Point', 'coordinates': [-111.838633, 41.670087]}",-111.838633,Traffic,UT,07/30/2012 12:02:29 PM,
8682,2800 Block S 800 W,12-C5875,NIBLEY,,,07/14/2012 12:02:19 PM,Friday,9,07/13/2012 09:07:00 AM,"""Assist,Citizen""",118722547,"""[CCSO] ASSIST,CITIZEN""",41.68038,"{'type': 'Point', 'coordinates': [-111.852295, 41.68038]}",-111.852295,Community Policing,UT,07/31/2012 12:02:28 PM,
8683,500 Block VALLEY VIEW DR,12-C5877,HYRUM,,,07/14/2012 12:02:19 PM,Friday,11,07/13/2012 11:07:00 AM,"""Assist,Citizen""",118722549,"""[CCSO] ASSIST,CITIZEN""",41.632068,"{'type': 'Point', 'coordinates': [-111.869176, 41.632068]}",-111.869176,Community Policing,UT,07/31/2012 12:02:28 PM,
8684,1300 Block CANYON RD,12-C5910,CACHE COUNTY,,,07/15/2012 12:02:28 PM,Saturday,7,07/14/2012 07:07:13 AM,Animal Problem,118771132,[CCSO] ANIMAL PROBLEM,41.849874,"{'type': 'Point', 'coordinates': [-111.804871, 41.849874]}",-111.804871,Community Policing,UT,08/12/2012 12:02:16 PM,
8685,300 Block W 200 N,12-C5913,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,9,07/14/2012 09:07:00 AM,Traffic Hazard,118771135,[CCSO] TRAFFIC HAZARD,41.638479,"{'type': 'Point', 'coordinates': [-111.864732, 41.638479]}",-111.864732,Traffic,UT,07/30/2012 12:02:29 PM,
8686,W 2475 S,12-C5940,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,23,07/14/2012 11:07:00 PM,Susp Incident,118771136,[CCSO] SUSP INCIDENT,41.687838,"{'type': 'Point', 'coordinates': [-111.863531, 41.687838]}",-111.863531,Community Policing,UT,08/02/2012 12:02:21 PM,
8687,7000 Block S 650 W,12-C5914,CACHE COUNTY,,,07/15/2012 12:02:28 PM,Saturday,9,07/14/2012 09:07:51 AM,"""Assist,Agency""",118771137,"""[CCSO] ASSIST,AGENCY""",41.604926,"{'type': 'Point', 'coordinates': [-111.848543, 41.604926]}",-111.848543,Community Policing,UT,07/30/2012 12:02:29 PM,
8688,300 Block W MAIN ST,16-C3949,HYRUM,,,05/17/2016 06:49:52 AM,Monday,15,05/16/2016 03:54:43 PM,Theft,759703678,[CCSO] THEFT,41.6342,"{'type': 'Point', 'coordinates': [-111.864, 41.6342]}",-111.864,Theft,UT,07/07/2016 09:08:53 AM,
8689,1 Block W 100 N,16-C6963,HYRUM,,,08/17/2016 07:03:49 AM,Tuesday,13,08/16/2016 01:02:12 PM,Threats,767985764,[CCSO] THREATS,41.6361,"{'type': 'Point', 'coordinates': [-111.855, 41.6361]}",-111.855,Disorder,UT,09/27/2016 08:11:07 PM,
8690,200 Block E 270 N,16-C6964,PROVIDENCE,,,08/17/2016 07:03:49 AM,Tuesday,14,08/16/2016 02:03:23 PM,Harassment,767985765,[CCSO] HARASSMENT,41.713,"{'type': 'Point', 'coordinates': [-111.812, 41.713]}",-111.812,Disorder,UT,09/27/2016 08:11:07 PM,
8691,300 Block E MAIN ST,12-C5903,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,0,07/14/2012 12:07:00 AM,DUI,118771142,[CCSO] DUI,41.633851,"{'type': 'Point', 'coordinates': [-111.845637, 41.633851]}",-111.845637,Traffic,UT,07/30/2012 12:02:29 PM,
8692,3300 Block S 1600 W,12-C5904,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,0,07/14/2012 12:07:00 AM,Noise Problem,118771143,[CCSO] NOISE PROBLEM,41.673128,"{'type': 'Point', 'coordinates': [-111.87109, 41.673128]}",-111.87109,Disorder,UT,09/21/2012 12:02:24 PM,
8693,3100 Block N US 91,12-C5931,HYDE PARK,,,07/15/2012 12:02:28 PM,Saturday,16,07/14/2012 04:07:00 PM,"""Assist,Agency""",118771145,"""[CCSO] ASSIST,AGENCY""",41.787743,"{'type': 'Point', 'coordinates': [-111.833763, 41.787743]}",-111.833763,Community Policing,UT,07/31/2012 12:02:28 PM,
8694,100 Block S 100 E,12-C5905,WELLSVILLE,,,07/15/2012 12:02:28 PM,Saturday,1,07/14/2012 01:07:00 AM,DUI,118771146,[CCSO] DUI,41.636385,"{'type': 'Point', 'coordinates': [-111.931625, 41.636385]}",-111.931625,Traffic,UT,08/20/2012 12:02:31 PM,
8695,3000 Block S SR 165,12-C5906,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,2,07/14/2012 02:07:00 AM,"""Assist,Agency""",118771148,"""[CCSO] ASSIST,AGENCY""",41.676809,"{'type': 'Point', 'coordinates': [-111.833329, 41.676809]}",-111.833329,Community Policing,UT,08/02/2012 12:02:21 PM,
8696,13400 Block N 4500 W,12-C5933,CORNISH,,,07/15/2012 12:02:28 PM,Saturday,17,07/14/2012 05:07:00 PM,C/S Drugs,118771149,[CCSO] C/S DRUGS,41.976019,"{'type': 'Point', 'coordinates': [-111.946543, 41.976019]}",-111.946543,Drugs,UT,01/03/2013 01:02:24 PM,
8697,400 Block RIVER HEIGHTS BLVD,12-C5907,RIVER HEIGHTS,,,07/15/2012 12:02:28 PM,Saturday,3,07/14/2012 03:07:38 AM,"""Assist,Agency""",118771150,"""[CCSO] ASSIST,AGENCY""",41.724893,"{'type': 'Point', 'coordinates': [-111.82566, 41.724893]}",-111.82566,Community Policing,UT,08/01/2012 12:02:17 PM,
8698,200 Block W 200 S,12-C5908,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,5,07/14/2012 05:07:06 AM,Susp Incident,118771151,[CCSO] SUSP INCIDENT,41.629976,"{'type': 'Point', 'coordinates': [-111.860929, 41.629976]}",-111.860929,Community Policing,UT,08/01/2012 12:02:17 PM,
8699,300 Block N 600 E,12-C5909,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,7,07/14/2012 07:07:00 AM,VIN Inspection,118771153,[CCSO] VIN INSPECTION,41.641719,"{'type': 'Point', 'coordinates': [-111.837801, 41.641719]}",-111.837801,Traffic,UT,07/30/2012 12:02:29 PM,
8700,1200 Block MOUNTAIN VIEW DR,12-C5936,CACHE COUNTY,,,07/15/2012 12:02:28 PM,Saturday,19,07/14/2012 07:07:00 PM,Animal Problem,118771154,[CCSO] ANIMAL PROBLEM,41.849954,"{'type': 'Point', 'coordinates': [-111.803929, 41.849954]}",-111.803929,Community Policing,UT,07/31/2012 12:02:28 PM,
8701,7900 Block S 400 W,12-C5937,CACHE COUNTY,,,07/15/2012 12:02:28 PM,Saturday,20,07/14/2012 08:07:22 PM,"""Assist,Citizen""",118771155,"""[CCSO] ASSIST,CITIZEN""",41.588708,"{'type': 'Point', 'coordinates': [-111.841733, 41.588708]}",-111.841733,Community Policing,UT,07/30/2012 12:02:29 PM,
8702,100 Block W 300 S,12-C5939,RICHMOND,,,07/15/2012 12:02:28 PM,Saturday,21,07/14/2012 09:07:00 PM,Welfare Check,118771156,[CCSO] WELFARE CHECK,41.916435,"{'type': 'Point', 'coordinates': [-111.813781, 41.916435]}",-111.813781,Community Policing,UT,08/20/2012 12:02:31 PM,
8703,600 Block S 600 E,12-C5920,RIVER HEIGHTS,,,07/15/2012 12:02:28 PM,Saturday,14,07/14/2012 02:07:00 PM,Keep the Peace,118771157,[CCSO] KEEP THE PEACE,41.720395,"{'type': 'Point', 'coordinates': [-111.820068, 41.720395]}",-111.820068,Community Policing,UT,09/20/2012 12:02:04 PM,
8704,3100 Block S 1200 W,12-C5922,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,13,07/14/2012 01:07:00 PM,Animal Problem,118771159,[CCSO] ANIMAL PROBLEM,41.678906,"{'type': 'Point', 'coordinates': [-111.862, 41.678906]}",-111.862,Community Policing,UT,08/22/2012 12:02:18 PM,
8705,200 Block N 200 W,12-C5923,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,13,07/14/2012 01:07:00 PM,Theft,118771160,[CCSO] THEFT,41.638567,"{'type': 'Point', 'coordinates': [-111.860546, 41.638567]}",-111.860546,Theft,UT,07/28/2012 12:02:42 PM,
8706,100 Block N 100 W,12-C5924,WELLSVILLE,,,07/15/2012 12:02:28 PM,Saturday,13,07/14/2012 01:07:47 PM,VIN Inspection,118771161,[CCSO] VIN INSPECTION,41.642173,"{'type': 'Point', 'coordinates': [-111.936969, 41.642173]}",-111.936969,Traffic,UT,08/29/2012 12:02:13 PM,
8707,GRANDVIEW DR,12-C5926,PROVIDENCE,,,07/15/2012 12:02:28 PM,Saturday,14,07/14/2012 02:07:00 PM,Animal Problem,118771163,[CCSO] ANIMAL PROBLEM,41.683988,"{'type': 'Point', 'coordinates': [-111.802143, 41.683988]}",-111.802143,Community Policing,UT,07/31/2012 12:02:28 PM,
8708,2600 Block S 660 W,12-C5927,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,14,07/14/2012 02:07:00 PM,"""Assist,Citizen""",118771164,"""[CCSO] ASSIST,CITIZEN""",41.684764,"{'type': 'Point', 'coordinates': [-111.849038, 41.684764]}",-111.849038,Community Policing,UT,08/24/2012 12:02:10 PM,
8709,500 Block W 2850 S,12-C5928,NIBLEY,,,07/15/2012 12:02:28 PM,Saturday,15,07/14/2012 03:07:50 PM,Animal Problem,118771165,[CCSO] ANIMAL PROBLEM,41.681242,"{'type': 'Point', 'coordinates': [-111.845957, 41.681242]}",-111.845957,Community Policing,UT,08/22/2012 12:02:18 PM,
8710,1 Block S CENTER ST,12-C5929,HYRUM,,,07/15/2012 12:02:28 PM,Saturday,15,07/14/2012 03:07:30 PM,Susp Incident,118771166,[CCSO] SUSP INCIDENT,41.632168,"{'type': 'Point', 'coordinates': [-111.85528, 41.632168]}",-111.85528,Community Policing,UT,08/01/2012 12:02:17 PM,
8711,300 Block S 600 E,12-C5941,RIVER HEIGHTS,,,07/16/2012 12:02:13 PM,Sunday,0,07/15/2012 12:07:00 AM,"""Dispute,Family""",118817341,"""[CCSO] DISPUTE,FAMILY""",41.723725,"{'type': 'Point', 'coordinates': [-111.819942, 41.723725]}",-111.819942,Family Offense,UT,08/01/2012 12:02:17 PM,
8712,100 Block ABBEY LN,12-C5942,PROVIDENCE,,,07/16/2012 12:02:13 PM,Sunday,0,07/15/2012 12:07:53 AM,Noise Problem,118817342,[CCSO] NOISE PROBLEM,41.705326,"{'type': 'Point', 'coordinates': [-111.803198, 41.705326]}",-111.803198,Disorder,UT,08/03/2012 12:02:29 PM,
8713,7000 Block S SR 165,12-C5943,CACHE COUNTY,,,07/16/2012 12:02:13 PM,Sunday,2,07/15/2012 02:07:43 AM,Traffic Offense,118817343,[CCSO] TRAFFIC OFFENSE,41.605392,"{'type': 'Point', 'coordinates': [-111.832996, 41.605392]}",-111.832996,Traffic,UT,08/10/2012 12:02:23 PM,
8714,500 Block VALLEY VIEW DR,12-C5944,HYRUM,,,07/16/2012 12:02:13 PM,Sunday,9,07/15/2012 09:07:00 AM,"""Assist,Citizen""",118817344,"""[CCSO] ASSIST,CITIZEN""",41.632068,"{'type': 'Point', 'coordinates': [-111.869176, 41.632068]}",-111.869176,Community Policing,UT,10/15/2012 12:03:02 PM,
8715,200 Block S 200 E,12-C5945,RICHMOND,,,07/16/2012 12:02:13 PM,Sunday,9,07/15/2012 09:07:18 AM,Theft,118817345,[CCSO] THEFT,41.917005,"{'type': 'Point', 'coordinates': [-111.803176, 41.917005]}",-111.803176,Theft,UT,08/01/2012 12:02:17 PM,
8716,700 Block S 600 E,12-C5949,RIVER HEIGHTS,,,07/16/2012 12:02:13 PM,Sunday,14,07/15/2012 02:07:32 PM,Animal Problem,118817349,[CCSO] ANIMAL PROBLEM,41.71793,"{'type': 'Point', 'coordinates': [-111.820121, 41.71793]}",-111.820121,Community Policing,UT,08/06/2012 12:02:26 PM,
8717,100 Block W 300 S,12-C5960,RICHMOND,,,07/16/2012 12:02:13 PM,Sunday,21,07/15/2012 09:07:47 PM,Animal Problem,118817350,[CCSO] ANIMAL PROBLEM,41.916418,"{'type': 'Point', 'coordinates': [-111.812521, 41.916418]}",-111.812521,Community Policing,UT,11/27/2012 01:02:14 PM,
8718,7700 Block W SR 30,12-C5963,CACHE COUNTY,,,07/16/2012 12:02:13 PM,Sunday,22,07/15/2012 10:07:00 PM,"""Assist,Agency""",118817352,"""[CCSO] ASSIST,AGENCY""",41.777927,"{'type': 'Point', 'coordinates': [-112.021203, 41.777927]}",-112.021203,Community Policing,UT,07/31/2012 12:02:28 PM,
8719,600 Block S 3200 W,12-C5964,CACHE COUNTY,,,07/16/2012 12:02:13 PM,Sunday,22,07/15/2012 10:07:00 PM,Traffic Hazard,118817353,[CCSO] TRAFFIC HAZARD,41.721469,"{'type': 'Point', 'coordinates': [-111.911008, 41.721469]}",-111.911008,Traffic,UT,07/30/2012 12:02:29 PM,
8720,200 Block N STATE ST,12-C5965,RICHMOND,,,07/16/2012 12:02:13 PM,Sunday,22,07/15/2012 10:07:00 PM,"""Assist,Citizen""",118817354,"""[CCSO] ASSIST,CITIZEN""",41.928435,"{'type': 'Point', 'coordinates': [-111.808076, 41.928435]}",-111.808076,Community Policing,UT,08/22/2012 12:02:18 PM,
8721,3300 Block S 250 W,12-C5950,NIBLEY,,,07/16/2012 12:02:13 PM,Sunday,15,07/15/2012 03:07:00 PM,Animal Problem,118817355,[CCSO] ANIMAL PROBLEM,41.671547,"{'type': 'Point', 'coordinates': [-111.838662, 41.671547]}",-111.838662,Community Policing,UT,08/12/2012 12:02:16 PM,
8722,6900 Block S US 89 & 91,12-C5951,WELLSVILLE,,,07/16/2012 12:02:13 PM,Sunday,16,07/15/2012 04:07:00 PM,"""Assist,Agency""",118817356,"""[CCSO] ASSIST,AGENCY""",41.606022,"{'type': 'Point', 'coordinates': [-111.942485, 41.606022]}",-111.942485,Community Policing,UT,09/18/2012 12:02:13 PM,
8723,1 Block E MAIN ST,12-C5952,RICHMOND,,,07/16/2012 12:02:13 PM,Sunday,17,07/15/2012 05:07:00 PM,Pornography,118817357,[CCSO] PORNOGRAPHY,41.922584,"{'type': 'Point', 'coordinates': [-111.805931, 41.922584]}",-111.805931,Other Sexual Offense,UT,09/22/2012 12:02:24 PM,
8724,500 Block FERNWOOD DR,12-C5953,HYRUM,,,07/16/2012 12:02:13 PM,Sunday,17,07/15/2012 05:07:00 PM,"""Assist,Citizen""",118817358,"""[CCSO] ASSIST,CITIZEN""",41.624662,"{'type': 'Point', 'coordinates': [-111.839097, 41.624662]}",-111.839097,Community Policing,UT,07/31/2012 12:02:28 PM,
8725,1 Block E 400 N,12-C5954,LOGAN,,,07/16/2012 12:02:13 PM,Sunday,17,07/15/2012 05:07:00 PM,"""Assist,Agency""",118817359,"""[CCSO] ASSIST,AGENCY""",41.739019,"{'type': 'Point', 'coordinates': [-111.832243, 41.739019]}",-111.832243,Community Policing,UT,09/18/2012 12:02:13 PM,
8726,11200 Block E SR 101,12-C5955,CACHE COUNTY,,,07/16/2012 12:02:13 PM,Sunday,18,07/15/2012 06:07:40 PM,"""Assist,Agency""",118817360,"""[CCSO] ASSIST,AGENCY""",41.603657,"{'type': 'Point', 'coordinates': [-111.5595, 41.603657]}",-111.5595,Community Policing,UT,08/12/2012 12:02:16 PM,
8727,600 Block E MAIN ST,12-C5956,WELLSVILLE,,,07/16/2012 12:02:13 PM,Sunday,18,07/15/2012 06:07:00 PM,Susp Incident,118817361,[CCSO] SUSP INCIDENT,41.643718,"{'type': 'Point', 'coordinates': [-111.916012, 41.643718]}",-111.916012,Community Policing,UT,10/02/2012 12:02:11 PM,
8728,700 Block CANYON VIEW DR,12-C5958,HYRUM,,,07/16/2012 12:02:13 PM,Sunday,20,07/15/2012 08:07:00 PM,Welfare Check,118817363,[CCSO] WELFARE CHECK,41.626225,"{'type': 'Point', 'coordinates': [-111.832645, 41.626225]}",-111.832645,Community Policing,UT,09/23/2012 12:02:31 PM,
8729,2100 Block GREEN CANYON RD,12-C5959,CACHE COUNTY,,,07/16/2012 12:02:13 PM,Sunday,20,07/15/2012 08:07:13 PM,Weapon Offense,118817364,[CCSO] WEAPON OFFENSE,41.76795,"{'type': 'Point', 'coordinates': [-111.775565, 41.76795]}",-111.775565,Weapons Offense,UT,07/31/2012 12:02:28 PM,
8730,2000 Block W 1800 S,12-C5970,CACHE COUNTY,,,07/17/2012 12:02:21 PM,Monday,8,07/16/2012 08:07:00 AM,Animal Problem,118934769,[CCSO] ANIMAL PROBLEM,41.700024,"{'type': 'Point', 'coordinates': [-111.881629, 41.700024]}",-111.881629,Community Policing,UT,09/06/2012 12:02:08 PM,
8731,100 Block N MAIN ST,12-C5972,SMITHFIELD,,,07/17/2012 12:02:21 PM,Monday,9,07/16/2012 09:07:00 AM,Traffic Offense,118934771,[CCSO] TRAFFIC OFFENSE,41.840284,"{'type': 'Point', 'coordinates': [-111.832589, 41.840284]}",-111.832589,Traffic,UT,08/02/2012 12:02:21 PM,
8732,2600 Block W 1800 S,12-C5974,CACHE COUNTY,,,07/17/2012 12:02:21 PM,Monday,11,07/16/2012 11:07:00 AM,VIN Inspection,118934773,[CCSO] VIN INSPECTION,41.700077,"{'type': 'Point', 'coordinates': [-111.89838, 41.700077]}",-111.89838,Traffic,UT,10/15/2012 12:03:02 PM,
8733,1 Block W MAIN ST,12-C5975,HYRUM,,,07/17/2012 12:02:21 PM,Monday,11,07/16/2012 11:07:31 AM,"""Assist,Citizen""",118934774,"""[CCSO] ASSIST,CITIZEN""",41.634102,"{'type': 'Point', 'coordinates': [-111.857525, 41.634102]}",-111.857525,Community Policing,UT,08/02/2012 12:02:21 PM,
8734,2800 Block W 3400 N,12-C5976,CACHE COUNTY,,,07/17/2012 12:02:21 PM,Monday,12,07/16/2012 12:07:00 PM,VIN Inspection,118934775,[CCSO] VIN INSPECTION,41.794754,"{'type': 'Point', 'coordinates': [-111.900396, 41.794754]}",-111.900396,Traffic,UT,08/02/2012 12:02:21 PM,
8735,1 Block N 800 E,12-C5977,HYRUM,,,07/17/2012 12:02:21 PM,Monday,13,07/16/2012 01:07:01 PM,"""Assist,Citizen""",118934776,"""[CCSO] ASSIST,CITIZEN""",41.634806,"{'type': 'Point', 'coordinates': [-111.832564, 41.634806]}",-111.832564,Community Policing,UT,08/02/2012 12:02:21 PM,
