column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
3242,500 Block W 1800 N,18L3571,LOGAN,,,03/03/2018 07:18:01 AM,Friday,17,03/02/2018 05:56:02 PM,"Assist,Citizen",835813427,"[LCPD] ASSIST,CITIZEN",41.7652,"{'type': 'Point', 'coordinates': [-111.847, 41.7652]}",-111.847,Community Policing,UT,04/02/2018 06:12:42 AM,
3243,700 Block N MAIN ST,16-L9173,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,14,06/05/2016 02:36:35 PM,Susp Incident,761430182,[LCPD] SUSP INCIDENT,41.7446,"{'type': 'Point', 'coordinates': [-111.835, 41.7446]}",-111.835,Community Policing,UT,07/05/2016 09:08:04 AM,
3244,1000 Block N MAIN ST,18L3574,LOGAN,,,03/03/2018 07:18:01 AM,Friday,19,03/02/2018 07:09:22 PM,"Accident,PD",835813430,"[LCPD] ACCIDENT,PD",41.751,"{'type': 'Point', 'coordinates': [-111.834, 41.751]}",-111.834,Traffic,UT,04/07/2018 09:27:06 AM,
3245,1900 Block S 1100 W,18L3576,LOGAN,,,03/03/2018 07:18:01 AM,Friday,21,03/02/2018 09:09:07 PM,Animal Problem,835813432,[LCPD] ANIMAL PROBLEM,41.6981,"{'type': 'Point', 'coordinates': [-111.863, 41.6981]}",-111.863,Community Policing,UT,04/02/2018 06:12:42 AM,
3246,1 Block N 200 W,16-L9176,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,14,06/05/2016 02:58:54 PM,Parking Problem,761430185,[LCPD] PARKING PROBLEM,41.7328,"{'type': 'Point', 'coordinates': [-111.84, 41.7328]}",-111.84,Traffic,UT,07/05/2016 09:08:05 AM,
3247,2000 Block CANYON PARK ST,16-L9178,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,15,06/05/2016 03:36:00 PM,Trespassing,761430187,[LCPD] TRESPASSING,41.7434,"{'type': 'Point', 'coordinates': [-111.783, 41.7434]}",-111.783,Property Crime,UT,07/05/2016 09:08:05 AM,
3248,200 Block S MAIN ST,16-L9180,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,19,06/05/2016 07:43:13 PM,"Accident,PD",761430189,"[LCPD] ACCIDENT,PD",41.7275,"{'type': 'Point', 'coordinates': [-111.835, 41.7275]}",-111.835,Traffic,UT,07/05/2016 09:08:06 AM,
3249,400 Block GREENVIEW LOOP,17-L801,LOGAN,,,01/14/2017 08:09:55 AM,Friday,11,01/13/2017 11:22:19 AM,VIN Inspection,789179019,[LCPD] VIN INSPECTION,41.7622,"{'type': 'Point', 'coordinates': [-111.845, 41.7622]}",-111.845,Traffic,UT,02/12/2017 10:09:56 AM,
3250,1800 Block N 600 W,17-L20653,LOGAN,,,01/18/2018 09:09:53 PM,Tuesday,0,01/01/2008 12:00:00 AM,Sex Offense,831891403,[LCPD] SEX OFFENSE,41.7653,"{'type': 'Point', 'coordinates': [-111.849, 41.7653]}",-111.849,Other Sexual Offense,UT,04/05/2018 09:13:08 AM,
3251,100 Block S 200 W,18L80,PROVIDENCE,,,01/05/2018 11:16:13 PM,Tuesday,17,01/02/2018 05:32:00 PM,"Assist,Agency",830960236,"[LCPD] ASSIST,AGENCY",41.7046,"{'type': 'Point', 'coordinates': [-111.823, 41.7046]}",-111.823,Community Policing,UT,03/23/2018 11:23:29 AM,
3252,1200 Block N 400 E,18L1572,LOGAN,,,01/30/2018 07:58:52 AM,Monday,1,01/29/2018 01:03:05 AM,Noise Problem,832859389,[LCPD] NOISE PROBLEM,41.7534,"{'type': 'Point', 'coordinates': [-111.824, 41.7534]}",-111.824,Disorder,UT,05/17/2018 11:04:27 AM,
3253,100 Block N MAIN ST,18L1574,LOGAN,,,01/30/2018 07:58:52 AM,Monday,8,01/29/2018 08:02:54 AM,"Alarm,Intru",832859391,"[LCPD] ALARM,INTRU",41.7333,"{'type': 'Point', 'coordinates': [-111.835, 41.7333]}",-111.835,Alarm,UT,05/17/2018 11:04:27 AM,
3254,400 Block S 500 W,16-L9185,LOGAN,,,06/06/2016 06:53:30 AM,Sunday,20,06/05/2016 08:40:48 PM,Susp Incident,761430194,[LCPD] SUSP INCIDENT,41.7239,"{'type': 'Point', 'coordinates': [-111.848, 41.7239]}",-111.848,Community Policing,UT,07/05/2016 09:08:07 AM,
3255,1 Block W 300 N,18L1594,LOGAN,,,01/30/2018 07:58:52 AM,Monday,11,01/29/2018 11:37:47 AM,VIN Inspection,832859408,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,05/05/2018 03:50:02 AM,
3256,500 Block W CENTER ST,18L1599,LOGAN,,,01/30/2018 07:58:52 AM,Monday,12,01/29/2018 12:41:06 PM,"Assist,Citizen",832859413,"[LCPD] ASSIST,CITIZEN",41.7316,"{'type': 'Point', 'coordinates': [-111.85, 41.7316]}",-111.85,Community Policing,UT,05/17/2018 11:04:27 AM,
3257,1 Block RAYMOND CT,18L3577,LOGAN,,,03/03/2018 07:18:01 AM,Friday,21,03/02/2018 09:10:12 PM,Parking Problem,835813433,[LCPD] PARKING PROBLEM,41.7404,"{'type': 'Point', 'coordinates': [-111.821, 41.7404]}",-111.821,Traffic,UT,04/07/2018 09:27:05 AM,
3258,300 Block S MAIN ST,16-L9169,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,12,06/05/2016 12:31:20 PM,Disorderly,761430178,[LCPD] DISORDERLY,41.7259,"{'type': 'Point', 'coordinates': [-111.835, 41.7259]}",-111.835,Disorder,UT,07/05/2016 09:08:03 AM,
3259,1400 Block CANYON RD,16-L9170,LOGAN,,,06/06/2016 06:53:29 AM,Sunday,13,06/05/2016 01:42:00 PM,Animal Problem,761430179,[LCPD] ANIMAL PROBLEM,41.7406,"{'type': 'Point', 'coordinates': [-111.799, 41.7406]}",-111.799,Community Policing,UT,07/05/2016 09:08:03 AM,
3260,1000 Block W 1000 S,16-L9187,LOGAN,,,06/06/2016 06:53:30 AM,Sunday,21,06/05/2016 09:18:57 PM,"Accident,N/R",761430196,"[LCPD] ACCIDENT,N/R",41.7134,"{'type': 'Point', 'coordinates': [-111.86, 41.7134]}",-111.86,Traffic,UT,07/05/2016 09:08:08 AM,
3261,200 Block E 400 N,16-L9189,LOGAN,,,06/06/2016 06:53:30 AM,Sunday,21,06/05/2016 09:24:51 PM,"Accident,PI",761430198,"[LCPD] ACCIDENT,PI",41.739,"{'type': 'Point', 'coordinates': [-111.83, 41.739]}",-111.83,Traffic,UT,07/05/2016 09:08:08 AM,
3262,1300 Block N 260 W,16-L9195,LOGAN,,,06/06/2016 06:53:30 AM,Sunday,22,06/05/2016 10:47:15 PM,Welfare Check,761430203,[LCPD] WELFARE CHECK,41.7573,"{'type': 'Point', 'coordinates': [-111.841, 41.7573]}",-111.841,Community Policing,UT,07/05/2016 09:08:09 AM,
3263,500 Block N 1000 W,18L3579,LOGAN,,,03/03/2018 07:18:01 AM,Friday,21,03/02/2018 09:45:50 PM,"Accident,PD",835813435,"[LCPD] ACCIDENT,PD",41.7407,"{'type': 'Point', 'coordinates': [-111.859, 41.7407]}",-111.859,Traffic,UT,04/02/2018 06:12:42 AM,
3264,1400 Block N MAIN ST,18L3580,LOGAN,,,03/03/2018 07:18:01 AM,Friday,23,03/02/2018 11:07:11 PM,Traffic Offense,835813436,[LCPD] TRAFFIC OFFENSE,41.7586,"{'type': 'Point', 'coordinates': [-111.834, 41.7586]}",-111.834,Traffic,UT,04/02/2018 06:12:42 AM,
3265,1100 Block N 400 E,16-L11083,LOGAN,,,07/04/2016 06:58:15 AM,Friday,8,01/01/2016 08:00:00 AM,Harassment,763956159,[LCPD] HARASSMENT,41.7523,"{'type': 'Point', 'coordinates': [-111.824, 41.7523]}",-111.824,Disorder,UT,08/02/2016 09:06:49 AM,
3266,700 Block S 980 W,17-L14210,LOGAN,,,01/18/2018 07:24:29 AM,Monday,0,01/01/1996 12:00:00 AM,Child Sex Abuse,831834664,[LCPD] CHILD SEX ABUSE,41.7182,"{'type': 'Point', 'coordinates': [-111.859, 41.7182]}",-111.859,Other Sexual Offense,UT,01/29/2018 10:07:41 PM,
3267,1100 Block N 360 W,17-L15836,LOGAN,,,01/18/2018 10:41:07 PM,Sunday,0,07/01/2007 12:00:00 AM,Pornography,831899638,[LCPD] PORNOGRAPHY,41.7535,"{'type': 'Point', 'coordinates': [-111.843, 41.7535]}",-111.843,Other Sexual Offense,UT,01/29/2018 09:49:49 PM,
3268,700 Block S 980 W,17-L17635,LOGAN,,,01/18/2018 07:24:29 AM,Thursday,0,09/20/2007 12:00:00 AM,Child Sex Abuse,831834665,[LCPD] CHILD SEX ABUSE,41.7182,"{'type': 'Point', 'coordinates': [-111.859, 41.7182]}",-111.859,Other Sexual Offense,UT,01/29/2018 10:07:41 PM,
3269,1 Block W 300 N,18L1586,LOGAN,,,01/30/2018 07:58:52 AM,Monday,10,01/29/2018 10:12:08 AM,VIN Inspection,832859385,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,06/27/2018 05:20:27 PM,
3270,1600 Block TALON DR,17-L19523,LOGAN,,,01/18/2018 10:41:07 PM,Saturday,0,12/12/2015 12:00:00 AM,Pornography,831899639,[LCPD] PORNOGRAPHY,41.7031,"{'type': 'Point', 'coordinates': [-111.842, 41.7031]}",-111.842,Other Sexual Offense,UT,01/29/2018 09:49:49 PM,
3271,800 Block S MAIN ST,17-L19867,LOGAN,,,01/18/2018 06:28:30 PM,Sunday,10,10/29/2017 10:11:25 AM,Susp Incident,831879464,[LCPD] SUSP INCIDENT,41.7155,"{'type': 'Point', 'coordinates': [-111.835, 41.7155]}",-111.835,Community Policing,UT,01/29/2018 09:49:49 PM,
3272,1 Block W 300 N,18L1588,LOGAN,,,01/30/2018 07:58:52 AM,Monday,10,01/29/2018 10:21:21 AM,VIN Inspection,832859402,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,06/27/2018 05:20:27 PM,
3273,500 Block S 200 W,17-L18489,LOGAN,,,02/27/2018 09:19:31 PM,Sunday,21,10/08/2017 09:13:20 PM,"Assist,Citizen",835388701,"[LCPD] ASSIST,CITIZEN",41.7215,"{'type': 'Point', 'coordinates': [-111.84, 41.7215]}",-111.84,Community Policing,UT,03/07/2018 06:55:22 AM,
3274,1 Block W 300 N,17-L18773,LOGAN,,,02/27/2018 09:19:31 PM,Thursday,18,10/12/2017 06:15:21 PM,Commun Policing,835388704,[LCPD] COMMUN POLICING,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,03/07/2018 06:55:22 AM,
3275,1 Block W 300 N,16-L10653,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,10,06/28/2016 10:07:11 AM,VIN Inspection,763557620,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,07/28/2016 09:08:30 AM,
3276,400 Block W 100 N,16-L10655,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,10,06/28/2016 10:40:51 AM,Animal Problem,763557622,[LCPD] ANIMAL PROBLEM,41.7335,"{'type': 'Point', 'coordinates': [-111.846, 41.7335]}",-111.846,Community Policing,UT,07/28/2016 09:08:31 AM,
3277,200 Block E 300 S,16-L10656,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,10,06/28/2016 10:48:17 AM,Parking Problem,763557623,[LCPD] PARKING PROBLEM,41.7258,"{'type': 'Point', 'coordinates': [-111.83, 41.7258]}",-111.83,Traffic,UT,07/28/2016 09:08:31 AM,
3278,1300 Block N 260 W,16-L10658,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,11,06/28/2016 11:12:25 AM,"Assist,Citizen",763557625,"[LCPD] ASSIST,CITIZEN",41.7576,"{'type': 'Point', 'coordinates': [-111.841, 41.7576]}",-111.841,Community Policing,UT,07/28/2016 09:08:31 AM,
3279,1 Block S MAIN ST,16-L10659,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,11,06/28/2016 11:20:56 AM,Traffic Hazard,763557626,[LCPD] TRAFFIC HAZARD,41.7302,"{'type': 'Point', 'coordinates': [-111.835, 41.7302]}",-111.835,Traffic,UT,07/28/2016 09:08:31 AM,
3280,200 Block W 1600 N,16-L10661,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,11,06/28/2016 11:35:34 AM,VIN Inspection,763557628,[LCPD] VIN INSPECTION,41.7614,"{'type': 'Point', 'coordinates': [-111.839, 41.7614]}",-111.839,Traffic,UT,07/28/2016 09:08:32 AM,
3281,700 Block N 1000 W,16-L10663,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,12,06/28/2016 12:34:31 PM,"Accident,PD",763557630,"[LCPD] ACCIDENT,PD",41.7444,"{'type': 'Point', 'coordinates': [-111.859, 41.7444]}",-111.859,Traffic,UT,07/28/2016 09:08:32 AM,
3282,1000 Block W 200 N,16-L10664,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,12,06/28/2016 12:54:50 PM,"Accident,PI",763557631,"[LCPD] ACCIDENT,PI",41.7357,"{'type': 'Point', 'coordinates': [-111.864, 41.7357]}",-111.864,Traffic,UT,07/28/2016 09:08:32 AM,
3283,500 Block E 1400 N,16-L10666,LOGAN,,,06/29/2016 06:57:08 AM,Tuesday,13,06/28/2016 01:06:49 PM,Animal Problem,763557633,[LCPD] ANIMAL PROBLEM,41.7574,"{'type': 'Point', 'coordinates': [-111.822, 41.7574]}",-111.822,Community Policing,UT,07/28/2016 09:08:33 AM,
3284,2100 Block S US 89 & 91,16-L9994,LOGAN,,,06/18/2016 06:55:28 AM,Friday,16,06/10/2016 04:00:00 PM,Crim Mischief,762529893,[LCPD] CRIM MISCHIEF,41.6935,"{'type': 'Point', 'coordinates': [-111.865, 41.6935]}",-111.865,Property Crime,UT,07/17/2016 09:10:10 AM,
3285,1 Block W 300 S,16-L9990,LOGAN,,,06/18/2016 06:55:28 AM,Sunday,8,06/12/2016 08:00:00 AM,Theft,762529889,[LCPD] THEFT,41.726,"{'type': 'Point', 'coordinates': [-111.836, 41.726]}",-111.836,Theft,UT,07/17/2016 09:10:09 AM,
3286,800 Block RIVERWOOD CT,16-L9956,LOGAN,,,06/18/2016 06:55:28 AM,Friday,6,06/17/2016 06:54:37 AM,"Assist,Citizen",762529858,"[LCPD] ASSIST,CITIZEN",41.7163,"{'type': 'Point', 'coordinates': [-111.844, 41.7163]}",-111.844,Community Policing,UT,07/17/2016 09:10:02 AM,
3287,1600 Block N 1000 W,16-L9958,LOGAN,,,06/18/2016 06:55:28 AM,Friday,8,06/17/2016 08:18:02 AM,Parking Problem,762529860,[LCPD] PARKING PROBLEM,41.7626,"{'type': 'Point', 'coordinates': [-111.859, 41.7626]}",-111.859,Traffic,UT,07/17/2016 09:10:02 AM,
3288,1500 Block N 1640 E,16-L7846,LOGAN,,,05/16/2016 06:50:36 AM,Saturday,22,05/14/2016 10:00:00 PM,Crim Mischief,759554360,[LCPD] CRIM MISCHIEF,41.7601,"{'type': 'Point', 'coordinates': [-111.794, 41.7601]}",-111.794,Property Crime,UT,07/18/2016 09:15:51 AM,
3289,1 Block N 1000 W,17-L20597,LOGAN,,,01/18/2018 11:39:19 PM,Friday,18,11/03/2017 06:00:00 PM,"Theft,Automobil",831901990,"[LCPD] THEFT,AUTOMOBIL",41.7337,"{'type': 'Point', 'coordinates': [-111.86, 41.7337]}",-111.86,Theft of Vehicle,UT,03/01/2018 06:42:36 AM,
3290,1 Block W 200 N,18L3582,LOGAN,,,03/03/2018 07:18:01 AM,Friday,23,03/02/2018 11:15:00 PM,Alcohol Offense,835813438,[LCPD] ALCOHOL OFFENSE,41.7353,"{'type': 'Point', 'coordinates': [-111.836, 41.7353]}",-111.836,Liquor,UT,04/02/2018 06:12:42 AM,
3291,1100 Block W 1700 N,18L3581,LOGAN,,,03/03/2018 07:18:01 AM,Friday,23,03/02/2018 11:19:16 PM,"Alarm,Intru",835813437,"[LCPD] ALARM,INTRU",41.7636,"{'type': 'Point', 'coordinates': [-111.862, 41.7636]}",-111.862,Alarm,UT,04/02/2018 06:12:42 AM,
3292,800 Block N 800 E,19L1994,LOGAN,,,02/06/2019 07:30:55 AM,Tuesday,13,02/05/2019 01:38:36 PM,"Accident,PD",906121470,"[LCPD] ACCIDENT,PD",41.7465,"{'type': 'Point', 'coordinates': [-111.814, 41.7465]}",-111.814,Traffic,UT,03/08/2019 06:49:39 AM,
3293,100 Block W 100 S,19L3973,LOGAN,,,03/14/2019 06:24:09 AM,Wednesday,16,03/13/2019 04:39:08 PM,"Assault,Simple",909981193,"[LCPD] ASSAULT,SIMPLE",41.7295,"{'type': 'Point', 'coordinates': [-111.839, 41.7295]}",-111.839,Assault,UT,04/08/2019 08:52:23 AM,
3294,1000 Block N MAIN ST,16-L9982,LOGAN,,,06/18/2016 06:55:28 AM,Friday,13,06/17/2016 01:44:55 PM,Animal Problem,762529881,[LCPD] ANIMAL PROBLEM,41.7506,"{'type': 'Point', 'coordinates': [-111.834, 41.7506]}",-111.834,Community Policing,UT,07/17/2016 09:10:07 AM,
3295,100 Block S MAIN ST,16-L9984,LOGAN,,,06/18/2016 06:55:28 AM,Friday,14,06/17/2016 02:09:06 PM,"Accident,H&R",762529883,"[LCPD] ACCIDENT,H&R",41.7293,"{'type': 'Point', 'coordinates': [-111.835, 41.7293]}",-111.835,Traffic,UT,07/17/2016 09:10:07 AM,
3296,1300 Block N 200 E,16-L9985,LOGAN,,,06/18/2016 06:55:28 AM,Friday,14,06/17/2016 02:19:02 PM,Animal Problem,762529884,[LCPD] ANIMAL PROBLEM,41.7558,"{'type': 'Point', 'coordinates': [-111.829, 41.7558]}",-111.829,Community Policing,UT,07/17/2016 09:10:08 AM,
3297,1900 Block N MAIN ST,16-L9986,LOGAN,,,06/18/2016 06:55:28 AM,Friday,15,06/17/2016 03:01:02 PM,"Accident,N/R",762529885,"[LCPD] ACCIDENT,N/R",41.7678,"{'type': 'Point', 'coordinates': [-111.834, 41.7678]}",-111.834,Traffic,UT,07/17/2016 09:10:08 AM,
3298,800 Block N 200 E,16-L9987,LOGAN,,,06/18/2016 06:55:28 AM,Friday,15,06/17/2016 03:05:25 PM,"Accident,N/R",762529886,"[LCPD] ACCIDENT,N/R",41.7478,"{'type': 'Point', 'coordinates': [-111.829, 41.7478]}",-111.829,Traffic,UT,07/17/2016 09:10:08 AM,
3299,1 Block E 100 S,17-L20096,LOGAN,,,01/18/2018 11:39:19 PM,Wednesday,17,11/01/2017 05:50:54 PM,Theft,831901987,[LCPD] THEFT,41.73,"{'type': 'Point', 'coordinates': [-111.834, 41.73]}",-111.834,Theft,UT,01/29/2018 09:49:49 PM,
3300,1000 Block N MAIN ST,17-L20218,LOGAN,,,01/18/2018 11:39:19 PM,Friday,12,11/03/2017 12:25:20 PM,"Assist,Citizen",831901988,"[LCPD] ASSIST,CITIZEN",41.7503,"{'type': 'Point', 'coordinates': [-111.834, 41.7503]}",-111.834,Community Policing,UT,01/29/2018 09:49:49 PM,
3301,1100 Block N MAIN ST,18L15049,LOGAN,,,08/31/2018 06:23:28 AM,Thursday,23,08/30/2018 11:58:33 PM,DUI,868785859,[LCPD] DUI,41.7529,"{'type': 'Point', 'coordinates': [-111.834, 41.7529]}",-111.834,Traffic,UT,09/28/2018 03:01:28 PM,
3302,1600 Block N 400 W,17-L20450,LOGAN,,,01/18/2018 11:39:19 PM,Monday,17,11/06/2017 05:00:00 PM,Child Abuse,831901989,[LCPD] CHILD ABUSE,41.7632,"{'type': 'Point', 'coordinates': [-111.844, 41.7632]}",-111.844,Assault,UT,01/29/2018 09:49:49 PM,
3303,1 Block W 200 S,18L456,LOGAN,,,01/10/2018 07:17:19 AM,Tuesday,13,01/09/2018 01:24:35 PM,Stalking,831248697,[LCPD] STALKING,41.7278,"{'type': 'Point', 'coordinates': [-111.837, 41.7278]}",-111.837,Disorder,UT,02/09/2018 06:11:33 AM,
3304,1100 Block N 400 W,17-L18866,LOGAN,,,02/27/2018 09:19:31 PM,Saturday,0,10/14/2017 12:47:01 AM,Noise Problem,835388712,[LCPD] NOISE PROBLEM,41.7529,"{'type': 'Point', 'coordinates': [-111.844, 41.7529]}",-111.844,Disorder,UT,03/07/2018 06:55:22 AM,
3305,1300 Block N 200 E,17-L18872,LOGAN,,,02/27/2018 09:19:31 PM,Saturday,2,10/14/2017 02:55:03 AM,Noise Problem,835388713,[LCPD] NOISE PROBLEM,41.7558,"{'type': 'Point', 'coordinates': [-111.829, 41.7558]}",-111.829,Disorder,UT,03/07/2018 06:55:22 AM,
3306,400 Block S MAIN ST,17-L19357,LOGAN,,,02/27/2018 09:19:31 PM,Saturday,20,10/21/2017 08:05:01 PM,Susp Incident,835388728,[LCPD] SUSP INCIDENT,41.7231,"{'type': 'Point', 'coordinates': [-111.835, 41.7231]}",-111.835,Community Policing,UT,03/07/2018 06:55:22 AM,
3307,1 Block N 200 E,18L3583,LOGAN,,,03/03/2018 07:18:01 AM,Friday,23,03/02/2018 11:35:14 PM,Susp Incident,835813439,[LCPD] SUSP INCIDENT,41.7323,"{'type': 'Point', 'coordinates': [-111.83, 41.7323]}",-111.83,Community Policing,UT,04/02/2018 06:12:42 AM,
3308,1000 Block THRUSHWOOD DR,18L3584,LOGAN,,,03/04/2018 07:01:15 AM,Saturday,0,03/03/2018 12:10:09 AM,Susp Person,835882401,[LCPD] SUSP PERSON,41.7336,"{'type': 'Point', 'coordinates': [-111.809, 41.7336]}",-111.809,Pedestrian Stop,UT,08/31/2018 05:20:56 AM,
3309,400 Block N MAIN ST,18L3585,LOGAN,,,03/04/2018 07:01:15 AM,Saturday,0,03/03/2018 12:12:31 AM,"Assist,Citizen",835882402,"[LCPD] ASSIST,CITIZEN",41.7392,"{'type': 'Point', 'coordinates': [-111.835, 41.7392]}",-111.835,Community Policing,UT,08/31/2018 05:20:56 AM,
3310,1300 Block N 200 E,18L3611,LOGAN,,,03/04/2018 07:01:15 AM,Saturday,15,03/03/2018 03:02:44 PM,Susp Drugs,835882425,[LCPD] SUSP DRUGS,41.7558,"{'type': 'Point', 'coordinates': [-111.829, 41.7558]}",-111.829,Drugs,UT,08/31/2018 05:20:57 AM,
3311,2000 Block CANYON PARK ST,16-L7126,LOGAN,,,05/04/2016 06:48:51 AM,Tuesday,20,05/03/2016 08:58:10 PM,Trespassing,758628941,[LCPD] TRESPASSING,41.7434,"{'type': 'Point', 'coordinates': [-111.783, 41.7434]}",-111.783,Property Crime,UT,06/02/2016 09:10:02 AM,
3312,200 Block W 1400 N,16-L7127,LOGAN,,,05/04/2016 06:48:51 AM,Tuesday,21,05/03/2016 09:37:58 PM,Traffic Hazard,758628942,[LCPD] TRAFFIC HAZARD,41.7577,"{'type': 'Point', 'coordinates': [-111.839, 41.7577]}",-111.839,Traffic,UT,06/02/2016 09:10:02 AM,
3313,1 Block N 100 E,16-L7128,LOGAN,,,05/04/2016 06:48:51 AM,Tuesday,21,05/03/2016 09:45:00 PM,Susp Incident,758628943,[LCPD] SUSP INCIDENT,41.7323,"{'type': 'Point', 'coordinates': [-111.832, 41.7323]}",-111.832,Community Policing,UT,06/02/2016 09:10:02 AM,
3314,1 Block N 100 W,16-L7129,LOGAN,,,05/04/2016 06:48:51 AM,Tuesday,22,05/03/2016 10:09:37 PM,"Assist,Citizen",758628944,"[LCPD] ASSIST,CITIZEN",41.7328,"{'type': 'Point', 'coordinates': [-111.838, 41.7328]}",-111.838,Community Policing,UT,06/02/2016 09:10:02 AM,
3315,200 Block S 530 W,16-L7899,LOGAN,,,05/17/2016 06:50:33 AM,Monday,11,05/16/2016 11:08:41 AM,Animal Problem,759704224,[LCPD] ANIMAL PROBLEM,41.7264,"{'type': 'Point', 'coordinates': [-111.849, 41.7264]}",-111.849,Community Policing,UT,06/15/2016 09:10:18 AM,
3316,1 Block W 500 N,16-L7900,LOGAN,,,05/17/2016 06:50:33 AM,Monday,11,05/16/2016 11:30:13 AM,"Accident,N/R",759704225,"[LCPD] ACCIDENT,N/R",41.7409,"{'type': 'Point', 'coordinates': [-111.836, 41.7409]}",-111.836,Traffic,UT,06/15/2016 09:10:18 AM,
3317,2600 Block N 900 W,16-L7901,LOGAN,,,05/17/2016 06:50:33 AM,Monday,11,05/16/2016 11:49:23 AM,Animal Problem,759704226,[LCPD] ANIMAL PROBLEM,41.78,"{'type': 'Point', 'coordinates': [-111.855, 41.78]}",-111.855,Community Policing,UT,07/18/2016 09:15:54 AM,
3318,1200 Block N MAIN ST,16-L7902,LOGAN,,,05/17/2016 06:50:33 AM,Monday,12,05/16/2016 12:00:28 PM,Animal Problem,759704227,[LCPD] ANIMAL PROBLEM,41.7552,"{'type': 'Point', 'coordinates': [-111.834, 41.7552]}",-111.834,Community Policing,UT,07/18/2016 09:15:54 AM,
3319,1 Block W 300 N,16-L7903,LOGAN,,,05/17/2016 06:50:33 AM,Monday,12,05/16/2016 12:11:53 PM,"Assist,Citizen",759704228,"[LCPD] ASSIST,CITIZEN",41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,06/15/2016 09:10:19 AM,
3320,600 Block S MAIN ST,16-L7908,LOGAN,,,05/17/2016 06:50:33 AM,Monday,13,05/16/2016 01:08:39 PM,"Assist,Citizen",759704233,"[LCPD] ASSIST,CITIZEN",41.7204,"{'type': 'Point', 'coordinates': [-111.835, 41.7204]}",-111.835,Community Policing,UT,06/15/2016 09:10:20 AM,
3321,1500 Block N MAIN ST,16-L10028,LOGAN,,,06/19/2016 06:55:39 AM,Saturday,4,06/18/2016 04:05:38 AM,"Alarm,Intru",762600749,"[LCPD] ALARM,INTRU",41.7597,"{'type': 'Point', 'coordinates': [-111.834, 41.7597]}",-111.834,Alarm,UT,07/18/2016 09:14:51 AM,
3322,700 Block E 900 N,16-L10033,LOGAN,,,06/19/2016 06:55:39 AM,Saturday,9,06/18/2016 09:49:26 AM,"Assist,Citizen",762600752,"[LCPD] ASSIST,CITIZEN",41.7483,"{'type': 'Point', 'coordinates': [-111.815, 41.7483]}",-111.815,Community Policing,UT,07/18/2016 09:14:52 AM,
3323,1 Block N 100 E,16-L7917,LOGAN,,,05/17/2016 06:50:33 AM,Monday,15,05/16/2016 03:12:42 PM,"Assist,Citizen",759704242,"[LCPD] ASSIST,CITIZEN",41.7323,"{'type': 'Point', 'coordinates': [-111.832, 41.7323]}",-111.832,Community Policing,UT,06/15/2016 09:10:23 AM,
3324,400 Block W 925 N,16-L7919,LOGAN,,,05/17/2016 06:50:33 AM,Monday,15,05/16/2016 03:42:59 PM,"Assist,Citizen",759704244,"[LCPD] ASSIST,CITIZEN",41.7487,"{'type': 'Point', 'coordinates': [-111.845, 41.7487]}",-111.845,Community Policing,UT,06/15/2016 09:10:23 AM,
3325,500 Block N 600 E,16-L7920,LOGAN,,,05/17/2016 06:50:33 AM,Monday,16,05/16/2016 04:13:09 PM,"Accident,PD",759704245,"[LCPD] ACCIDENT,PD",41.7407,"{'type': 'Point', 'coordinates': [-111.819, 41.7407]}",-111.819,Traffic,UT,06/15/2016 09:10:24 AM,
3326,200 Block N 100 W,16-L7922,LOGAN,,,05/17/2016 06:50:33 AM,Monday,16,05/16/2016 04:59:15 PM,"Accident,PD",759704247,"[LCPD] ACCIDENT,PD",41.7353,"{'type': 'Point', 'coordinates': [-111.837, 41.7353]}",-111.837,Traffic,UT,06/15/2016 09:10:24 AM,
