incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
127922247,12UV01184,09/27/2012 01:09:17 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,L4,,UTAH VALLEY U,UT,,,40.280683,-111.718292,09/30/2012 08:01:50 AM,10/09/2012 08:01:32 AM,POINT (-111.718292 40.280683),13,Thursday,Traffic
856050593,18UV01023,05/29/2018 01:05:52 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,900 Block N GENEVA RD,,OREM,UT,,,40.3146,-111.735,06/01/2018 06:53:19 AM,06/04/2018 11:24:31 AM,POINT (-111.735 40.3146),1,Tuesday,Traffic
222304270,13UV00779,08/13/2013 07:08:08 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVLC,,UTAH VALLEY U,UT,,,40.2785,-111.713,08/16/2013 08:01:24 AM,08/25/2013 08:18:33 AM,POINT (-111.713 40.2785),19,Tuesday,Community Policing
116151098,12UV00772,06/12/2012 09:06:49 AM,THEFT-PROPERTY-BUILDING,Description: Theft-Property-Building,,LI,,UTAH VALLEY U,UT,,,40.281099,-111.716437,06/17/2012 08:01:52 AM,06/24/2012 08:01:26 AM,POINT (-111.716437 40.281099),9,Tuesday,Theft
136951952,12UV01535,12/13/2012 10:12:27 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/24/2012 09:03:12 AM,12/25/2012 09:01:14 AM,POINT (-111.710371 40.278534),10,Thursday,Community Policing
105262185,12UV00434,03/22/2012 08:03:40 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,M25,,UTAH VALLEY U,UT,,,442.9362407484,-1228.6229967,04/02/2012 08:05:18 AM,04/11/2012 08:00:16 AM,POINT (-1228.622997 442.936241),8,Thursday,Theft
134837656,12UV01483,12/04/2012 09:12:02 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/07/2012 09:02:13 AM,12/16/2012 09:03:55 AM,POINT (-111.710371 40.278534),9,Tuesday,Community Policing
153016325,13UV00472,05/02/2013 06:05:51 PM,ALARM,Description: Alarm,,UVSC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,05/05/2013 08:02:19 AM,05/14/2013 08:03:04 AM,POINT (-111.714429 40.278784),18,Thursday,Alarm
780682269,16UV01866,11/01/2016 01:11:50 AM,ALCOHOL OFFENSE,Description: Alcohol Offense,,UVL3,,UTAH VALLEY U,UT,,,40.2801,-111.72,11/08/2016 05:14:26 PM,11/14/2016 04:45:51 PM,POINT (-111.72 40.2801),1,Tuesday,Liquor
145460689,13UV00269,03/04/2013 10:03:19 AM,PROPERTY-LOST,Description: Property-Lost,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,03/07/2013 09:01:45 AM,03/16/2013 08:02:13 AM,POINT (-111.710371 40.278534),10,Monday,Property Crime
121813432,12UV00982,08/07/2012 04:08:02 AM,ALARM,Description: Alarm,,BA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,08/10/2012 08:01:46 AM,08/19/2012 08:01:30 AM,POINT (-111.714023 40.277023),4,Tuesday,Alarm
131201570,12UV01310,10/26/2012 02:10:01 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,L14,,UTAH VALLEY U,UT,,,40.279546,-111.720887,11/03/2012 08:01:32 AM,11/07/2012 09:01:08 AM,POINT (-111.720887 40.279546),14,Friday,Traffic
102747696,12UV00291,02/21/2012 10:02:41 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,03/12/2012 09:26:06 PM,03/12/2012 09:27:25 PM,POINT (-111.710367 40.278531),10,Tuesday,Community Policing
774475262,16UV01684,09/29/2016 08:09:33 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVCC,,UTAH VALLEY U,UT,,,40.2764,-111.705,10/02/2016 08:08:15 AM,11/14/2016 04:45:50 PM,POINT (-111.705 40.2764),8,Thursday,Traffic
136951962,12UV01534,12/13/2012 10:12:02 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/24/2012 09:03:12 AM,12/25/2012 09:01:14 AM,POINT (-111.710371 40.278534),10,Thursday,Community Policing
108070927,12UV00500,04/06/2012 09:04:40 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,ROUND,,UTAH VALLEY U,UT,,,442.9334507484,-1228.6552967,04/24/2012 08:01:12 AM,04/26/2012 08:00:55 AM,POINT (-1228.655297 442.933451),9,Friday,Traffic
110408527,12UV00602,04/27/2012 03:04:42 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,05/08/2012 08:01:27 AM,05/17/2012 08:01:24 AM,POINT (-111.710371 40.278534),15,Friday,Theft
144086284,13UV00208,02/20/2013 05:02:33 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,LDS,,UTAH VALLEY U,UT,,,40.279543,-111.713711,02/23/2013 09:02:20 AM,03/04/2013 09:01:58 AM,POINT (-111.713711 40.279543),17,Wednesday,Traffic
131113856,12UV01325,10/30/2012 04:10:18 PM,ALARM,Description: Alarm,,BA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,11/02/2012 08:01:34 AM,11/11/2012 09:01:36 AM,POINT (-111.714023 40.277023),16,Tuesday,Alarm
182529621,13UV00627,06/20/2013 01:06:46 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVL6,,UTAH VALLEY U,UT,,,40.28134,-111.718593,06/23/2013 08:03:00 AM,07/02/2013 08:02:40 AM,POINT (-111.718593 40.28134),13,Thursday,Traffic
765990880,16UV01284,07/22/2016 01:07:41 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVPRS,,UTAH VALLEY U,UT,,,40.2794,-111.715,07/25/2016 08:01:59 AM,08/04/2016 10:11:37 AM,POINT (-111.715 40.2794),13,Friday,Traffic
118699651,12UV00883,07/11/2012 07:07:11 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,CS,,UTAH VALLEY U,UT,,,40.27906,-111.711151,07/14/2012 08:01:50 AM,07/23/2012 08:01:31 AM,POINT (-111.711151 40.27906),7,Wednesday,Traffic
769449285,16UV01401,08/14/2016 12:08:08 PM,AGENCY ASSIST,Description: Agency Assist,,600 Block W 1200 SOUTH ST,,OREM,UT,,,40.2754,-111.71,08/24/2016 08:06:14 AM,11/14/2016 04:44:45 PM,POINT (-111.71 40.2754),12,Sunday,Community Policing
127229886,12UV01160,09/21/2012 11:09:25 AM,PROPERTY-LOST,Description: Property-Lost,,HP,,UTAH VALLEY U,UT,,,40.280051,-111.729337,09/24/2012 08:01:27 AM,10/03/2012 08:01:16 AM,POINT (-111.729337 40.280051),11,Friday,Property Crime
129213180,12UV01235,10/09/2012 02:10:20 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,ROUND,,UTAH VALLEY U,UT,,,40.27591,-111.712913,10/18/2012 08:01:39 AM,10/21/2012 08:01:51 AM,POINT (-111.712913 40.27591),14,Tuesday,Traffic
829250978,17UV02719,12/15/2017 03:12:01 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,12/18/2017 11:10:58 AM,12/28/2017 06:45:59 PM,POINT (-111.714 40.2788),15,Friday,Theft
139752740,13UV00046,01/14/2013 12:01:24 PM,THEFT-PROPERTY-BICYCLE,Description: Theft-Property-Bicycle,,LI,,UTAH VALLEY U,UT,,,40.281099,-111.716437,01/17/2013 09:02:03 AM,01/25/2013 09:01:37 AM,POINT (-111.716437 40.281099),12,Monday,Theft
780682254,16UV01860,10/31/2016 11:10:08 PM,PROPERTY-FOUND,Description: Property-Found,,UVEC,,UTAH VALLEY U,UT,,,40.2786,-111.717,11/08/2016 05:14:26 PM,11/14/2016 04:45:51 PM,POINT (-111.717 40.2786),23,Monday,Property Crime
102747681,12UV00296,02/21/2012 03:02:52 PM,PROPERTY-FOUND,Description: Property-Found,,SC,,UTAH VALLEY U,UT,,,40.2787807484,-111.7144267,03/12/2012 09:26:06 PM,03/12/2012 09:27:23 PM,POINT (-111.714427 40.278781),15,Tuesday,Property Crime
124940823,12UV01051,08/28/2012 02:08:34 PM,PROPERTY-LOST,Description: Property-Lost,,LA,,UTAH VALLEY U,UT,,,40.280201,-111.716668,08/31/2012 08:01:27 AM,09/09/2012 08:02:08 AM,POINT (-111.716668 40.280201),14,Tuesday,Property Crime
111008579,12UV00614,05/01/2012 09:05:10 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,M21,,UTAH VALLEY U,UT,,,40.279711,-111.707961,05/11/2012 08:01:23 AM,05/21/2012 03:46:16 PM,POINT (-111.707961 40.279711),9,Tuesday,Traffic
112422974,12UV00675,05/17/2012 12:05:29 AM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,PFE,,UTAH VALLEY U,UT,,,40.27701,-111.705894,05/21/2012 03:49:00 PM,05/22/2012 08:01:24 AM,POINT (-111.705894 40.27701),0,Thursday,Disorder
149269014,13UV00353,04/02/2013 09:04:58 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,04/05/2013 08:02:01 AM,04/14/2013 08:02:36 AM,POINT (-111.710371 40.278534),9,Tuesday,Community Policing
132362596,12UV01394,11/11/2012 02:11:20 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,EC,,UTAH VALLEY U,UT,,,40.278596,-111.716967,11/14/2012 09:01:19 AM,11/23/2012 09:01:31 AM,POINT (-111.716967 40.278596),14,Sunday,Disorder
186264296,13UV00637,06/25/2013 09:06:43 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVL4,,UTAH VALLEY U,UT,,,40.280683,-111.718292,06/28/2013 08:02:29 AM,07/07/2013 08:02:56 AM,POINT (-111.718292 40.280683),9,Tuesday,Community Policing
831249482,18UV00027,01/07/2018 09:01:03 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,600 Block S 800 WEST ST,,OREM,UT,,,40.2858,-111.714,01/10/2018 07:57:25 AM,01/26/2018 11:31:35 AM,POINT (-111.714 40.2858),21,Sunday,Traffic
776768822,16UV01746,10/09/2016 03:10:05 AM,AGENCY ASSIST,Description: Agency Assist,,600 Block S 1200 WEST ST,,OREM,UT,,,40.2854,-111.724,10/12/2016 08:08:29 AM,11/14/2016 04:44:45 PM,POINT (-111.724 40.2854),3,Sunday,Community Policing
141950857,13UV00141,02/05/2013 10:02:35 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,02/08/2013 09:02:04 AM,02/17/2013 09:03:05 AM,POINT (-111.710371 40.278534),10,Tuesday,Community Policing
150536197,13UV00404,04/15/2013 04:04:09 PM,PROPERTY-LOST,Description: Property-Lost,,BA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,04/18/2013 08:02:31 AM,04/27/2013 08:02:11 AM,POINT (-111.714023 40.277023),16,Monday,Property Crime
151154521,13UV00423,04/18/2013 02:04:12 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,ROUND,,UTAH VALLEY U,UT,,,40.27591,-111.712913,04/21/2013 08:02:12 AM,04/30/2013 08:02:18 AM,POINT (-111.712913 40.27591),14,Thursday,Traffic
878560856,18UV01729,09/18/2018 08:09:56 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,1000 Block S COLLEGE DR,,OREM,UT,,,40.2793,-111.721,09/21/2018 06:06:32 AM,09/28/2018 06:29:23 PM,POINT (-111.721 40.2793),20,Tuesday,Traffic
143040728,13UV00180,02/14/2013 02:02:57 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,L14,,UTAH VALLEY U,UT,,,40.279546,-111.720887,02/17/2013 09:03:05 AM,02/26/2013 09:03:34 AM,POINT (-111.720887 40.279546),14,Thursday,Other
857753708,18UV01120,06/15/2018 09:06:10 PM,SUSPICIOUS,Description: Suspicious,,UVWB,,UTAH VALLEY U,UT,,,40.2779,-111.713,06/18/2018 06:59:58 AM,06/28/2018 02:13:51 AM,POINT (-111.713 40.2779),21,Friday,Community Policing
125824249,12UV01099,09/07/2012 02:09:38 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,L3,,UTAH VALLEY U,UT,,,40.280106,-111.71952,09/10/2012 08:01:25 AM,09/19/2012 08:01:32 AM,POINT (-111.71952 40.280106),14,Friday,Traffic
207435662,13UV00723,07/25/2013 10:07:42 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,07/28/2013 08:01:48 AM,08/06/2013 08:01:47 AM,POINT (-111.71 40.2785),10,Thursday,Community Policing
723751391,15UV00957,07/08/2015 03:07:43 PM,ALARM,Description: Alarm,,UVLC,,UTAH VALLEY U,UT,,,40.2785,-111.713,07/12/2015 08:06:40 AM,07/19/2015 08:16:08 AM,POINT (-111.713 40.2785),15,Wednesday,Alarm
201818757,13UV00704,07/17/2013 01:07:32 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,07/20/2013 08:01:50 AM,07/29/2013 08:01:50 AM,POINT (-111.717 40.2802),13,Wednesday,Theft
134438737,12UV01457,11/29/2012 04:11:20 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/02/2012 09:01:10 AM,12/11/2012 09:01:33 AM,POINT (-111.710371 40.278534),16,Thursday,Theft
857753706,18UV01118,06/15/2018 05:06:30 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVRDB,,UTAH VALLEY U,UT,,,40.2759,-111.713,06/18/2018 06:59:58 AM,06/28/2018 02:13:51 AM,POINT (-111.713 40.2759),17,Friday,Traffic
103720658,12UV00374,03/08/2012 11:03:37 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,SA,,UTAH VALLEY U,UT,,,40.2775707484,-111.7117667,03/20/2012 08:01:04 AM,03/20/2012 08:03:25 AM,POINT (-111.711767 40.277571),11,Thursday,Theft
188964266,13UV00647,06/27/2013 04:06:07 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVWC,,UTAH VALLEY U,UT,,,40.282518,-111.719316,07/02/2013 08:02:40 AM,07/09/2013 08:03:08 AM,POINT (-111.719316 40.282518),16,Thursday,Traffic
831102434,18UV00016,01/05/2018 11:01:17 PM,PROPERTY DAMAGE-NON VANDALISM,Description: Property Damage-Non Vandalism,,UVCP,,UTAH VALLEY U,UT,,,40.2782,-111.713,01/08/2018 07:59:55 AM,01/26/2018 11:31:35 AM,POINT (-111.713 40.2782),23,Friday,Property Crime Residential
128188626,12UV01195,09/30/2012 10:09:25 AM,ALARM,Description: Alarm,,BA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,10/03/2012 08:01:16 AM,10/12/2012 08:01:28 AM,POINT (-111.714023 40.277023),10,Sunday,Alarm
132433121,12UV01385,11/09/2012 11:11:39 AM,PROPERTY-LOST,Description: Property-Lost,,CS,,UTAH VALLEY U,UT,,,40.27906,-111.711151,11/15/2012 09:01:35 AM,11/21/2012 09:01:33 AM,POINT (-111.711151 40.27906),11,Friday,Property Crime
110734493,12UV00609,04/30/2012 08:04:36 AM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,L1,,UTAH VALLEY U,UT,,,40.276224,-111.715134,05/09/2012 08:01:54 AM,05/20/2012 08:01:59 AM,POINT (-111.715134 40.276224),8,Monday,Other
121750360,12UV00976,08/06/2012 05:08:50 AM,PROPERTY-FOUND,Description: Property-Found,,UCCVL,,UTAH VALLEY U,UT,,,40.279188,-111.718323,08/09/2012 08:01:42 AM,08/18/2012 08:01:34 AM,POINT (-111.718323 40.279188),5,Monday,Property Crime
769952671,16UV01471,08/25/2016 11:08:15 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVM23,,UTAH VALLEY U,UT,,,40.2784,-111.709,08/28/2016 08:07:03 AM,11/14/2016 04:45:50 PM,POINT (-111.709 40.2784),11,Thursday,Traffic
764652794,16UV01179,06/25/2016 11:06:24 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVEC,,UTAH VALLEY U,UT,,,40.2786,-111.717,07/11/2016 01:45:09 PM,07/11/2016 04:01:00 PM,POINT (-111.717 40.2786),11,Saturday,Theft
764652743,16UV01091,06/08/2016 12:06:18 PM,AGENCY ASSIST,Description: Agency Assist,,1200 Block S 800 EAST ST,,OREM,UT,,,40.2746,-111.676,07/11/2016 01:45:09 PM,07/11/2016 04:00:58 PM,POINT (-111.676 40.2746),12,Wednesday,Community Policing
764638316,16UV01238,07/08/2016 01:07:09 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,800 Block W 1250 SOUTH ST,,OREM,UT,,,40.2744,-111.715,07/11/2016 01:30:05 PM,07/21/2016 10:12:02 AM,POINT (-111.715 40.2744),13,Friday,Traffic
767522941,16UV01374,08/08/2016 02:08:27 AM,AGENCY ASSIST,Description: Agency Assist,,UVL3,,UTAH VALLEY U,UT,,,40.2801,-111.72,08/11/2016 08:05:07 AM,08/21/2016 10:11:29 AM,POINT (-111.72 40.2801),2,Monday,Community Policing
125534566,12UV01076,09/03/2012 04:09:34 PM,ALARM,Description: Alarm,,LA,,UTAH VALLEY U,UT,,,40.280201,-111.716668,09/06/2012 08:01:35 AM,09/15/2012 08:01:43 AM,POINT (-111.716668 40.280201),16,Monday,Alarm
758547352,16UV00876,04/29/2016 12:04:22 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,100 Block UVEE,,UTAH VALLEY U,UT,,,40.2761,-111.707,05/03/2016 05:43:58 AM,05/12/2016 08:04:31 AM,POINT (-111.707 40.2761),12,Friday,Theft
132165078,12UV01377,11/07/2012 10:11:10 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,11/10/2012 09:01:18 AM,11/19/2012 09:01:32 AM,POINT (-111.714429 40.278784),22,Wednesday,Other
758278263,16UV00850,04/27/2016 01:04:14 AM,AGENCY ASSIST,Description: Agency Assist,,1200 Block S 400 WEST ST,,OREM,UT,,,40.2752,-111.705,04/30/2016 06:05:51 AM,05/10/2016 08:08:11 AM,POINT (-111.705 40.2752),1,Wednesday,Community Policing
235384341,13UV00843,09/01/2013 08:09:20 PM,PROPERTY-FOUND,Description: Property-Found,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,09/04/2013 08:01:52 AM,09/13/2013 08:01:38 AM,POINT (-111.717 40.2802),20,Sunday,Property Crime
133431978,12UV01424,11/19/2012 03:11:21 PM,PROPERTY-FOUND,Description: Property-Found,,LA,,UTAH VALLEY U,UT,,,40.280201,-111.716668,11/22/2012 09:01:37 AM,12/01/2012 09:01:57 AM,POINT (-111.716668 40.280201),15,Monday,Property Crime
767295233,16UV01369,08/06/2016 06:08:14 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,08/09/2016 08:04:37 AM,08/19/2016 10:10:56 AM,POINT (-111.715 40.2794),18,Saturday,Community Policing
154010062,13UV00476,05/03/2013 12:05:54 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVEC,,UTAH VALLEY U,UT,,,40.278596,-111.716967,05/15/2013 08:02:26 AM,05/15/2013 08:07:09 AM,POINT (-111.716967 40.278596),12,Friday,Traffic
773916674,16UV01641,09/22/2016 05:09:53 PM,PROPERTY-FOUND,Description: Property-Found,,UVWB,,UTAH VALLEY U,UT,,,40.2779,-111.713,09/25/2016 08:08:16 AM,11/14/2016 04:44:53 PM,POINT (-111.713 40.2779),17,Thursday,Property Crime
107807743,12UV00510,04/10/2012 01:04:07 PM,THEFT-PROPERTY-BICYCLE,Description: Theft-Property-Bicycle,,MEB,,UTAH VALLEY U,UT,,,443.0055807484,-1228.7176767,04/21/2012 08:01:10 AM,04/30/2012 08:01:09 AM,POINT (-1228.717677 443.005581),13,Tuesday,Theft
827784219,17UV02547,11/27/2017 12:11:44 PM,ALARM,Description: Alarm,,UVWB,,UTAH VALLEY U,UT,,,40.2779,-111.713,11/30/2017 11:10:22 AM,12/10/2017 11:10:46 AM,POINT (-111.713 40.2779),12,Monday,Alarm
126759043,12UV01123,09/14/2012 02:09:45 AM,AGENCY ASSIST,Description: Agency Assist,,ROUND,,UTAH VALLEY U,UT,,,40.27591,-111.712913,09/17/2012 08:01:40 AM,09/26/2012 08:01:32 AM,POINT (-111.712913 40.27591),2,Friday,Community Policing
216894775,13UV00764,08/06/2013 08:08:48 PM,ALARM,Description: Alarm,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,08/09/2013 08:11:11 AM,08/18/2013 08:01:48 AM,POINT (-111.714 40.2788),20,Tuesday,Alarm
141573097,13UV00121,02/01/2013 02:02:03 AM,ALARM,Description: Alarm,,WSC,,UTAH VALLEY U,UT,,,40.248547,-111.647165,02/04/2013 09:02:03 AM,02/13/2013 09:02:03 AM,POINT (-111.647165 40.248547),2,Friday,Alarm
859893818,18UV01115,06/15/2018 01:06:16 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,27100 Block I15NB,,OREM,UT,,,40.302,-111.726,06/19/2018 10:49:11 PM,06/28/2018 02:13:51 AM,POINT (-111.726 40.302),1,Friday,Traffic
780682292,16UV01801,10/18/2016 07:10:18 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,11/08/2016 05:14:26 PM,11/14/2016 04:45:50 PM,POINT (-111.719 40.2813),19,Tuesday,Traffic
100179522,12UV00265,02/16/2012 01:02:00 PM,PROPERTY-FOUND,Description: Property-Found,,GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103667,02/23/2012 09:10:40 AM,02/23/2012 09:11:36 AM,POINT (-111.710367 40.278531),13,Thursday,Property Crime
827310261,17UV02508,11/20/2017 06:11:31 PM,ALARM,Description: Alarm,,700 Block W COLLEGE DR,,UTAH VALLEY U,UT,,,40.2757,-111.711,11/23/2017 11:10:37 AM,12/03/2017 11:10:29 AM,POINT (-111.711 40.2757),18,Monday,Alarm
781161973,16UV01412,08/16/2016 10:08:32 AM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,S HEAT PLANT RD,,UTAH VALLEY U,UT,,,40.2793,-111.714,11/14/2016 02:45:00 PM,11/14/2016 04:47:05 PM,POINT (-111.714 40.2793),10,Tuesday,Traffic
174944303,13UV00588,06/10/2013 08:06:50 AM,ALARM,Description: Alarm,,UVBA,,UTAH VALLEY U,UT,,,40.277023,-111.714023,06/13/2013 08:02:55 AM,06/22/2013 08:03:02 AM,POINT (-111.714023 40.277023),8,Monday,Alarm
772193593,16UV01588,09/13/2016 09:09:56 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,09/16/2016 08:08:20 AM,11/14/2016 04:45:50 PM,POINT (-111.71 40.2785),9,Tuesday,Community Policing
771754378,16UV01564,09/08/2016 10:09:13 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,09/11/2016 08:08:33 AM,11/14/2016 04:45:50 PM,POINT (-111.71 40.2785),10,Thursday,Community Policing
767192124,16UV01366,08/05/2016 03:08:06 PM,AGENCY ASSIST,Description: Agency Assist,,W UNIVERSITY PKWY & S SANDHILL RD,,OREM,UT,,,40.275,-111.713,08/08/2016 08:04:43 AM,08/18/2016 10:11:18 AM,POINT (-111.713 40.275),15,Friday,Community Policing
869036402,18UV01600,08/31/2018 10:08:13 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL9,,UTAH VALLEY U,UT,,,40.2833,-111.722,09/03/2018 06:11:26 AM,09/11/2018 10:00:49 AM,POINT (-111.722 40.2833),10,Friday,Traffic
119641764,12UV00910,07/19/2012 02:07:37 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,L12,,UTAH VALLEY U,UT,,,40.283282,-111.717947,07/22/2012 08:01:39 AM,07/31/2012 08:02:17 AM,POINT (-111.717947 40.283282),14,Thursday,Traffic
168453867,13UV00560,06/01/2013 04:06:40 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVGT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,06/04/2013 08:02:26 AM,06/13/2013 08:02:55 AM,POINT (-111.710371 40.278534),4,Saturday,Theft
766513955,16UV01319,07/28/2016 11:07:16 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL1,,UTAH VALLEY U,UT,,,40.2762,-111.715,07/31/2016 08:02:57 AM,08/10/2016 10:10:27 AM,POINT (-111.715 40.2762),11,Thursday,Traffic
869036407,18UV01606,08/31/2018 11:08:07 PM,SUSPICIOUS,Description: Suspicious,,UVLI,,UTAH VALLEY U,UT,,,40.2811,-111.716,09/03/2018 06:11:26 AM,09/11/2018 10:00:50 AM,POINT (-111.716 40.2811),23,Friday,Community Policing
855794290,18UV01009,05/26/2018 02:05:10 AM,CITIZEN ASSIST,Description: Citizen Assist,,I15NB,,OREM,UT,,,40.3227,-111.729,05/29/2018 06:47:48 AM,06/04/2018 11:24:29 AM,POINT (-111.729 40.3227),2,Saturday,Community Policing
196892092,13UV00686,07/09/2013 04:07:09 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,07/12/2013 08:02:28 AM,07/21/2013 08:02:01 AM,POINT (-111.719 40.2813),16,Tuesday,Traffic
129458405,12UV01279,10/18/2012 07:10:44 PM,THEFT-PROPERTY-VEHICLE PARTS,Description: Theft-Property-Vehicle Parts,,M23,,UTAH VALLEY U,UT,,,40.278428,-111.708865,10/21/2012 08:01:51 AM,10/30/2012 08:01:35 AM,POINT (-111.708865 40.278428),19,Thursday,Theft
780682270,16UV01778,10/14/2016 11:10:37 PM,AGENCY ASSIST,Description: Agency Assist,,1300 Block W 400 SOUTH ST,,OREM,UT,,,40.2899,-111.728,11/08/2016 05:14:26 PM,11/14/2016 04:45:50 PM,POINT (-111.728 40.2899),23,Friday,Community Policing
759224842,16UV00918,05/09/2016 12:05:55 PM,PROPERTY-LOST,Description: Property-Lost,,UVSB,,UTAH VALLEY U,UT,,,40.2781,-111.716,05/12/2016 05:45:27 AM,05/22/2016 08:06:44 AM,POINT (-111.716 40.2781),12,Monday,Property Crime
129407105,12UV01271,10/17/2012 07:10:13 PM,PROPERTY-FOUND,Description: Property-Found,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,10/20/2012 08:01:10 AM,10/29/2012 08:01:24 AM,POINT (-111.710371 40.278534),19,Wednesday,Property Crime
