column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
3358,5600 Block S 2050 W,12-11578,ROY,,,05/21/2012 08:51:37 AM,Sunday,23,05/20/2012 11:37:42 PM,DISTURBANCE-FAMILY (10-75),112400427,Family Offense,41.1614546,"{'type': 'Point', 'coordinates': [-112.029469, 41.161455]}",-112.0294689,Other,UT,06/03/2012 08:51:27 AM,84067.0
3359,2800 Block W 4975 S,12-11545,ROY,,,05/21/2012 08:51:37 AM,Sunday,15,05/20/2012 03:13:31 PM,CRIMINAL MISCHIEF (10-64),112400428,Disorder,41.1731021,"{'type': 'Point', 'coordinates': [-112.048696, 41.173102]}",-112.0486964,Quality of Life,UT,06/03/2012 08:51:27 AM,84067.0
3360,3500 Block W 6000 S,12-11512,ROY,,,05/21/2012 08:51:37 AM,Sunday,7,05/20/2012 07:46:01 AM,ALARM-BURGLAR,112400429,Alarm,41.1543781,"{'type': 'Point', 'coordinates': [-112.064469, 41.154378]}",-112.0644687,Other,UT,06/03/2012 08:51:27 AM,84067.0
3361,2600 Block W 5175 S,12-11568,ROY,,,05/21/2012 08:51:37 AM,Sunday,21,05/20/2012 09:33:11 PM,TRAFFIC STOP (10-60),112400430,Traffic,41.1694319,"{'type': 'Point', 'coordinates': [-112.04168, 41.169432]}",-112.0416798,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3362,4400 Block S 2950 W,12-11524,ROY,,,05/21/2012 08:51:37 AM,Sunday,10,05/20/2012 10:19:17 AM,TRAFFIC STOP (10-60),112400431,Traffic,41.1840223,"{'type': 'Point', 'coordinates': [-112.052016, 41.184022]}",-112.0520162,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3363,3300 Block W 4800 S,12-11513,ROY,,,05/21/2012 08:51:37 AM,Sunday,7,05/20/2012 07:57:23 AM,TRAFFIC STOP (10-60),112400432,Traffic,41.1761666,"{'type': 'Point', 'coordinates': [-112.059762, 41.176167]}",-112.0597619,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3364,5500 Block S 2700 W,12-11580,ROY,,,05/21/2012 08:51:37 AM,Monday,0,05/21/2012 12:20:50 AM,SUSPICIOUS PERSON (10-47 PERSON),112400433,Other,41.1634559,"{'type': 'Point', 'coordinates': [-112.045213, 41.163456]}",-112.0452135,Other,UT,06/03/2012 08:51:27 AM,84067.0
3365,5200 Block S 2500 W,12-11569,ROY,,,05/21/2012 08:51:37 AM,Sunday,21,05/20/2012 09:57:09 PM,TRAFFIC STOP (10-60),112400434,Traffic,41.1690376,"{'type': 'Point', 'coordinates': [-112.040391, 41.169038]}",-112.0403914,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3366,2000 Block W 4250 S,12-11547,ROY,,,05/21/2012 08:51:37 AM,Sunday,15,05/20/2012 03:50:09 PM,DISTURBANCE-FAMILY (10-75),112400435,Family Offense,41.1860355,"{'type': 'Point', 'coordinates': [-112.028315, 41.186036]}",-112.0283149,Other,UT,06/03/2012 08:51:27 AM,84067.0
3367,5800 Block S 2550 W,12-11525,ROY,,,05/21/2012 08:51:37 AM,Sunday,10,05/20/2012 10:43:10 AM,DISTURBANCE-FAMILY (10-75),112400436,Family Offense,41.1579226,"{'type': 'Point', 'coordinates': [-112.040463, 41.157923]}",-112.0404632,Other,UT,06/03/2012 08:51:27 AM,84067.0
3368,4000 Block W 5500 S,12-11514,ROY,,,05/21/2012 08:51:37 AM,Sunday,8,05/20/2012 08:10:43 AM,TRAFFIC HAZARD,112400437,Traffic,41.1637546,"{'type': 'Point', 'coordinates': [-112.076784, 41.163755]}",-112.0767842,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3369,2800 Block W 5600 S,12-11570,ROY,,,05/21/2012 08:51:37 AM,Sunday,21,05/20/2012 09:59:10 PM,TRAFFIC STOP (10-60),112400438,Traffic,41.1616664,"{'type': 'Point', 'coordinates': [-112.0476, 41.161666]}",-112.0475997,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3370,5200 Block S 1900 W,12-11548,ROY,,,05/21/2012 08:51:37 AM,Sunday,16,05/20/2012 04:22:15 PM,CRIMINAL MISCHIEF (10-64),112400439,Disorder,41.1690489,"{'type': 'Point', 'coordinates': [-112.026025, 41.169049]}",-112.0260249,Quality of Life,UT,06/03/2012 08:51:27 AM,84067.0
3371,5500 Block S 3975 W,12-11537,ROY,,,05/21/2012 08:51:37 AM,Sunday,13,05/20/2012 01:29:40 PM,PROPERTY-DAMAGED,112400440,Property Crime,41.1636557,"{'type': 'Point', 'coordinates': [-112.076032, 41.163656]}",-112.0760321,Property Crime,UT,06/03/2012 08:51:27 AM,84067.0
3372,4700 Block S 1800 W,12-11526,ROY,,,05/21/2012 08:51:37 AM,Sunday,10,05/20/2012 10:48:14 AM,DISTURBANCE-FAMILY (10-75),112400441,Family Offense,41.1761849,"{'type': 'Point', 'coordinates': [-112.022766, 41.176185]}",-112.0227665,Other,UT,06/03/2012 08:51:27 AM,84067.0
3373,3100 Block W 5600 S,12-11515,ROY,,,05/21/2012 08:51:37 AM,Sunday,8,05/20/2012 08:33:47 AM,TRAFFIC STOP (10-60),112400442,Traffic,41.1616361,"{'type': 'Point', 'coordinates': [-112.054837, 41.161636]}",-112.0548366,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3374,5500 Block S 3375 W,12-11538,ROY,,,05/21/2012 08:51:37 AM,Sunday,14,05/20/2012 02:13:56 PM,SUSPICIOUS CIRCUMSTANCE (10-47 CIRCUMSTANCE),112400443,Other,41.1633835,"{'type': 'Point', 'coordinates': [-112.060244, 41.163384]}",-112.0602436,Other,UT,06/03/2012 08:51:27 AM,84067.0
3375,5500 Block S 2500 W,12-11572,ROY,,,05/21/2012 08:51:37 AM,Sunday,22,05/20/2012 10:17:45 PM,TRAFFIC STOP (10-60),112400444,Traffic,41.1632856,"{'type': 'Point', 'coordinates': [-112.040041, 41.163286]}",-112.040041,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3376,5500 Block S 3500 W,12-11561,ROY,,,05/21/2012 08:51:37 AM,Sunday,20,05/20/2012 08:00:34 PM,TRAFFIC STOP (10-60),112400445,Traffic,41.1636031,"{'type': 'Point', 'coordinates': [-112.064415, 41.163603]}",-112.0644148,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3377,2400 Block W 4500 S,12-11539,ROY,,,05/21/2012 08:51:37 AM,Sunday,14,05/20/2012 02:26:43 PM,DISTURBANCE (10-74),112400446,Disorder,41.1813073,"{'type': 'Point', 'coordinates': [-112.025913, 41.181307]}",-112.0259133,Quality of Life,UT,06/03/2012 08:51:27 AM,84067.0
3378,2400 Block W 4000 S,12-11517,ROY,,,05/21/2012 08:51:37 AM,Sunday,9,05/20/2012 09:15:59 AM,TRAFFIC HAZARD,112400447,Traffic,41.1906611,"{'type': 'Point', 'coordinates': [-112.036874, 41.190661]}",-112.0368744,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3379,2800 Block W 4000 S,12-11506,ROY,,,05/21/2012 08:51:37 AM,Sunday,1,05/20/2012 01:39:28 AM,THEFT (10-92),112400448,Theft,41.1906251,"{'type': 'Point', 'coordinates': [-112.046292, 41.190625]}",-112.0462916,Theft,UT,06/02/2012 08:51:32 AM,84067.0
3380,3400 Block W 4800 S,12-11573,ROY,,,05/21/2012 08:51:37 AM,Sunday,22,05/20/2012 10:22:36 PM,ALARM-BURGLAR,112400449,Alarm,41.176148,"{'type': 'Point', 'coordinates': [-112.062289, 41.176148]}",-112.0622888,Other,UT,06/03/2012 08:51:27 AM,84067.0
3381,4600 Block S 3100 W,12-11529,ROY,,,05/21/2012 08:51:37 AM,Sunday,11,05/20/2012 11:32:18 AM,PROPERTY-FOUND,112400450,Property Crime,41.1798254,"{'type': 'Point', 'coordinates': [-112.054784, 41.179825]}",-112.0547844,Property Crime,UT,06/03/2012 08:51:27 AM,84067.0
3382,4800 Block S 3700 W,12-11507,ROY,,,05/21/2012 08:51:37 AM,Sunday,2,05/20/2012 02:37:16 AM,DISTURBANCE-PARTY (10-48),112400451,Disorder,41.1761309,"{'type': 'Point', 'coordinates': [-112.069317, 41.176131]}",-112.0693171,Quality of Life,UT,06/02/2012 08:51:32 AM,84067.0
3383,5400 Block S MIDLAND DR,12-11574,ROY,,,05/21/2012 08:51:37 AM,Sunday,22,05/20/2012 10:55:05 PM,TRAFFIC STOP (10-60),112400452,Traffic,41.1665087,"{'type': 'Point', 'coordinates': [-112.077798, 41.166509]}",-112.0777977,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3384,4700 Block S 3950 W,12-11563,ROY,,,05/21/2012 08:51:37 AM,Sunday,20,05/20/2012 08:17:14 PM,DISTURBANCE-FAMILY (10-75),112400453,Family Offense,41.1777424,"{'type': 'Point', 'coordinates': [-112.075258, 41.177742]}",-112.0752581,Other,UT,06/03/2012 08:51:27 AM,84067.0
3385,2200 Block W 5200 S,12-11541,ROY,,,05/21/2012 08:51:37 AM,Sunday,14,05/20/2012 02:51:40 PM,TRAFFIC STOP (10-60),112400454,Traffic,41.1690618,"{'type': 'Point', 'coordinates': [-112.033535, 41.169062]}",-112.033535,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3386,5500 Block S 2500 W,12-11530,ROY,,,05/21/2012 08:51:37 AM,Sunday,12,05/20/2012 12:01:52 PM,THEFT (10-92),112400455,Theft,41.1632856,"{'type': 'Point', 'coordinates': [-112.040041, 41.163286]}",-112.040041,Theft,UT,06/03/2012 08:51:27 AM,84067.0
3387,4900 Block S 2000 W,12-11508,ROY,,,05/21/2012 08:51:37 AM,Sunday,3,05/20/2012 03:24:10 AM,TRAFFIC STOP (10-60),112400456,Traffic,41.1746672,"{'type': 'Point', 'coordinates': [-112.028517, 41.174667]}",-112.0285174,Traffic,UT,06/03/2012 08:51:27 AM,84067.0
3388,5700 Block S 1900 W,12-11652,ROY,,,05/22/2012 08:51:41 AM,Monday,19,05/21/2012 07:02:24 PM,ALARM-HOLDUP/PANIC (10-90),112463988,Alarm,41.159843,"{'type': 'Point', 'coordinates': [-112.026344, 41.159843]}",-112.026344,Other,UT,06/04/2012 08:51:30 AM,84067.0
3389,3900 Block W 6050 S,12-11630,ROY,,,05/22/2012 08:51:41 AM,Monday,14,05/21/2012 02:48:22 PM,ALARM-BURGLAR,112463989,Alarm,41.1533063,"{'type': 'Point', 'coordinates': [-112.07389, 41.153306]}",-112.0738901,Other,UT,06/04/2012 08:51:30 AM,84067.0
3390,3800 Block S MIDLAND DR,12-11608,ROY,,,05/22/2012 08:51:41 AM,Monday,10,05/21/2012 10:34:35 AM,THEFT (10-92),112463990,Theft,41.1761006,"{'type': 'Point', 'coordinates': [-112.066184, 41.176101]}",-112.0661839,Theft,UT,06/04/2012 08:51:30 AM,84067.0
3391,4600 Block S 1900 W,12-11597,ROY,,,05/22/2012 08:51:41 AM,Monday,8,05/21/2012 08:39:11 AM,TRAFFIC HAZARD,112463991,Traffic,41.1798397,"{'type': 'Point', 'coordinates': [-112.025957, 41.17984]}",-112.025957,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3392,3300 Block W 4800 S,12-11586,ROY,,,05/22/2012 08:51:41 AM,Monday,7,05/21/2012 07:21:54 AM,TRAFFIC STOP (10-60),112463992,Traffic,41.1761666,"{'type': 'Point', 'coordinates': [-112.059762, 41.176167]}",-112.0597619,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3393,5700 Block S 4300 W,12-11675,ROY,,,05/22/2012 08:51:41 AM,Tuesday,0,05/22/2012 12:01:12 AM,SUSPICIOUS VEHICLE (10-47 VEHICLE),112463993,Other,41.1596907,"{'type': 'Point', 'coordinates': [-112.082348, 41.159691]}",-112.0823479,Other,UT,06/04/2012 08:51:30 AM,84067.0
3394,4900 Block S MIDLAND DR,12-11664,ROY,,,05/22/2012 08:51:41 AM,Monday,21,05/21/2012 09:08:37 PM,DISTURBANCE-FAMILY (10-75),112463994,Family Offense,41.1726381,"{'type': 'Point', 'coordinates': [-112.070144, 41.172638]}",-112.0701437,Other,UT,06/04/2012 08:51:30 AM,84067.0
3395,4800 Block S 3100 W,12-11653,ROY,,,05/22/2012 08:51:41 AM,Monday,19,05/21/2012 07:13:36 PM,CHILD NEGLECT IN PROGRESS,112463995,Family Offense,41.1761581,"{'type': 'Point', 'coordinates': [-112.05479, 41.176158]}",-112.0547897,Other,UT,06/04/2012 08:51:30 AM,84067.0
3396,4900 Block S 2675 W,12-11642,ROY,,,05/22/2012 08:51:41 AM,Monday,16,05/21/2012 04:35:59 PM,TRAFFIC STOP (10-60),112463996,Traffic,41.174349,"{'type': 'Point', 'coordinates': [-112.044005, 41.174349]}",-112.044005,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3397,4000 Block W 5075 S,12-11620,ROY,,,05/22/2012 08:51:41 AM,Monday,13,05/21/2012 01:33:55 PM,DISTURBANCE-FAMILY (10-75),112463997,Family Offense,41.1700452,"{'type': 'Point', 'coordinates': [-112.075756, 41.170045]}",-112.0757562,Other,UT,06/04/2012 08:51:30 AM,84067.0
3398,3400 Block W 4800 S,12-11609,ROY,,,05/22/2012 08:51:41 AM,Monday,10,05/21/2012 10:42:21 AM,TRAFFIC ACCIDENT HIT&RUN (10-57PD),112463998,Traffic,41.176148,"{'type': 'Point', 'coordinates': [-112.062289, 41.176148]}",-112.0622888,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3399,3800 Block S MIDLAND DR,12-11676,ROY,,,05/22/2012 08:51:41 AM,Tuesday,0,05/22/2012 12:00:44 AM,DISTURBANCE-FAMILY (10-75),112463999,Family Offense,41.1761006,"{'type': 'Point', 'coordinates': [-112.066184, 41.176101]}",-112.0661839,Other,UT,06/04/2012 08:51:30 AM,84067.0
3400,1700 Block W 5025 S,12-11643,ROY,,,05/22/2012 08:51:41 AM,Monday,16,05/21/2012 04:49:13 PM,THEFT (10-92),112464000,Theft,41.1718529,"{'type': 'Point', 'coordinates': [-112.029487, 41.171853]}",-112.0294873,Theft,UT,06/04/2012 08:51:30 AM,84067.0
3401,2600 Block W 3900 S,12-11632,ROY,,,05/22/2012 08:51:41 AM,Monday,14,05/21/2012 02:53:23 PM,ALARM-BURGLAR,112464001,Alarm,41.192293,"{'type': 'Point', 'coordinates': [-112.040551, 41.192293]}",-112.0405514,Other,UT,06/04/2012 08:51:30 AM,84067.0
3402,5000 Block S 1900 W,12-11621,ROY,,,05/22/2012 08:51:41 AM,Monday,13,05/21/2012 01:37:19 PM,ASSAULT,112464002,Assault,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Assault,UT,06/04/2012 08:51:30 AM,84067.0
3403,3800 Block S MIDLAND DR,12-11677,ROY,,,05/22/2012 08:51:41 AM,Tuesday,0,05/22/2012 12:24:20 AM,SUSPICIOUS CIRCUMSTANCE (10-47 CIRCUMSTANCE),112464003,Other,41.1761006,"{'type': 'Point', 'coordinates': [-112.066184, 41.176101]}",-112.0661839,Other,UT,06/04/2012 08:51:30 AM,84067.0
3404,2800 Block W 4975 S,12-11655,ROY,,,05/22/2012 08:51:41 AM,Monday,19,05/21/2012 07:45:02 PM,CRIMINAL MISCHIEF-IN PROGRESS,112464004,Disorder,41.1731021,"{'type': 'Point', 'coordinates': [-112.048696, 41.173102]}",-112.0486964,Quality of Life,UT,06/04/2012 08:51:30 AM,84067.0
3405,5900 Block S 2200 W,12-11622,ROY,,,05/22/2012 08:51:41 AM,Monday,13,05/21/2012 01:39:25 PM,CHILD ABUSE,112464005,Family Offense,41.1563218,"{'type': 'Point', 'coordinates': [-112.032809, 41.156322]}",-112.0328086,Other,UT,06/04/2012 08:51:30 AM,84067.0
3406,2800 Block W 4000 S,12-11611,ROY,,,05/22/2012 08:51:41 AM,Monday,10,05/21/2012 10:59:09 AM,THEFT JUST OCCURRED (10-92 JUST OCCURRED),112464006,Theft,41.1906251,"{'type': 'Point', 'coordinates': [-112.046292, 41.190625]}",-112.0462916,Theft,UT,06/04/2012 08:51:30 AM,84067.0
3407,5000 Block S 1900 W,12-11600,ROY,,,05/22/2012 08:51:41 AM,Monday,9,05/21/2012 09:36:18 AM,PROPERTY-FOUND,112464007,Property Crime,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Property Crime,UT,06/04/2012 08:51:30 AM,84067.0
3408,6000 Block S 2700 W,12-11634,ROY,,,05/22/2012 08:51:41 AM,Monday,15,05/21/2012 03:23:37 PM,BURGLARY IN PROGRESS (10-91 IN PROGRESS),112464008,Breaking & Entering,41.154372,"{'type': 'Point', 'coordinates': [-112.045207, 41.154372]}",-112.0452069,Breaking & Entering,UT,06/04/2012 08:51:30 AM,84067.0
3409,5300 Block S 3375 W,12-11623,ROY,,,05/22/2012 08:51:41 AM,Monday,13,05/21/2012 01:40:26 PM,CHILD ABUSE,112464009,Family Offense,41.1674229,"{'type': 'Point', 'coordinates': [-112.060268, 41.167423]}",-112.060268,Other,UT,06/04/2012 08:51:30 AM,84067.0
3410,4200 Block W 5050 S,12-11601,ROY,,,05/22/2012 08:51:41 AM,Monday,9,05/21/2012 09:35:45 AM,CRIMINAL MISCHIEF (10-64),112464010,Disorder,41.1717092,"{'type': 'Point', 'coordinates': [-112.080522, 41.171709]}",-112.0805219,Quality of Life,UT,06/04/2012 08:51:30 AM,84067.0
3411,5000 Block S 1900 W,12-11613,ROY,,,05/22/2012 08:51:41 AM,Monday,12,05/21/2012 12:21:04 PM,BURGLARY (10-91),112464011,Breaking & Entering,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Breaking & Entering,UT,06/04/2012 08:51:30 AM,84067.0
3412,2100 Block W 5200 S,12-11625,ROY,,,05/22/2012 08:51:41 AM,Monday,14,05/21/2012 02:12:58 PM,TRAFFIC STOP (10-60),112464012,Traffic,41.1690509,"{'type': 'Point', 'coordinates': [-112.030554, 41.169051]}",-112.0305539,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3413,5800 Block S 2625 W,12-11659,ROY,,,05/22/2012 08:51:41 AM,Monday,20,05/21/2012 08:11:28 PM,DISTURBANCE-FAMILY (10-75),112464013,Family Offense,41.1576564,"{'type': 'Point', 'coordinates': [-112.043584, 41.157656]}",-112.0435839,Other,UT,06/04/2012 08:51:30 AM,84067.0
3414,2400 Block W 4500 S,12-11626,ROY,,,05/22/2012 08:51:41 AM,Monday,14,05/21/2012 02:06:29 PM,SUSPICIOUS CIRCUMSTANCE (10-47 CIRCUMSTANCE),112464014,Other,41.1813073,"{'type': 'Point', 'coordinates': [-112.025913, 41.181307]}",-112.0259133,Other,UT,06/04/2012 08:51:30 AM,84067.0
3415,3800 Block S MIDLAND DR,12-11605,ROY,,,05/22/2012 08:51:41 AM,Monday,10,05/21/2012 10:04:12 AM,DISTURBANCE-FAMILY (10-75),112464015,Family Offense,41.1761006,"{'type': 'Point', 'coordinates': [-112.066184, 41.176101]}",-112.0661839,Other,UT,06/04/2012 08:51:30 AM,84067.0
3416,2000 Block W 3875 S,12-11583,ROY,,,05/22/2012 08:51:41 AM,Monday,4,05/21/2012 04:42:48 AM,TRAFFIC ACCIDENT (10-50PD),112464016,Traffic,41.1929648,"{'type': 'Point', 'coordinates': [-112.028233, 41.192965]}",-112.0282332,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3417,5200 Block S 1900 W,12-11650,ROY,,,05/22/2012 08:51:41 AM,Monday,18,05/21/2012 06:31:50 PM,ASSAULT,112464017,Assault,41.1690489,"{'type': 'Point', 'coordinates': [-112.026025, 41.169049]}",-112.0260249,Assault,UT,06/04/2012 08:51:30 AM,84067.0
3418,3500 Block W 6000 S,12-11584,ROY,,,05/22/2012 08:51:41 AM,Monday,5,05/21/2012 05:41:45 AM,TRAFFIC STOP (10-60),112464018,Traffic,41.1543781,"{'type': 'Point', 'coordinates': [-112.064469, 41.154378]}",-112.0644687,Traffic,UT,06/04/2012 08:51:30 AM,84067.0
3419,4100 Block W 5050 S,12-11673,ROY,,,05/22/2012 08:51:41 AM,Monday,22,05/21/2012 10:58:42 PM,DISTURBANCE-FAMILY (10-75),112464019,Family Offense,41.1717092,"{'type': 'Point', 'coordinates': [-112.080522, 41.171709]}",-112.0805219,Other,UT,06/04/2012 08:51:30 AM,84067.0
3420,2500 Block W 4850 S,12-11640,ROY,,,05/22/2012 08:51:41 AM,Monday,16,05/21/2012 04:14:15 PM,SUSPICIOUS PERSON (10-47 PERSON),112464020,Other,41.1725298,"{'type': 'Point', 'coordinates': [-112.065481, 41.17253]}",-112.0654814,Other,UT,06/04/2012 08:51:30 AM,84067.0
3421,1800 Block W 4400 S,12-11596,ROY,,,05/22/2012 08:51:41 AM,Monday,8,05/21/2012 08:35:05 AM,ALARM-BURGLAR,112464021,Alarm,41.1834798,"{'type': 'Point', 'coordinates': [-112.023447, 41.18348]}",-112.0234467,Other,UT,06/04/2012 08:51:30 AM,84067.0
3422,5300 Block S 1900 W,12-11796,ROY,,,05/23/2012 08:51:41 AM,Tuesday,23,05/22/2012 11:44:15 PM,TRAFFIC STOP (10-60),112596156,Traffic,41.167054,"{'type': 'Point', 'coordinates': [-112.024041, 41.167054]}",-112.024041,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3423,2100 Block W 4800 S,12-11754,ROY,,,05/23/2012 08:51:41 AM,Tuesday,16,05/22/2012 04:21:45 PM,SUSPICIOUS VEHICLE (10-47 VEHICLE),112596157,Other,41.1761753,"{'type': 'Point', 'coordinates': [-112.030382, 41.176175]}",-112.0303818,Other,UT,06/05/2012 08:51:30 AM,84067.0
3424,5000 Block S 1900 W,12-11775,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:13:55 PM,TRAFFIC STOP (10-60),112596158,Traffic,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3425,2100 Block W 5600 S,12-11797,ROY,,,05/23/2012 08:51:41 AM,Tuesday,23,05/22/2012 11:55:21 PM,TRAFFIC STOP (10-60),112596159,Traffic,41.1616866,"{'type': 'Point', 'coordinates': [-112.031902, 41.161687]}",-112.031902,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3426,5000 Block S 2600 W,12-11713,ROY,,,05/23/2012 08:51:41 AM,Tuesday,11,05/22/2012 11:10:34 AM,SUSPICIOUS PERSON-IN PROGRESS,112596160,Other,41.1725264,"{'type': 'Point', 'coordinates': [-112.04269, 41.172526]}",-112.0426905,Other,UT,06/05/2012 08:51:30 AM,84067.0
3427,3600 Block W 5225 S,12-11777,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:13:19 PM,DISTURBANCE-NOISE (10-48),112596161,Disorder,41.16847,"{'type': 'Point', 'coordinates': [-112.066638, 41.16847]}",-112.0666384,Quality of Life,UT,06/05/2012 08:51:30 AM,84067.0
3428,5000 Block S 1900 W,12-11699,ROY,,,05/23/2012 08:51:41 AM,Tuesday,9,05/22/2012 09:32:35 AM,KEEP THE PEACE,112596162,Other,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Other,UT,06/05/2012 08:51:30 AM,84067.0
3429,1900 Block W 5600 S,12-11799,ROY,,,05/23/2012 08:51:41 AM,Wednesday,0,05/23/2012 12:12:48 AM,TRAFFIC STOP (10-60),112596163,Traffic,41.1617319,"{'type': 'Point', 'coordinates': [-112.026029, 41.161732]}",-112.0260293,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3430,2900 Block W 5775 S,12-11681,ROY,,,05/23/2012 08:51:41 AM,Tuesday,2,05/22/2012 02:46:50 AM,SHOTS FIRED,112596164,Weapons Offense,41.1585125,"{'type': 'Point', 'coordinates': [-112.049962, 41.158513]}",-112.0499616,Other,UT,06/04/2012 08:51:30 AM,84067.0
3431,2000 Block W 6075 S,12-11758,ROY,,,05/23/2012 08:51:41 AM,Tuesday,17,05/22/2012 05:39:58 PM,THEFT (10-92),112596165,Theft,41.1530549,"{'type': 'Point', 'coordinates': [-112.02773, 41.153055]}",-112.0277298,Theft,UT,06/05/2012 08:51:30 AM,84067.0
3432,3700 Block W 5500 S,12-11780,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:40:58 PM,TRAFFIC STOP (10-60),112596166,Traffic,41.163719,"{'type': 'Point', 'coordinates': [-112.06905, 41.163719]}",-112.0690498,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3433,5000 Block S 1900 W,12-11779,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:23:08 PM,TRAFFIC STOP (10-60),112596167,Traffic,41.1726662,"{'type': 'Point', 'coordinates': [-112.025882, 41.172666]}",-112.0258819,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3434,2000 Block W 4250 S,12-11738,ROY,,,05/23/2012 08:51:41 AM,Tuesday,14,05/22/2012 02:26:17 PM,BURGLARY JUST OCCURRED (10-91 JUST OCCURRED),112596168,Breaking & Entering,41.1860355,"{'type': 'Point', 'coordinates': [-112.028315, 41.186036]}",-112.0283149,Breaking & Entering,UT,06/05/2012 08:51:30 AM,84067.0
3435,4800 Block S 3500 W,12-11760,ROY,,,05/23/2012 08:51:41 AM,Tuesday,17,05/22/2012 05:46:33 PM,PROPERTY-FOUND,112596169,Property Crime,41.1761103,"{'type': 'Point', 'coordinates': [-112.06445, 41.17611]}",-112.0644503,Property Crime,UT,06/05/2012 08:51:30 AM,84067.0
3436,3600 Block W 4800 S,12-11682,ROY,,,05/23/2012 08:51:41 AM,Tuesday,7,05/22/2012 07:03:07 AM,TRAFFIC STOP (10-60),112596170,Traffic,41.1761419,"{'type': 'Point', 'coordinates': [-112.067212, 41.176142]}",-112.0672123,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3437,4500 Block S 2025 W,12-11781,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:47:23 PM,DISTURBANCE-FAMILY (10-75),112596171,Family Offense,41.1813176,"{'type': 'Point', 'coordinates': [-112.029144, 41.181318]}",-112.0291438,Other,UT,06/05/2012 08:51:30 AM,84067.0
3438,4800 Block S 3850 W,12-11739,ROY,,,05/23/2012 08:51:41 AM,Tuesday,14,05/22/2012 02:26:37 PM,SUSPICIOUS VEHICLE (10-47 VEHICLE),112596172,Other,41.1761097,"{'type': 'Point', 'coordinates': [-112.072481, 41.17611]}",-112.0724813,Other,UT,06/05/2012 08:51:30 AM,84067.0
3439,2800 Block W 5200 S,12-11740,ROY,,,05/23/2012 08:51:41 AM,Tuesday,14,05/22/2012 02:54:54 PM,TRAFFIC STOP (10-60),112596173,Traffic,41.1689124,"{'type': 'Point', 'coordinates': [-112.047317, 41.168912]}",-112.0473174,Traffic,UT,06/05/2012 08:51:30 AM,84067.0
3440,5700 Block S 3500 W,12-11783,ROY,,,05/23/2012 08:51:41 AM,Tuesday,20,05/22/2012 08:52:32 PM,THEFT (10-92),112596174,Theft,41.1590755,"{'type': 'Point', 'coordinates': [-112.064511, 41.159076]}",-112.0645107,Theft,UT,06/05/2012 08:51:30 AM,84067.0
3441,3500 Block W 5600 S,12-11719,ROY,,,05/23/2012 08:51:41 AM,Tuesday,12,05/22/2012 12:10:42 PM,THEFT JUST OCCURRED (10-92 JUST OCCURRED),112596175,Theft,41.1615782,"{'type': 'Point', 'coordinates': [-112.064468, 41.161578]}",-112.0644684,Theft,UT,06/05/2012 08:51:30 AM,84067.0
