Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
1139,1000 Block E MAIN ST,20161684,PRICE,,,11/26/2016 06:10:28 AM,Friday,20,11/25/2016 08:57:00 PM,"CONTROLLED SUBSTANCE / Narcotic Equipment, Possession",782091930,"[PCPD] Narcotic Equipment, Possession",39.6003182,"{'type': 'Point', 'coordinates': [-110.7935369, 39.6003182]}",-110.7935369,Drugs,UT,05/23/2017 07:10:09 AM,84501
1140,100 Block W MAIN ST,20170848,PRICE,,,06/07/2017 07:07:20 AM,Tuesday,10,06/06/2017 10:49:00 AM,"TRAFFIC ACCIDENT / Traffic Accident, Private Prop Damg",808433892,"[PCPD] Traffic Accident, Private Prop Damg",39.599239,"{'type': 'Point', 'coordinates': [-110.813839, 39.599239]}",-110.813839,Traffic,UT,12/02/2017 08:08:01 AM,84501
1141,200 Block W 200 NORTH,20171092,"PRICE, UTAH (CARBON)",,,07/21/2017 07:08:17 AM,Thursday,13,07/20/2017 01:32:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Private Prop Damg",813066788,"[PCPD] Traffic Accident, Private Prop Damg",39.6029074,"{'type': 'Point', 'coordinates': [-110.8152508, 39.6029074]}",-110.8152508,Traffic,UT,01/19/2018 10:54:18 PM,84501
1142,200 Block S MAIN STREET,20121655,PRICE,,,11/14/2012 08:10:47 AM,Monday,23,11/12/2012 11:40:00 PM,THEFT / Shoplifting,132360377,[PCPD] Shoplifting,39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Theft,UT,05/10/2013 07:10:45 AM,84501
1143,200 Block S MAIN,20121660,PRICE,,,11/14/2012 08:10:47 AM,Tuesday,19,11/13/2012 07:46:00 PM,"""TRAFFIC ACCIDENT / Hit/Run, Vehicle Damg""",132360378,"""[PCPD] Hit/Run, Vehicle Damg""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Traffic,UT,05/11/2013 07:10:48 AM,84501
1144,300 Block GIRAUD AVE,20121657,PRICE,,,11/14/2012 08:10:49 AM,Tuesday,9,11/13/2012 09:00:00 AM,"""THEFT / Larceny, from Building""",132360380,"""[PCPD] Larceny, from Building""",39.5951113,"{'type': 'Point', 'coordinates': [-110.798862, 39.595111]}",-110.7988622,Theft,UT,05/11/2013 07:10:48 AM,84501
1145,700 Block HOMESTEAD BLVD.,20121659,PRICE,,,11/15/2012 08:07:28 AM,Tuesday,14,11/13/2012 02:00:00 PM,"""THEFT / Larceny, from Building""",132430604,"""[PCPD] Larceny, from Building""",39.6116971,"{'type': 'Point', 'coordinates': [-110.785385, 39.611697]}",-110.7853846,Theft,UT,05/11/2013 07:10:48 AM,84501
1146,800 Block N 1400 E,20121662,PRICE,,,11/15/2012 08:07:28 AM,Wednesday,10,11/14/2012 10:18:00 AM,ASSAULT / Simple Assault,132430605,[PCPD] Simple Assault,39.6211083,"{'type': 'Point', 'coordinates': [-110.831725, 39.621108]}",-110.8317251,Assault,UT,05/12/2013 07:07:13 AM,84501
1147,200 Block S MAIN ST,20180161,"PRICE, UTAH (CARBON)",,,01/30/2018 08:07:37 AM,Monday,19,01/29/2018 07:50:00 PM,THEFT / Shoplifting,832860266,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,02/28/2018 08:07:54 AM,84501
1148,700 Block E MAIN STREET,20121664,PRICE,,,11/15/2012 08:07:28 AM,Wednesday,17,11/14/2012 05:25:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",132430606,"""[PCPD] Traffic Accident, Vehicle Damage""",39.598855,"{'type': 'Point', 'coordinates': [-110.796265, 39.598855]}",-110.796265,Traffic,UT,05/12/2013 07:07:13 AM,84501
1149,1500 Block EASTWOOD RD,20121656,PRICE,,,11/15/2012 08:07:30 AM,Wednesday,11,11/14/2012 11:55:00 AM,THEFT / Theft Other,132430607,[PCPD] Theft Other,39.6148917,"{'type': 'Point', 'coordinates': [-110.789123, 39.614892]}",-110.7891226,Theft,UT,05/12/2013 07:07:13 AM,84501
1150,100 Block S CARBON AVE,20160809,PRICE,,,06/01/2016 04:54:23 AM,Tuesday,19,05/31/2016 07:38:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761001980,"[PCPD] Traffic Accident, Vehicle Damage",39.59748640000001,"{'type': 'Point', 'coordinates': [-110.8112586, 39.5974864]}",-110.8112586,Traffic,UT,11/26/2016 08:10:46 AM,84501
1151,200 Block S MAIN ST,20160810,PRICE,,,06/01/2016 04:54:23 AM,Tuesday,20,05/31/2016 08:40:00 PM,THEFT / Shoplifting,761001981,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,11/26/2016 08:10:47 AM,84501
1152,700 Block W PRICE RIVER DR,20160818,PRICE,,,06/03/2016 04:54:39 AM,Thursday,9,06/02/2016 09:43:00 AM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761170782,"[PCPD] Traffic Accident, Vehicle Damage",39.600081,"{'type': 'Point', 'coordinates': [-110.823379, 39.600081]}",-110.823379,Traffic,UT,11/28/2016 08:11:23 AM,84501
1153,600 Block E 600 S,20160819,PRICE,,,06/03/2016 04:54:39 AM,Thursday,10,06/02/2016 10:42:00 AM,"THEFT / Larceny, from Yard/Land",761170783,"[PCPD] Larceny, from Yard/Land",39.591771,"{'type': 'Point', 'coordinates': [-110.798362, 39.591771]}",-110.798362,Theft,UT,11/28/2016 08:11:23 AM,84501
1154,1000 Block E MAIN ST,20160820,PRICE,,,06/03/2016 04:54:39 AM,Thursday,11,06/02/2016 11:19:00 AM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761170784,"[PCPD] Traffic Accident, Vehicle Damage",39.6003182,"{'type': 'Point', 'coordinates': [-110.7935369, 39.6003182]}",-110.7935369,Traffic,UT,11/28/2016 08:11:24 AM,84501
1155,100 Block EAST 100 NORTH,20171391,"PRICE, UTAH (CARBON)",,,09/14/2017 07:07:44 AM,Wednesday,15,09/13/2017 03:51:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",818398312,"[PCPD] Traffic Accident, Vehicle Damage",39.6011332,"{'type': 'Point', 'coordinates': [-110.8079861, 39.6011332]}",-110.8079861,Traffic,UT,02/28/2018 08:08:34 AM,84501
1156,700 Block W PRICE RIVER DR,20171476,"PRICE, UTAH (CARBON)",,,10/01/2017 07:08:00 AM,Saturday,10,09/30/2017 10:46:00 AM,"TRAFFIC ACCIDENT / Hit/Run, Private Prop Damg",820725941,"[PCPD] Hit/Run, Private Prop Damg",39.60000040000001,"{'type': 'Point', 'coordinates': [-110.8228085, 39.60000040000001]}",-110.8228085,Traffic,UT,02/28/2018 08:08:42 AM,84501
1157,1 Block S. 100 W.,2017127,"PRICE, UTAH (CARBON)",,,10/05/2017 07:07:56 AM,Wednesday,0,10/04/2017 12:00:00 AM,"CONTROLLED SUBSTANCE / Marijuana, Sell",821106389,"[PCPD] Marijuana, Sell",39.5988393,"{'type': 'Point', 'coordinates': [-110.8131343, 39.5988393]}",-110.8131343,Drugs,UT,02/28/2018 08:08:27 AM,84501
1158,1 Block S 600 E,20160821,PRICE,,,06/03/2016 04:54:39 AM,Thursday,13,06/02/2016 01:53:00 PM,MISC INCIDENTS / Miscellaneous Incidents,761170785,[PCPD] Miscellaneous Incidents,39.59870100000001,"{'type': 'Point', 'coordinates': [-110.799204, 39.598701]}",-110.799204,Other,UT,11/28/2016 08:11:24 AM,84501
1159,300 Block GIRAUD AVE,20161712,PRICE,,,12/06/2016 06:10:41 AM,Monday,9,12/05/2016 09:00:00 AM,PUBLIC ORDER CRIMES / Public Order Crimes,783258444,[PCPD] Public Order Crimes,39.59437399999999,"{'type': 'Point', 'coordinates': [-110.799095, 39.594374]}",-110.799095,Disorder,UT,06/02/2017 07:09:00 AM,84501
1160,1 Block W 400 NORTH,20161715,PRICE,,,12/06/2016 06:10:41 AM,Monday,12,12/05/2016 12:22:00 PM,"DAMAGED PROPERTY / Damaged Property, Private",783258446,"[PCPD] Damaged Property, Private",39.606178,"{'type': 'Point', 'coordinates': [-110.813639, 39.606178]}",-110.813639,Property Crime,UT,06/02/2017 07:09:01 AM,84501
1161,200 Block S MAIN ST,20161716,PRICE,,,12/06/2016 06:10:41 AM,Monday,12,12/05/2016 12:57:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",783258447,"[PCPD] Traffic Accident, Vehicle Damage",39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Traffic,UT,06/02/2017 07:09:01 AM,84501
1162,500 Block N DOVER CIR,20161717,PRICE,,,12/06/2016 06:10:41 AM,Monday,13,12/05/2016 01:57:00 PM,THEFT / Theft Other,783258448,[PCPD] Theft Other,39.609414,"{'type': 'Point', 'coordinates': [-110.786028, 39.609414]}",-110.786028,Theft,UT,06/02/2017 07:09:01 AM,84501
1163,400 Block E MAIN ST,20170543,PRICE,,,04/19/2017 07:07:20 AM,Tuesday,15,04/18/2017 03:13:00 PM,THEFT / Theft Other,802300786,[PCPD] Theft Other,39.5999941,"{'type': 'Point', 'coordinates': [-110.8031059, 39.5999941]}",-110.8031059,Theft,UT,10/14/2017 07:07:12 AM,84501
1164,100 Block W MAIN ST,20160561,PRICE,,,04/12/2016 04:46:48 AM,Monday,15,04/11/2016 03:49:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",756353117,"[PCPD] Traffic Accident, Vehicle Damage",39.5995479,"{'type': 'Point', 'coordinates': [-110.8131454, 39.5995479]}",-110.8131454,Traffic,UT,10/07/2016 07:12:26 AM,84501
1165,800 Block E MAIN ST,20160562,PRICE,,,04/12/2016 04:46:48 AM,Monday,16,04/11/2016 04:20:00 PM,THEFT / Shoplifting,756353118,[PCPD] Shoplifting,39.5997623,"{'type': 'Point', 'coordinates': [-110.7955853, 39.5997623]}",-110.7955853,Theft,UT,10/07/2016 07:12:26 AM,84501
1166,500 Block W MAIN ST,20171493,"PRICE, UTAH (CARBON)",,,10/05/2017 07:07:56 AM,Wednesday,20,10/04/2017 08:33:00 PM,"TRAFFIC ACCIDENT / Hit/Run, Vehicle Damg",821106393,"[PCPD] Hit/Run, Vehicle Damg",39.6001668,"{'type': 'Point', 'coordinates': [-110.8163557, 39.6001668]}",-110.8163557,Traffic,UT,02/28/2018 08:08:43 AM,84501
1167,300 Block W 200 S,20160822,PRICE,,,06/03/2016 04:54:39 AM,Thursday,16,06/02/2016 04:37:00 PM,ASSAULT / Simple Assault,761170786,[PCPD] Simple Assault,39.597062,"{'type': 'Point', 'coordinates': [-110.816987, 39.597062]}",-110.816987,Assault,UT,11/29/2016 11:17:50 AM,84501
1168,300 Block N PINNACLE CANYON,20160823,PRICE,,,06/03/2016 04:54:39 AM,Thursday,18,06/02/2016 06:54:00 PM,"THEFT / Larceny, from Vehicle",761170787,"[PCPD] Larceny, from Vehicle",39.5994095,"{'type': 'Point', 'coordinates': [-110.8107148, 39.5994095]}",-110.8107148,Theft from Vehicle,UT,11/29/2016 11:17:50 AM,84501
1169,100 Block E MAIN ST,20160827,PRICE,,,06/04/2016 04:54:50 AM,Friday,9,06/03/2016 09:26:00 AM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761291941,"[PCPD] Traffic Accident, Vehicle Damage",39.5995258,"{'type': 'Point', 'coordinates': [-110.8091194, 39.5995258]}",-110.8091194,Traffic,UT,11/29/2016 08:15:03 AM,84501
1170,600 Block E MAIN ST,20160828,PRICE,,,06/04/2016 04:54:50 AM,Friday,15,06/03/2016 03:43:00 PM,PUBLIC PEACE / Disorderly Conduct,761291942,[PCPD] Disorderly Conduct,39.5424197,"{'type': 'Point', 'coordinates': [-110.7252575, 39.542419699999996]}",-110.7252575,Disorder,UT,11/29/2016 08:15:03 AM,84501
1171,200 Block S MAIN ST,20160830,PRICE,,,06/04/2016 04:54:50 AM,Friday,19,06/03/2016 07:45:00 PM,THEFT / Shoplifting,761291944,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,11/29/2016 08:15:04 AM,84501
1172,200 Block S MAIN ST,20160831,PRICE,,,06/04/2016 04:54:50 AM,Friday,19,06/03/2016 07:45:00 PM,THEFT / Shoplifting,761291945,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,11/29/2016 08:15:04 AM,84501
1173,400 Block E 300 S,20161510,PRICE,,,10/18/2016 05:09:42 AM,Monday,21,10/17/2016 09:14:00 PM,THEFT / Theft Other,777354273,[PCPD] Theft Other,39.595609,"{'type': 'Point', 'coordinates': [-110.802523, 39.595609]}",-110.802523,Theft,UT,04/14/2017 07:10:32 AM,84501
1174,1 Block E. 100 N.,20171587,"PRICE, UTAH (CARBON)",,,10/23/2017 07:07:39 AM,Sunday,11,10/22/2017 11:44:00 AM,"TRAFFIC ACCIDENT / Hit/Run, Vehicle Damg",822991543,"[PCPD] Hit/Run, Vehicle Damg",39.601383,"{'type': 'Point', 'coordinates': [-110.8097039, 39.601383]}",-110.8097039,Traffic,UT,02/28/2018 08:07:43 AM,84501
1175,2100 Block N. 1200 W.,2017134,HELPER,,,10/26/2017 07:07:39 AM,Wednesday,0,10/25/2017 12:00:00 AM,"CONTROLLED SUBSTANCE / Amphetamine, Sell",823941134,"[PCPD] Amphetamine, Sell",39.63154100000001,"{'type': 'Point', 'coordinates': [-110.839255, 39.63154100000001]}",-110.839255,Drugs,UT,02/28/2018 08:09:49 AM,84526
1176,1 Block E. 100 SO.,20180026,"PRICE, UTAH (CARBON)",,,01/06/2018 08:07:31 AM,Friday,19,01/05/2018 07:52:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Private Prop Damg",830985053,"[PCPD] Traffic Accident, Private Prop Damg",39.5978511,"{'type': 'Point', 'coordinates': [-110.8097048, 39.5978511]}",-110.8097048,Traffic,UT,02/28/2018 08:07:56 AM,84501
1177,300 Block N 500 E,20160452,PRICE,,,03/24/2016 04:43:58 AM,Wednesday,2,03/23/2016 02:01:00 AM,"DAMAGED PROPERTY / Damaged Property, Private",753845183,"[PCPD] Damaged Property, Private",39.605537,"{'type': 'Point', 'coordinates': [-110.800916, 39.605537]}",-110.800916,Property Crime,UT,09/21/2016 01:36:22 AM,84501
1178,600 Block E MAIN ST,20160453,PRICE,,,03/24/2016 04:43:58 AM,Wednesday,14,03/23/2016 02:52:00 PM,"THEFT / Purse, Snatching",753845180,"[PCPD] Purse, Snatching",39.5424197,"{'type': 'Point', 'coordinates': [-110.7252575, 39.542419699999996]}",-110.7252575,Theft,UT,09/21/2016 01:36:22 AM,84501
1179,600 Block N CEDAR LN,20160454,PRICE,,,03/24/2016 04:43:58 AM,Wednesday,19,03/23/2016 07:48:00 PM,MISC INCIDENTS / Miscellaneous Incidents,753845182,[PCPD] Miscellaneous Incidents,39.610159,"{'type': 'Point', 'coordinates': [-110.790694, 39.610159]}",-110.790694,Other,UT,09/21/2016 01:36:22 AM,84501
1180,200 Block SOUTH MAIN STREET,2016014,PRICE,,,03/25/2016 04:44:12 AM,Thursday,0,03/24/2016 12:00:00 AM,MISC INCIDENTS / Miscellaneous Incidents,753922833,[PCPD] Miscellaneous Incidents,39.683179,"{'type': 'Point', 'coordinates': [-110.854934, 39.683179]}",-110.854934,Other,UT,09/21/2016 01:36:13 AM,84526
1181,300 Block NORTH 1200 EAST,2016015,PRICE,,,03/25/2016 04:44:12 AM,Thursday,0,03/24/2016 12:00:00 AM,"CONTROLLED SUBSTANCE / Amphetamine, Sell",753922835,"[PCPD] Amphetamine, Sell",39.6048636,"{'type': 'Point', 'coordinates': [-110.7931631, 39.6048636]}",-110.7931631,Drugs,UT,09/21/2016 01:36:13 AM,84501
1182,200 Block N 600 E,20160456,PRICE,,,03/25/2016 04:44:12 AM,Thursday,11,03/24/2016 11:36:00 AM,"LIQUOR LAW / Liquor, Possess",753922829,"[PCPD] Liquor, Possess",39.603315,"{'type': 'Point', 'coordinates': [-110.798591, 39.603315]}",-110.798591,Liquor,UT,09/21/2016 01:36:22 AM,84501
1183,600 Block W PRICE RIVER DR,20160458,PRICE,,,03/25/2016 04:44:12 AM,Thursday,15,03/24/2016 03:16:00 PM,THEFT / Shoplifting,753922832,[PCPD] Shoplifting,39.5979057,"{'type': 'Point', 'coordinates': [-110.8213681, 39.5979057]}",-110.8213681,Theft,UT,09/21/2016 01:36:23 AM,84501
1184,1 Block W 100 NORTH,20160460,PRICE,,,03/25/2016 04:44:12 AM,Thursday,21,03/24/2016 09:15:00 PM,"CONTROLLED SUBSTANCE / Narcotic Equipment, Possession",753922834,"[PCPD] Narcotic Equipment, Possession",39.6010113,"{'type': 'Point', 'coordinates': [-110.8122687, 39.6010113]}",-110.8122687,Drugs,UT,09/21/2016 01:36:23 AM,84501
1185,1 Block E 100 S,20180029,"PRICE, UTAH (CARBON)",,,01/07/2018 08:07:34 AM,Saturday,15,01/06/2018 03:57:00 PM,"CONTROLLED SUBSTANCE / Heroin, Possession",831048880,"[PCPD] Heroin, Possession",39.597926,"{'type': 'Point', 'coordinates': [-110.809458, 39.597926]}",-110.809458,Drugs,UT,02/28/2018 08:07:56 AM,84501
1186,200 Block S MAIN ST,20151660,PRICE,,,12/09/2015 05:52:07 AM,Tuesday,21,12/08/2015 09:58:00 PM,THEFT / Shoplifting,739661837,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,06/04/2016 07:20:07 AM,84501
1187,1300 Block S CARBON AVE,20160448,PRICE,,,03/23/2016 04:43:49 AM,Tuesday,9,03/22/2016 09:04:00 AM,"DAMAGED PROPERTY / Damaged Property, Other",753637238,"[PCPD] Damaged Property, Other",39.5800326,"{'type': 'Point', 'coordinates': [-110.8156666, 39.5800326]}",-110.8156666,Property Crime,UT,09/21/2016 01:36:21 AM,84501
1188,1500 Block EAST AIRPORT ROAD,20160461,PRICE,,,03/25/2016 04:44:12 AM,Thursday,21,03/24/2016 09:34:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",753922836,"[PCPD] Traffic Accident, Vehicle Damage",39.599164,"{'type': 'Point', 'coordinates': [-110.7879243, 39.599164]}",-110.7879243,Traffic,UT,09/21/2016 01:36:24 AM,84501
1189,200 Block S MAIN STREET,20160594,PRICE,,,04/20/2016 04:48:06 AM,Tuesday,17,04/19/2016 05:08:00 PM,THEFT / Shoplifting,757321197,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,10/15/2016 07:09:25 AM,84501
1190,200 Block S MAIN ST,20121668,PRICE,,,11/16/2012 08:10:46 AM,Thursday,14,11/15/2012 02:40:00 PM,"""TRAFFIC ACCIDENT / Hit/Run, Vehicle Damg""",132495482,"""[PCPD] Hit/Run, Vehicle Damg""",39.5992249,"{'type': 'Point', 'coordinates': [-110.806905, 39.599225]}",-110.806905,Traffic,UT,05/13/2013 07:07:16 AM,84501
1191,200 Block S MAIN ST,20171446,"PRICE, UTAH (CARBON)",,,09/26/2017 07:07:54 AM,Monday,16,09/25/2017 04:56:00 PM,THEFT / Shoplifting,820235470,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,02/28/2018 08:08:39 AM,84501
1192,1 Block E MAIN STREET,20160833,PRICE,,,06/05/2016 04:55:10 AM,Saturday,13,06/04/2016 01:36:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761359723,"[PCPD] Traffic Accident, Vehicle Damage",39.5995519,"{'type': 'Point', 'coordinates': [-110.8109095, 39.5995519]}",-110.8109095,Traffic,UT,11/30/2016 08:11:15 AM,84501
1193,1 Block E 100 NORTH,20171176,"PRICE, UTAH (CARBON)",,,08/06/2017 07:07:44 AM,Saturday,1,08/05/2017 01:19:00 AM,PUBLIC PEACE / Disorderly Conduct,814614302,[PCPD] Disorderly Conduct,39.6014806,"{'type': 'Point', 'coordinates': [-110.8106047, 39.6014806]}",-110.8106047,Disorder,UT,01/31/2018 08:07:37 AM,84501
1194,100 Block S 1150 E,20160834,PRICE,,,06/05/2016 04:55:10 AM,Saturday,14,06/04/2016 02:13:00 PM,THEFT / Theft Other,761359722,[PCPD] Theft Other,39.5972294,"{'type': 'Point', 'coordinates': [-110.7862553, 39.5972294]}",-110.7862553,Theft,UT,11/30/2016 08:11:15 AM,84501
1195,1000 Block E MAIN ST,20160835,PRICE,,,06/06/2016 04:55:08 AM,Sunday,12,06/05/2016 12:46:00 PM,THEFT / Shoplifting,761423139,[PCPD] Shoplifting,39.6003182,"{'type': 'Point', 'coordinates': [-110.7935369, 39.6003182]}",-110.7935369,Theft,UT,12/01/2016 08:10:03 AM,84501
1196,800 Block N 1400 E,20160838,PRICE,,,06/07/2016 04:55:15 AM,Monday,20,06/06/2016 08:39:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",761550496,"[PCPD] Traffic Accident, Vehicle Damage",39.614129,"{'type': 'Point', 'coordinates': [-110.790234, 39.614129]}",-110.790234,Traffic,UT,12/02/2016 08:10:44 AM,84501
1197,1600 Block E 300 SOUTH,20171178,"PRICE, UTAH (CARBON)",,,08/06/2017 07:07:44 AM,Saturday,12,08/05/2017 12:31:00 PM,"CONTROLLED SUBSTANCE / Narcotic Equipment, Possession",814614305,"[PCPD] Narcotic Equipment, Possession",39.5942412,"{'type': 'Point', 'coordinates': [-110.7858031, 39.5942412]}",-110.7858031,Drugs,UT,01/31/2018 08:07:37 AM,84501
1198,500 Block N COTTONWOOD RD,20171456,"PRICE, UTAH (CARBON)",,,09/27/2017 07:08:01 AM,Tuesday,17,09/26/2017 05:54:00 PM,THEFT / Theft Other,820329608,[PCPD] Theft Other,39.607893,"{'type': 'Point', 'coordinates': [-110.79157000000001, 39.607893]}",-110.79157,Theft,UT,02/28/2018 08:08:40 AM,84501
1199,200 Block S MAIN ST,20171626,"PRICE, UTAH (CARBON)",,,10/29/2017 07:07:38 AM,Saturday,18,10/28/2017 06:15:00 PM,THEFT / Shoplifting,824521439,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,02/28/2018 08:07:46 AM,84501
1200,700 Block W PRICE RIVER DR,20180031,"PRICE, UTAH (CARBON)",,,01/07/2018 08:07:34 AM,Saturday,20,01/06/2018 08:15:00 PM,THEFT / Shoplifting,831048882,[PCPD] Shoplifting,39.5998252,"{'type': 'Point', 'coordinates': [-110.8232172, 39.5998252]}",-110.8232172,Theft,UT,02/28/2018 08:07:57 AM,84501
1201,200 Block S 1600 E,20160840,PRICE,,,06/08/2016 04:55:27 AM,Tuesday,0,06/07/2016 12:44:00 AM,"CONTROLLED SUBSTANCE / Narcotic Equipment, Possession",761631131,"[PCPD] Narcotic Equipment, Possession",39.596241,"{'type': 'Point', 'coordinates': [-110.786379, 39.596241]}",-110.786379,Drugs,UT,12/03/2016 08:14:35 AM,84501
1202,200 Block NORTH 100 WEST,20160843,PRICE,,,06/08/2016 04:55:27 AM,Tuesday,15,06/07/2016 03:32:00 PM,THEFT / Theft Other,761631134,[PCPD] Theft Other,39.602914,"{'type': 'Point', 'coordinates': [-110.813588, 39.602914]}",-110.813588,Theft,UT,12/03/2016 08:14:36 AM,84501
1203,300 Block N 100 E,20160125,PRICE,,,01/25/2016 05:45:03 AM,Sunday,8,01/24/2016 08:55:00 AM,MISC INCIDENTS / Miscellaneous Incidents,746819513,[PCPD] Miscellaneous Incidents,39.604525,"{'type': 'Point', 'coordinates': [-110.808818, 39.604525]}",-110.808818,Other,UT,07/21/2016 07:16:01 AM,84501
1204,600 Block W PRICE RIVER DR,20121669,PRICE,,,11/16/2012 08:10:46 AM,Thursday,10,11/15/2012 10:00:00 AM,THEFT / Theft Other,132495483,[PCPD] Theft Other,39.5995131,"{'type': 'Point', 'coordinates': [-110.820296, 39.599513]}",-110.820296,Theft,UT,05/13/2013 07:07:16 AM,84501
1205,700 Block E MAIN,20121663,PRICE,,,11/16/2012 08:10:46 AM,Wednesday,14,11/14/2012 02:20:00 PM,"""TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage""",132495484,"""[PCPD] Traffic Accident, Vehicle Damage""",39.598855,"{'type': 'Point', 'coordinates': [-110.796265, 39.598855]}",-110.796265,Traffic,UT,05/12/2013 07:07:13 AM,84501
1206,700 Block N 500 E,20121661,PRICE,,,11/16/2012 08:10:48 AM,Wednesday,7,11/14/2012 07:10:00 AM,THEFT / Theft Other,132495485,[PCPD] Theft Other,39.611724,"{'type': 'Point', 'coordinates': [-110.802643, 39.611724]}",-110.8026428,Theft,UT,05/12/2013 07:07:13 AM,84501
1207,1100 Block E CEDAR HILLS DR,20160126,PRICE,,,01/25/2016 05:45:03 AM,Sunday,10,01/24/2016 10:43:00 AM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",746819514,"[PCPD] Traffic Accident, Vehicle Damage",39.6010031,"{'type': 'Point', 'coordinates': [-110.7954574, 39.6010031]}",-110.7954574,Traffic,UT,07/21/2016 07:16:01 AM,84501
1671,700 Block E MAIN,20130109,PRICE,,,01/23/2013 08:10:34 AM,Tuesday,19,01/22/2013 07:36:00 PM,THEFT / Shoplifting,140611729,[PCPD] Shoplifting,39.598855,"{'type': 'Point', 'coordinates': [-110.796265, 39.598855]}",-110.796265,Theft,UT,07/20/2013 07:07:38 AM,84501
1208,100 Block W MAIN ST,20161582,PRICE,,,11/03/2016 05:10:01 AM,Wednesday,17,11/02/2016 05:04:00 PM,"STOLEN VEHICLE / Vehicle Theft, Auto",780197013,"[PCPD] Vehicle Theft, Auto",39.599239,"{'type': 'Point', 'coordinates': [-110.813839, 39.599239]}",-110.813839,Theft of Vehicle,UT,04/30/2017 07:09:11 AM,84501
1209,300 Block N 600 E,20170034,PRICE,,,01/10/2017 06:11:23 AM,Monday,15,01/09/2017 03:28:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",788468001,"[PCPD] Traffic Accident, Vehicle Damage",39.6042611,"{'type': 'Point', 'coordinates': [-110.8000962, 39.6042611]}",-110.8000962,Traffic,UT,07/07/2017 07:09:48 AM,84501
1210,300 Block E MAIN ST,20170552,PRICE,,,04/20/2017 07:07:19 AM,Wednesday,17,04/19/2017 05:33:00 PM,"TRAFFIC ACCIDENT / Traffic Accident, Vehicle Damage",802382908,"[PCPD] Traffic Accident, Vehicle Damage",39.5995448,"{'type': 'Point', 'coordinates': [-110.8053386, 39.5995448]}",-110.8053386,Traffic,UT,10/15/2017 07:07:58 AM,84501
1211,1 Block SOUTH CARBON AVE.,2017064,PRICE,,,05/20/2017 07:07:19 AM,Friday,0,05/19/2017 12:00:00 AM,"CONTROLLED SUBSTANCE / Heroin, Sell",806309946,"[PCPD] Heroin, Sell",39.5982571,"{'type': 'Point', 'coordinates': [-110.8116031, 39.5982571]}",-110.8116031,Drugs,UT,11/14/2017 04:28:24 PM,84501
1212,200 Block S MAIN ST,20170743,PRICE,,,05/21/2017 07:07:18 AM,Saturday,19,05/20/2017 07:47:00 PM,THEFT / Shoplifting,806379995,[PCPD] Shoplifting,39.599877,"{'type': 'Point', 'coordinates': [-110.806318, 39.599877]}",-110.806318,Theft,UT,11/15/2017 08:07:19 AM,84501
