column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
836,100 Block S 1000 E,134609,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,16,10/24/2013 04:57:00 PM,ANIMAL INCIDENT / WILD LIFE PROBLEM<br>CLEARED,290519842,-ANIMAL INCIDENT,41.8160005,"{'type': 'Point', 'coordinates': [-111.838913, 41.816001]}",-111.8389132,Other,UT,10/23/2014 01:07:36 PM,84335.0
837,1100 Block EAST 100 SOUTH,134597,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,15,10/24/2013 03:30:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519844,-ANIMAL INCIDENT,41.8387167,"{'type': 'Point', 'coordinates': [-111.860893, 41.838717]}",-111.8608927,Other,UT,10/23/2014 01:07:36 PM,84335.0
838,1100 Block EAST 68 SOUTH,134625,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,14,10/24/2013 02:30:00 PM,ANIMAL INCIDENT / CLAIMED BY OWNER<br>CLEARED,290519846,-ANIMAL INCIDENT,41.8366378,"{'type': 'Point', 'coordinates': [-111.803707, 41.836638]}",-111.8037072,Other,UT,10/23/2014 01:07:36 PM,84335.0
839,1 Block EAST 100 SOUTH,134601,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,10,10/24/2013 10:30:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519847,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
840,1 Block E 100 S,134593,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,9,10/24/2013 09:15:00 AM,ADMINISTRATION / INFORMATION<br>CLEARED,290519849,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
841,1 Block E 100 S,134592,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/24/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519851,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
842,1 Block E 100 S,134594,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/24/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519853,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
843,1 Block E 100 S,134599,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/24/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519854,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
844,100 Block S MAIN,134606,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/24/2013 12:00:00 AM,"""TRAFFIC OFFENSE / DRIVERS LICENSE, DENIED/SUSPENDED/REVOKED<br>CLEARED""",290519855,-TRAFFIC OFFENSE,41.8343324,"{'type': 'Point', 'coordinates': [-111.832706, 41.834332]}",-111.8327061,Traffic,UT,10/23/2014 01:07:36 PM,84335.0
845,1 Block E 100 S,134598,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/24/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519856,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/23/2014 01:07:36 PM,84335.0
846,600 Block W 100 N,134588,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,23,10/23/2013 11:43:00 PM,DISPUTE / SIMPLE ASSAULT<br>INACTIVE,290519857,-DISPUTE,41.8386332,"{'type': 'Point', 'coordinates': [-111.850687, 41.838633]}",-111.8506873,Disorder,UT,10/22/2014 01:07:25 PM,84335.0
847,2400 Block N MAIN,134586,NORTH LOGAN,,,11/12/2013 09:03:49 PM,Wednesday,20,10/23/2013 08:08:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519859,-ASSIST,41.7760568,"{'type': 'Point', 'coordinates': [-111.833968, 41.776057]}",-111.8339685,Other,UT,10/22/2014 01:07:25 PM,84341.0
848,100 Block N MAIN,134584,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,14,10/23/2013 02:14:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS PERSON<br>CLEARED,290519862,-SUSPICIOUS ACTIVITY,41.8402273,"{'type': 'Point', 'coordinates': [-111.832556, 41.840227]}",-111.8325562,Community Policing,UT,10/22/2014 01:07:25 PM,84335.0
897,300 Block S 100 E,134472,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,18,10/14/2013 06:42:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519978,-ANIMAL INCIDENT,41.8301779,"{'type': 'Point', 'coordinates': [-111.829978, 41.830178]}",-111.8299783,Other,UT,10/13/2014 01:06:18 PM,84335.0
849,1 Block EAST 100 SOUTH,134589,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,14,10/23/2013 02:00:00 PM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519863,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/22/2014 01:07:25 PM,84335.0
850,1000 Block EAST MAIN STREET,134600,LOGAN,,,11/12/2013 09:03:49 PM,Wednesday,11,10/23/2013 11:30:00 AM,ADMINISTRATION / MEETING ATTENDANCE<br>CLEARED,290519865,-ADMINISTRATION,41.7502077,"{'type': 'Point', 'coordinates': [-111.834473, 41.750208]}",-111.8344732,Other,UT,10/22/2014 01:07:25 PM,84341.0
851,1 Block N MAIN,134582,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,0,10/23/2013 12:00:00 AM,"""CONTROLLED SUBSTANCE / NARCOTIC EQUIPMENT, POSSESSION<br>CLEARED""",290519872,-CONTROLLED SUBSTANCE,41.837015,"{'type': 'Point', 'coordinates': [-111.832683, 41.837015]}",-111.8326826,Drugs,UT,10/22/2014 01:07:25 PM,84335.0
852,500 Block W 160 N,134574,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,17,10/22/2013 05:33:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519875,-ANIMAL INCIDENT,41.8400224,"{'type': 'Point', 'coordinates': [-111.849038, 41.840022]}",-111.8490377,Other,UT,10/21/2014 01:05:58 PM,84335.0
853,1200 Block S MAIN,134573,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,17,10/22/2013 05:03:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519876,-ASSIST,41.8160814,"{'type': 'Point', 'coordinates': [-111.833117, 41.816081]}",-111.8331172,Other,UT,10/21/2014 01:05:58 PM,84335.0
854,1 Block EAST 100 SOUTH,134570,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,11,10/22/2013 11:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519878,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/21/2014 01:05:58 PM,84335.0
855,300 Block E CANYON ROAD,134567,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,1,10/22/2013 01:45:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519880,-COMMUNITY ORIENTED POLICING,41.8393619,"{'type': 'Point', 'coordinates': [-111.822784, 41.839362]}",-111.8227844,Community Policing,UT,10/21/2014 01:05:58 PM,84335.0
856,1 Block N 25 W,134566,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,1,10/22/2013 01:30:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519881,-COMMUNITY ORIENTED POLICING,41.8377686,"{'type': 'Point', 'coordinates': [-111.824407, 41.837769]}",-111.8244069,Community Policing,UT,10/21/2014 01:05:58 PM,84335.0
857,1 Block E 100 S,134559,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,0,10/22/2013 12:00:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519882,-COMMUNITY ORIENTED POLICING,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Community Policing,UT,10/21/2014 01:05:58 PM,84335.0
858,1 Block S MAIN,134564,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,22,10/21/2013 10:14:00 PM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519889,-COMMUNITY ORIENTED POLICING,41.836217,"{'type': 'Point', 'coordinates': [-111.83205, 41.836217]}",-111.83205,Community Policing,UT,10/20/2014 01:06:03 PM,84335.0
859,200 Block N 200 E,134563,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,19,10/21/2013 07:00:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519890,-ANIMAL INCIDENT,41.8417773,"{'type': 'Point', 'coordinates': [-111.826869, 41.841777]}",-111.8268691,Other,UT,10/20/2014 01:06:03 PM,84335.0
860,1 Block E 100 S,134562,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,18,10/21/2013 06:15:00 PM,ADMINISTRATION / INFORMATION<br>CLEARED,290519891,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
861,1 Block E 100 S,134555,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,15,10/21/2013 03:20:00 PM,ADMINISTRATION / INFORMATION<br>CLEARED,290519893,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
862,1 Block E 100 S,134558,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,14,10/21/2013 02:22:00 PM,ADMINISTRATION / INFORMATION<br>CLEARED,290519895,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
863,1 Block E 100 S,134557,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,14,10/21/2013 02:13:00 PM,ADMINISTRATION / INFORMATION<br>CLEARED,290519896,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
864,1 Block E 100 S,134554,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,13,10/21/2013 01:45:00 PM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290519898,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
865,1 Block EAST 100 SOUTH,134549,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,8,10/21/2013 08:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519902,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/20/2014 01:06:03 PM,84335.0
866,1 Block N 25 W,134546,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,3,10/21/2013 03:03:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519904,-COMMUNITY ORIENTED POLICING,41.8377686,"{'type': 'Point', 'coordinates': [-111.824407, 41.837769]}",-111.8244069,Community Policing,UT,10/20/2014 01:06:03 PM,84335.0
867,300 Block E CANYON ROAD,134545,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,2,10/21/2013 02:56:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519905,-COMMUNITY ORIENTED POLICING,41.8393619,"{'type': 'Point', 'coordinates': [-111.822784, 41.839362]}",-111.8227844,Community Policing,UT,10/20/2014 01:06:03 PM,84335.0
868,400 Block E 120 S,134542,SMITHFIELD,,,11/12/2013 09:03:49 PM,Sunday,18,10/20/2013 06:56:00 PM,TRAFFIC PROBLEM / TRAFFIC HAZARD<br>CLEARED,290519907,-TRAFFIC PROBLEM,41.8336965,"{'type': 'Point', 'coordinates': [-111.819987, 41.833697]}",-111.8199866,Traffic,UT,10/19/2014 01:05:54 PM,84335.0
869,1 Block EAST 100 SOUTH,134544,SMITHFIELD,,,11/12/2013 09:03:49 PM,Sunday,0,10/20/2013 12:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519909,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/19/2014 01:05:54 PM,84335.0
870,700 Block E 530 S,134537,SMITHFIELD,,,11/12/2013 09:03:49 PM,Saturday,20,10/19/2013 08:39:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519913,-ANIMAL INCIDENT,41.8255192,"{'type': 'Point', 'coordinates': [-111.811584, 41.825519]}",-111.8115839,Other,UT,10/18/2014 01:06:19 PM,84335.0
871,1 Block EAST 100 SOUTH,134543,SMITHFIELD,,,11/12/2013 09:03:49 PM,Saturday,15,10/19/2013 03:00:00 PM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519916,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/18/2014 01:06:19 PM,84335.0
872,200 Block E 400 S,134534,SMITHFIELD,,,11/12/2013 09:03:49 PM,Saturday,14,10/19/2013 02:45:00 PM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>INACTIVE""",290519917,-BURGLARY,41.8280698,"{'type': 'Point', 'coordinates': [-111.826695, 41.82807]}",-111.8266952,Breaking & Entering,UT,10/18/2014 01:06:19 PM,84335.0
873,1 Block NORTH MAIN,134533,SMITHFIELD,,,11/12/2013 09:03:49 PM,Saturday,14,10/19/2013 02:04:00 PM,OBSTRUCT JUSTICE / RESISTING/INTERFERING W/POLICE<br>CLEARED ADULT ARREST,290519918,-OBSTRUCT JUSTICE,41.8375404,"{'type': 'Point', 'coordinates': [-111.832633, 41.83754]}",-111.8326327,Disorder,UT,10/18/2014 01:06:19 PM,84335.0
874,500 Block S 250 E,134532,SMITHFIELD,,,11/12/2013 09:03:49 PM,Saturday,9,10/19/2013 09:47:00 AM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519919,-ASSIST,41.8256114,"{'type': 'Point', 'coordinates': [-111.826244, 41.825611]}",-111.8262443,Other,UT,10/18/2014 01:06:19 PM,84335.0
875,300 Block W MAIN,134531,RICHMOND,,,11/12/2013 09:03:49 PM,Saturday,6,10/19/2013 06:43:00 AM,"""DOMESTIC/FAMILY INCIDENT / FAMILY ARGUMENT, VERBAL, NON-VIOLENT<br>CLEARED""",290519920,-DOMESTIC/FAMILY INCIDENT,41.923233,"{'type': 'Point', 'coordinates': [-111.818959, 41.923233]}",-111.818959,Family Offense,UT,10/18/2014 01:06:19 PM,84333.0
876,1 Block E 4000 N,134530,HYDE PARK,,,11/12/2013 09:03:49 PM,Saturday,4,10/19/2013 04:51:00 AM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519921,-ASSIST,41.7971309,"{'type': 'Point', 'coordinates': [-111.805456, 41.797131]}",-111.8054556,Other,UT,10/18/2014 01:06:19 PM,84318.0
877,1 Block N 300 W,134528,SMITHFIELD,,,11/12/2013 09:03:49 PM,Friday,23,10/18/2013 11:00:00 PM,PUBLIC PEACE / NOISE DISTURBANCE<br>CLEARED,290519924,-PUBLIC PEACE,41.8370659,"{'type': 'Point', 'coordinates': [-111.841098, 41.837066]}",-111.8410981,Disorder,UT,10/17/2014 01:05:59 PM,84335.0
878,1 Block S MAIN,134526,SMITHFIELD,,,11/12/2013 09:03:49 PM,Friday,22,10/18/2013 10:41:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS VEHICLE<br>CLEARED,290519925,-SUSPICIOUS ACTIVITY,41.836217,"{'type': 'Point', 'coordinates': [-111.83205, 41.836217]}",-111.83205,Community Policing,UT,10/17/2014 01:05:59 PM,84335.0
879,200 Block HILLSIDE DRIVE,134525,SMITHFIELD,,,11/12/2013 09:03:49 PM,Friday,21,10/18/2013 09:12:00 PM,SUSPICIOUS ACTIVITY / SUSPICIOUS PERSON<br>CLEARED,290519929,-SUSPICIOUS ACTIVITY,41.841429,"{'type': 'Point', 'coordinates': [-111.807785, 41.841429]}",-111.807785,Community Policing,UT,10/17/2014 01:05:59 PM,84335.0
880,700 Block E 350 S,134516,SMITHFIELD,,,11/12/2013 09:03:49 PM,Friday,8,10/18/2013 08:13:00 AM,BURGLARY / VEHICLE BURGLARY<br>INACTIVE,290519932,-BURGLARY,41.8289651,"{'type': 'Point', 'coordinates': [-111.812368, 41.828965]}",-111.8123677,Breaking & Entering,UT,10/17/2014 01:05:59 PM,84335.0
881,1 Block E 100 S,134519,SMITHFIELD,,,11/12/2013 09:03:49 PM,Friday,0,10/18/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519935,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/17/2014 01:05:59 PM,84335.0
882,1400 Block S MAIN,134498,LEWISTON,,,11/12/2013 09:03:49 PM,Friday,0,10/18/2013 12:00:00 AM,"""BURGLARY / BURGLARY, UNFORCED ENTRY RESIDENCE<br>CLEARED ADULT ARREST""",290519936,-BURGLARY,41.950704,"{'type': 'Point', 'coordinates': [-111.855794, 41.950704]}",-111.855794,Breaking & Entering,UT,10/17/2014 01:05:59 PM,84320.0
883,1 Block SOUTH 200 WEST,134507,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,16,10/17/2013 04:00:00 PM,ANIMAL INCIDENT / CAT IMPOUND<br>CLEARED,290519941,-ANIMAL INCIDENT,41.8350464,"{'type': 'Point', 'coordinates': [-111.838298, 41.835046]}",-111.8382983,Other,UT,10/16/2014 01:06:04 PM,84335.0
884,2000 Block NORTH 1200EAST,134500,NORTH LOGAN,,,11/12/2013 09:03:49 PM,Thursday,13,10/17/2013 01:00:00 PM,ADMINISTRATION / COMMUNITY MEMBER RECOGNITION<br>CLEARED,290519943,-ADMINISTRATION,41.7676208,"{'type': 'Point', 'coordinates': [-111.804503, 41.767621]}",-111.8045026,Other,UT,10/16/2014 01:06:04 PM,84341.0
885,1 Block EAST 100 SOUTH,134499,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,12,10/17/2013 12:00:00 PM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290519946,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/16/2014 01:06:04 PM,84335.0
886,1 Block E 100 S,134496,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,10,10/17/2013 10:52:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290519947,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/16/2014 01:06:04 PM,84335.0
887,1 Block EAST 100 SOUTH,134492,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/17/2013 12:00:00 AM,ADMINISTRATION / INFORMATION<br>CLEARED,290519953,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/16/2014 01:06:04 PM,84335.0
888,1 Block E 100 S,134514,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/17/2013 12:00:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519955,-COMMUNITY ORIENTED POLICING,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Community Policing,UT,10/16/2014 01:06:04 PM,84335.0
889,1 Block E 100 S,134515,SMITHFIELD,,,11/12/2013 09:03:49 PM,Thursday,0,10/17/2013 12:00:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290519957,-COMMUNITY ORIENTED POLICING,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Community Policing,UT,10/16/2014 01:06:04 PM,84335.0
890,1 Block EAST 100 SOUTH,134489,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,15,10/16/2013 03:00:00 PM,ANIMAL INCIDENT / KENNEL INSPECTION<br>ADMIN CLOSED,290519959,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/15/2014 01:06:00 PM,84335.0
891,200 Block EAST 300 SOUTH,134491,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,9,10/16/2013 09:00:00 AM,ANIMAL INCIDENT / STRAY<br>CLEARED,290519961,-ANIMAL INCIDENT,41.8300537,"{'type': 'Point', 'coordinates': [-111.82486, 41.830054]}",-111.8248597,Other,UT,10/15/2014 01:06:00 PM,84335.0
892,100 Block N MAIN,134484,SMITHFIELD,,,11/12/2013 09:03:49 PM,Wednesday,7,10/16/2013 07:31:00 AM,"""TRAFFIC OFFENSE / VEHICLE REGISTRATION, DENIED/EXPIRED/REVOKED<br>CLEARED""",290519963,-TRAFFIC OFFENSE,41.8386937,"{'type': 'Point', 'coordinates': [-111.832598, 41.838694]}",-111.8325981,Traffic,UT,10/15/2014 01:06:00 PM,84335.0
893,1 Block E 100 S,134479,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,16,10/15/2013 04:26:00 PM,ADMINISTRATION / CORRESPONDENCE<br>CLEARED,290519971,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/14/2014 01:06:10 PM,84335.0
894,1 Block E 100 S,134477,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,13,10/15/2013 01:11:00 PM,ADMINISTRATION / EMERGENCY MANAGEMENT<br>CLEARED,290519973,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/14/2014 01:06:10 PM,84335.0
895,100 Block E 620 S,134474,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,0,10/15/2013 12:00:00 AM,DOMESTIC/FAMILY INCIDENT / CHILD ENDANGERMENT<br>REFERRED OTHER JURISDICTION,290519975,-DOMESTIC/FAMILY INCIDENT,41.8234493,"{'type': 'Point', 'coordinates': [-111.828911, 41.823449]}",-111.8289112,Family Offense,UT,10/14/2014 01:06:10 PM,84335.0
896,900 Block E 300 S,134473,SMITHFIELD,,,11/12/2013 09:03:49 PM,Tuesday,0,10/15/2013 12:00:00 AM,TRAFFIC CRASH / PROPERTY DAMAGE<br>CLEARED,290519977,-TRAFFIC CRASH,41.8296141,"{'type': 'Point', 'coordinates': [-111.808091, 41.829614]}",-111.8080906,Traffic,UT,10/14/2014 01:06:10 PM,84335.0
898,400 Block S 500 E,134471,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,18,10/14/2013 06:27:00 PM,ALARM / RESIDENTIAL ALARM<br>CLEARED,290519979,-ALARM,41.827256,"{'type': 'Point', 'coordinates': [-111.818664, 41.827256]}",-111.818664,Alarm,UT,10/13/2014 01:06:18 PM,84335.0
899,1 Block E 100 S,134469,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,16,10/14/2013 04:09:00 PM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290519980,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/13/2014 01:06:18 PM,84335.0
900,1 Block E 100 S,134468,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,16,10/14/2013 04:01:00 PM,ADMINISTRATION / CORRESPONDENCE<br>CLEARED,290519981,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/13/2014 01:06:18 PM,84335.0
901,2800 Block N MAIN,134470,NORTH LOGAN,,,11/12/2013 09:03:49 PM,Monday,15,10/14/2013 03:55:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519982,-ASSIST,41.7827392,"{'type': 'Point', 'coordinates': [-111.833824, 41.782739]}",-111.8338245,Other,UT,10/13/2014 01:06:18 PM,84341.0
902,200 Block S 455 E,134461,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,11,10/14/2013 11:50:00 AM,"""FRAUD / FRAUD, ILLEGAL USE CREDIT CARDS<br>INACTIVE""",290519984,-FRAUD,41.8310813,"{'type': 'Point', 'coordinates': [-111.819961, 41.831081]}",-111.8199608,Theft,UT,10/13/2014 01:06:18 PM,84335.0
903,1 Block E 100 S,134459,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,11,10/14/2013 11:49:00 AM,ADMINISTRATION / INFORMATION<br>CLEARED,290519985,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/13/2014 01:06:18 PM,84335.0
904,1 Block E 100 S,134458,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,11,10/14/2013 11:42:00 AM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290519986,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,10/13/2014 01:06:18 PM,84335.0
905,2900 Block N 1200 E,134460,NORTH LOGAN,,,11/12/2013 09:03:49 PM,Monday,11,10/14/2013 11:37:00 AM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290519987,-ASSIST,41.785258,"{'type': 'Point', 'coordinates': [-111.805131, 41.785258]}",-111.805131,Other,UT,10/13/2014 01:06:18 PM,84341.0
906,200 Block W 2500 N,134463,NORTH LOGAN,,,11/12/2013 09:03:49 PM,Monday,10,10/14/2013 10:00:00 AM,TRAFFIC CRASH / PROPERTY DAMAGE<br>CLEARED,290519990,-TRAFFIC CRASH,41.7777835,"{'type': 'Point', 'coordinates': [-111.83849, 41.777784]}",-111.8384896,Traffic,UT,10/13/2014 01:06:18 PM,84341.0
907,1 Block E 100 S,134456,SMITHFIELD,,,11/12/2013 09:03:49 PM,Monday,9,10/14/2013 09:44:00 AM,ATL / PERSON<br>CLEARED,290519991,-ATL,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Missing Person,UT,10/13/2014 01:06:18 PM,84335.0
